,player_id,player_name,team_name,vaep_value,offensive_value,defensive_value,count,minutes_played,vaep_rating,offensive_rating,defensive_rating
948,113708.0,Óliver Torres,Sevilla,3.375342,2.729925,0.6454169,2661,1511,0.20104616923808735,0.1626030690302366,0.03844309768323311
949,113747.0,Adrien Thomasson,Strasbourg,13.2565365,12.184331,1.072205,3074,2768,0.4310289945216537,0.39616685106575145,0.03486215448103888
950,113762.0,Alfred Duncan,Cagliari,2.375857,1.5566866,0.81917053,1568,1324,0.1615008558751593,0.10581706297721748,0.05568379866032442
951,113762.0,Alfred Duncan,Fiorentina,0.45875633,0.41043893,0.048317373,226,1324,0.031184343412923667,0.02789992652270729,0.003284413648876179
952,113880.0,Kepa,Chelsea,2.06988,0.1373948,1.9324852,531,632,0.29476139213465435,0.019565715065485316,0.27519568914099585
953,113933.0,Carlos Gruezo,Augsburg,3.8767862,1.7014254,2.1753607,2154,2195,0.15895706906677107,0.06976232159382119,0.08919474052133755
954,113994.0,Leandro Trossard,Brighton,13.267049,12.465196,0.80185306,3126,2776,0.4301276742896704,0.404130963152355,0.025996678157223747
955,114075.0,N'Golo Kanté,Chelsea,6.692389,4.28066,2.4117289,4035,2301,0.2617622783317715,0.16743129048851044,0.09433098784326108
956,114147.0,Alisson Becker,Liverpool,15.41448,1.8489419,13.565538,2617,3224,0.43030496980652916,0.05161438272253751,0.37869058235111663
957,114168.0,Yassine Benzia,Dijon,1.1610757,0.82847124,0.33260444,544,421,0.24821095228761506,0.17710785854457392,0.0711030846820025
958,114169.0,Florent Mollet,Montpellier,7.048865,5.988281,1.0605842,3329,2473,0.25652965109115955,0.2179317636331758,0.038597887457983725
