Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Alessandro Tuia,-0.006,0.002,-0.008,2.37,1990,30.0,Serie A,Benevento,Italy,CB,"AM, RB",5.4,7.3,20.6,-2.0,1.9,1.1,0.5,55.2,11.6,0.0
Alessio Castro-Montes,0.026,0.028,-0.002,4.18,1997,23.0,"Belgian Pro League, UEL",Gent,Belgium,WB,"LB, RW, RB",14.0,12.7,24.5,11.7,1.3,1.6,0.9,55.6,17.6,0.0
Alessio Cragno,-0.009,0.007,-0.016,4.05,1994,26.0,Serie A,Cagliari,Italy,GK,,3.1,2.8,25.9,-3.1,0.4,0.3,0.4,58.9,9.4,0.4
Alessio Romagnoli,0.055,0.026,0.029,3.43,1995,25.0,"Serie A, UEL",AC Milan,Italy,CB,,4.4,6.8,13.5,-10.8,1.4,0.6,0.4,63.7,8.6,0.0
Alex Baena,0.024,0.033,-0.009,0.21,2001,19.0,"La Liga, UEL",Villarreal,Spain,CM,"AM, LW, ST, LM, RM",13.0,9.5,23.4,-1.4,1.1,0.9,0.8,42.7,15.0,0.0
Alex Cordaz,-0.053,0.013,-0.066,3.2,1983,37.0,Serie A,Crotone,Italy,GK,,3.1,2.8,24.9,-3.1,0.4,0.3,0.5,54.9,10.7,15.0
Alex Ferrari,-0.004,-0.0,-0.004,1.2,1994,26.0,Serie A,Sampdoria,Italy,CB,RB,7.9,8.1,19.7,-3.1,1.9,1.3,0.6,57.3,11.9,0.0
Alex Iwobi,0.045,0.038,0.007,2.67,1996,24.0,Premier League,Everton,Nigeria,RW,"RM, LW, ST, LM",13.3,13.2,26.6,-2.5,1.2,0.8,0.5,44.8,15.7,0.0
Alex McCarthy,-0.036,0.004,-0.04,3.0,1989,30.0,Premier League,Southampton,England,GK,,3.4,3.1,29.2,-3.1,0.4,0.3,0.4,53.6,11.5,11.3
Alex Meret,0.059,0.014,0.044,3.63,1997,23.0,"Serie A, UEL",Napoli,Italy,GK,,2.8,2.6,15.7,-3.1,0.4,0.3,0.3,54.7,6.1,5.0
Alex Oxlade-Chamberlain,0.004,0.012,-0.008,0.36,1993,26.0,"Premier League, UCL",Liverpool,England,RW,"LB, RM, LW, ST, LM",9.5,9.9,24.4,0.5,1.1,0.9,0.9,51.1,14.8,0.0
Alex Sandro,0.088,0.049,0.039,3.81,1991,29.0,"UCL, Serie A, Copa America","Juventus, Brazil",Brazil,LB,"CB, WB",9.3,12.3,17.6,-0.0,1.8,1.3,0.5,58.5,14.5,0.0
Alex Santana,-0.021,-0.004,-0.016,0.0,1995,25.0,UEL,Ludogorets,Brazil,DM,CM,10.6,8.8,21.9,-3.6,1.2,0.9,0.9,51.2,13.1,0.0
Alex Telles,0.004,0.003,0.001,1.35,1992,27.0,"Premier League, UEL","Manchester United, Porto",Brazil,LB,WB,8.0,10.4,23.4,-5.5,1.4,1.1,4.8,54.6,16.1,0.0
Alexander Bah,-0.007,-0.015,0.009,0.0,1997,22.0,UEL,Slavia Prague,Denmark,RB,,10.9,9.2,25.9,-4.6,1.2,1.2,0.8,55.5,16.0,0.0
Alexander Callens,0.009,0.006,0.003,0.0,1992,28.0,Copa America,Peru,Peru,CB,,7.7,8.5,20.4,-6.0,1.2,1.0,0.9,48.2,11.8,0.0
Alexander Corryn,-0.011,-0.014,0.003,0.94,1994,26.0,Belgian Pro League,Cercle Brugge,Belgium,LB,"CB, LW",9.4,8.8,23.7,-3.1,1.4,1.4,0.7,46.1,13.9,0.0
Alexander Djiku,0.044,-0.001,0.045,4.4,1994,25.0,Ligue 1,Strasbourg,Ghana,CB,"DM, CM",6.6,7.6,16.7,-12.2,2.9,1.4,0.5,56.7,10.6,0.0
Alexander González,-0.044,-0.016,-0.028,0.0,1992,28.0,Copa America,Venezuela,Venezuela,RB,,10.2,9.8,25.5,-3.1,1.3,1.2,0.9,47.6,14.7,0.0
Alexander Hack,-0.014,-0.001,-0.013,1.75,1993,26.0,Bundesliga,Mainz 05,Germany,CB,CM,7.5,8.9,20.7,-0.5,2.1,1.2,0.8,57.1,11.9,0.0
Alexander Isak,0.113,0.105,0.007,5.25,1999,20.0,"La Liga, Euros, UEL","Real Sociedad, Sweden",Sweden,ST,,12.3,6.7,29.1,-8.9,0.5,0.5,1.0,38.6,13.4,0.0
Alexander Kofler,-0.012,-0.009,-0.003,0.0,1986,33.0,UEL,Wolfsberger AC,Austria,GK,,7.1,6.8,26.6,-3.1,0.8,0.6,1.1,51.3,12.6,1.4
Alexander Nübel,-0.004,0.008,-0.012,0.12,1996,23.0,"Bundesliga, UCL",Bayern Munich,Germany,GK,,7.1,6.7,21.2,-3.1,1.0,0.8,0.9,51.3,11.7,4.2
Alexander Schlager,-0.018,0.001,-0.019,0.0,1996,24.0,UEL,LASK,Austria,GK,,5.9,6.2,25.2,-3.1,0.8,0.6,1.0,50.0,12.0,2.0
Alexander Scholz,-0.002,0.001,-0.003,0.0,1992,27.0,UCL,Midtjylland,Denmark,CB,,10.2,9.8,19.9,1.5,1.5,0.9,0.8,53.0,12.0,0.0
Alexander Schwolow,0.014,0.008,0.007,3.48,1992,28.0,Bundesliga,Hertha Berlin,Germany,GK,,3.5,3.3,21.1,-3.1,0.4,0.3,0.5,54.9,8.8,1.9
Alexander Sørloth,0.034,0.028,0.005,2.37,1995,24.0,"Bundesliga, UCL",RB Leipzig,Norway,ST,"AM, RW, LW",13.5,7.8,28.2,-2.4,0.6,0.6,0.5,60.2,14.7,0.0
Alexandre Guedes,-0.026,-0.028,0.002,0.97,1994,26.0,Primeira Liga,Famalicão,Portugal,ST,"AM, DM",10.1,6.7,26.5,-11.3,0.9,0.7,0.6,50.5,12.9,0.0
Alexandre Lacazette,0.128,0.116,0.012,4.54,1991,29.0,"Premier League, UEL",Arsenal,France,ST,AM,12.0,6.4,26.8,2.0,0.9,0.8,1.0,37.3,15.2,0.0
Alexandre Miguel Barros Soares,-0.002,-0.0,-0.001,2.29,1991,29.0,Primeira Liga,Moreirense,Portugal,CM,"DM, ST, LM, RM",13.4,10.5,25.6,-7.9,1.3,1.5,0.4,44.2,13.7,0.0
Alexandre Oukidja,0.03,-0.004,0.034,4.93,1988,32.0,Ligue 1,Metz,Algeria,GK,,3.4,2.8,28.7,-3.1,0.3,0.3,0.8,60.5,10.6,0.3
Alexandre Pinto,-0.012,-0.022,0.01,1.35,1998,22.0,Primeira Liga,Farense,Portugal,RB,,8.5,10.0,27.3,-4.1,1.8,1.4,1.1,64.4,14.5,0.0
Alexandru Epureanu,-0.022,-0.012,-0.009,0.0,1986,33.0,UCL,Başakşehir,Moldova,CB,,7.6,8.1,21.0,-3.1,1.6,0.9,0.9,49.0,12.2,0.0
Alexandru Păun,-0.038,-0.032,-0.006,0.0,1995,25.0,UEL,CFR Cluj,Romania,AM,CM,10.6,9.7,25.5,-4.6,1.1,1.0,1.4,45.4,14.3,0.0
Alexei Koșelev,-0.041,-0.026,-0.015,0.66,1993,26.0,Eredivisie,Fortuna Sittard,Moldova,GK,,6.7,6.5,26.1,-3.1,0.8,0.6,0.8,52.6,12.6,4.4
Alexis Claude-Maurice,-0.035,-0.022,-0.013,2.14,1998,22.0,"UEL, Ligue 1",Nice,France,CM,"AM, RW, LW, RM",14.7,9.7,26.1,-2.1,1.0,1.0,2.6,44.9,15.7,0.0
Alexis De Sart,-0.019,-0.017,-0.003,0.24,1996,23.0,Belgian Pro League,Antwerp,Belgium,CM,AM,9.0,9.1,23.1,-3.6,1.5,1.1,1.0,42.4,13.7,0.0
Alexis Gamboa,0.003,-0.008,0.011,0.94,1999,21.0,Belgian Pro League,Waasland-Beveren,Costa Rica,CB,,8.4,9.6,19.5,-3.1,1.4,1.7,0.7,57.5,12.6,0.0
Alexis Mac Allister,0.035,0.028,0.008,1.85,1998,21.0,Premier League,Brighton,Argentina,AM,"ST, LM, CM",12.2,8.9,24.0,-4.4,1.1,1.1,0.8,40.5,14.4,0.0
Alexis Saelemaekers,0.011,0.013,-0.002,2.96,1999,21.0,"Serie A, UEL",AC Milan,Belgium,RW,LW,15.5,8.1,24.4,-5.9,1.3,1.2,0.5,42.7,15.4,0.0
Alexis Sánchez,0.188,0.186,0.002,3.21,1988,31.0,"UCL, Serie A, Copa America","Chile, Inter Milan",Chile,ST,AM,19.0,10.6,27.0,1.6,1.1,0.9,3.5,45.5,19.0,0.0
Alexis Trouillet,0.005,0.007,-0.002,0.15,2000,19.0,"UEL, Ligue 1",Nice,France,CM,"AM, RW, DM, RM, LM",10.5,9.3,23.2,-3.6,1.3,1.2,1.6,50.0,14.6,0.0
Alfonso Espino,0.0,-0.019,0.019,3.61,1992,28.0,La Liga,Cádiz,Uruguay,LB,,7.3,9.3,29.6,-4.1,1.6,1.7,0.8,49.5,15.0,0.0
Alfonso Pedraza,0.051,0.024,0.027,3.73,1996,24.0,"La Liga, UEL",Villarreal,Spain,LB,LM,11.4,9.4,25.3,-7.5,1.7,1.1,0.4,54.3,16.7,0.0
Alfred Duncan,0.009,-0.002,0.012,1.79,1993,27.0,Serie A,"Cagliari, Fiorentina",Ghana,CM,"DM, LM",10.3,11.7,22.6,-4.1,1.4,0.9,0.9,45.2,14.0,0.0
Alfred Gomis,0.028,0.005,0.023,3.89,1993,26.0,"UCL, Ligue 1","Dijon, Rennes",Senegal,GK,,3.0,2.7,23.1,-3.1,0.5,0.3,0.5,58.0,8.8,-0.1
Alfredo Morelos,0.008,0.013,-0.005,0.0,1996,24.0,"Copa America, UEL","Rangers, Colombia",Colombia,ST,,15.4,9.1,24.3,-1.4,0.8,0.8,0.7,43.8,15.4,0.0
Alfreð Finnbogason,-0.006,-0.005,-0.001,0.73,1989,31.0,Bundesliga,Augsburg,Iceland,ST,,13.6,9.1,27.3,-10.1,0.9,0.7,0.8,43.0,15.1,0.0
Alhassan Wakaso,-0.024,-0.012,-0.012,0.24,1992,28.0,Primeira Liga,Vitória,Ghana,CM,LM,8.8,8.5,23.3,-3.1,1.1,0.8,0.9,49.0,13.2,0.0
Ali Alipour,-0.041,-0.035,-0.006,1.24,1995,24.0,Primeira Liga,Marítimo,Iran,ST,"RW, RM",11.6,7.4,27.4,-3.3,1.0,0.8,0.5,48.8,12.5,0.0
Ali Gholizadeh,-0.003,0.0,-0.003,3.79,1996,24.0,Belgian Pro League,Charleroi,Iran,RW,"AM, LW, RM",17.1,12.5,29.9,5.5,0.7,1.0,1.6,41.9,17.9,0.0
Ali Sowe,-0.001,0.002,-0.003,0.0,1994,26.0,UEL,CSKA Sofia,Gambia,ST,,11.4,8.5,26.0,-4.6,1.0,0.7,0.8,42.2,14.3,0.0
Alireza Beiranvand,0.001,-0.008,0.009,1.18,1992,27.0,"Belgian Pro League, UEL",Antwerp,Iran,GK,,5.1,4.8,25.7,-3.1,0.9,0.5,0.6,48.7,11.9,6.4
Alireza Jahanbakhsh,0.078,0.075,0.002,1.05,1993,26.0,Premier League,Brighton,Iran,RW,"AM, ST, RM, CM, WB",12.9,10.5,25.4,-10.1,1.4,1.1,0.8,44.3,15.9,0.0
Alisson,0.137,0.035,0.102,7.19,1992,27.0,"Premier League, UCL, Copa America","Liverpool, Brazil",Brazil,GK,,2.2,1.8,16.4,1.5,0.3,0.3,0.4,61.8,6.4,-5.1
Allan,-0.011,-0.006,-0.005,2.67,1991,29.0,Premier League,Everton,Brazil,CM,DM,9.9,10.4,18.8,-4.6,1.1,1.8,0.6,43.3,12.3,0.0
Allan McGregor,-0.002,0.007,-0.009,0.0,1982,38.0,UEL,Rangers,Scotland,GK,,5.8,5.6,22.6,-3.1,0.8,0.6,0.7,50.0,10.8,7.7
Allan Nyom,-0.03,-0.037,0.008,2.68,1988,32.0,La Liga,Getafe,Cameroon,RW,"LB, RM, CB, RB",9.0,9.1,30.1,-7.9,1.1,1.1,0.8,54.7,14.2,0.0
Allan Saint-Maximin,0.032,0.038,-0.006,2.54,1997,23.0,Premier League,Newcastle United,France,ST,"LW, LM, CM",18.9,15.7,29.4,-0.9,0.7,0.8,0.7,47.1,17.1,0.0
Allano,0.004,-0.002,0.007,1.56,1995,25.0,Primeira Liga,Santa Clara,Brazil,LW,LM,13.7,10.4,27.0,-5.9,1.0,1.1,0.5,53.8,16.7,0.0
Almamy Touré,0.031,0.037,-0.005,1.14,1996,24.0,Bundesliga,Eintracht Frankfurt,Mali,WB,AM,13.1,8.9,26.6,-7.1,1.2,1.2,1.0,52.9,15.5,0.0
Almoatasem Al Musrati,0.021,0.045,-0.024,3.02,1996,24.0,"Primeira Liga, UEL",Braga,Libya,CM,DM,10.0,10.3,17.3,10.2,2.0,1.2,0.4,58.7,11.1,0.0
Alois Oroz,-0.041,-0.027,-0.015,0.29,2000,19.0,Eredivisie,Vitesse,Croatia,RB,ST,9.2,9.6,21.4,-6.0,1.5,1.2,0.9,53.6,13.1,0.0
Alphonse Areola,0.05,0.007,0.043,5.72,1993,27.0,Premier League,Fulham,France,GK,,2.6,2.5,23.8,-3.1,0.4,0.3,0.4,61.8,8.5,-1.8
Alphonso Davies,0.085,0.047,0.039,3.59,2000,19.0,"Bundesliga, UCL",Bayern Munich,Canada,LB,LW,10.9,12.2,18.3,0.5,1.5,1.3,0.4,43.9,14.8,0.0
Alyaksandr Martynovich,-0.014,-0.008,-0.007,0.0,1987,32.0,UCL,Krasnodar,Belarus,CB,RB,7.0,7.8,22.0,-4.6,1.8,0.9,0.7,48.6,12.5,0.0
Amad Diallo,0.029,0.024,0.005,0.29,2002,18.0,"Premier League, UEL","Atalanta, Manchester United",Côte d'Ivoire,RW,"AM, LW, ST",9.9,9.7,24.5,-1.0,1.2,1.3,0.9,52.2,14.7,0.0
Amadou Diawara,0.025,0.012,0.013,1.04,1997,23.0,"Serie A, UEL",Roma,Guinea,CM,,7.0,8.4,16.6,-2.9,2.0,1.0,0.5,49.0,10.7,0.0
Amadou Haidara,0.069,0.053,0.017,3.65,1998,22.0,"Bundesliga, UCL",RB Leipzig,Mali,CM,"AM, RW, DM, LW, WB",11.8,10.0,21.9,-6.2,1.5,1.3,0.5,48.8,14.3,0.0
Amadou Traore,-0.016,-0.014,-0.002,0.39,2002,18.0,Ligue 1,Bordeaux,France,RW,"AM, ST, LM, RM, CM",11.2,9.5,26.3,-4.1,1.1,0.9,0.9,46.4,15.3,0.0
Amar Ćatić,-0.079,-0.062,-0.017,0.36,1999,21.0,Eredivisie,ADO Den Haag,Bosnia and Herzegovina,LW,"RW, LM, RM",11.4,9.1,25.9,-5.5,0.9,1.0,0.9,45.2,13.8,0.0
Amara Baby,-0.026,-0.022,-0.004,1.4,1989,31.0,Belgian Pro League,Eupen,Senegal,ST,"LW, LM, CM, WB",10.7,7.4,30.5,-11.1,1.0,1.2,0.6,45.1,16.2,0.0
Ambroise Oyongo,-0.009,0.002,-0.011,0.74,1991,29.0,Ligue 1,Montpellier,Cameroon,LB,WB,7.7,9.7,23.0,0.5,1.3,1.0,1.1,52.1,13.6,0.0
Amer Gojak,0.007,0.001,0.006,0.69,1997,23.0,Serie A,Torino,Bosnia and Herzegovina,CM,"DM, ST, LM, RM",10.9,9.2,24.6,-2.0,1.1,0.7,2.1,40.6,15.1,0.0
Amin Younes,0.016,0.012,0.004,2.11,1993,26.0,Bundesliga,Eintracht Frankfurt,Germany,AM,"ST, CM, WB",14.4,13.0,27.5,-1.8,1.0,0.9,1.6,36.8,16.5,0.0
Amine Benchaib,-0.042,-0.029,-0.013,0.83,1998,22.0,Belgian Pro League,Charleroi,Morocco,AM,"LW, RM",12.5,10.9,23.5,-2.5,1.1,1.1,0.7,37.3,14.4,0.0
Amine Gouiri,0.026,0.024,0.003,4.36,2000,20.0,"UEL, Ligue 1",Nice,Algeria,ST,"LW, LM",20.8,9.0,29.0,-7.0,0.9,0.8,3.1,44.3,17.8,0.0
Amine Harit,-0.063,-0.063,0.001,1.91,1997,23.0,Bundesliga,Schalke 04,Morocco,CM,"AM, LW, ST, LM",20.1,14.4,31.0,-0.5,1.0,0.7,2.9,37.7,18.5,0.0
Amine Khammas,-0.041,-0.014,-0.027,1.1,1999,21.0,Belgian Pro League,Waasland-Beveren,Morocco,LB,LM,10.7,11.3,23.8,-3.1,1.8,1.7,1.1,50.0,14.3,0.0
Amine Oudrhiri,-0.052,-0.036,-0.016,2.72,1992,27.0,Primeira Liga,Farense,Morocco,DM,"RB, CM",8.1,11.0,22.0,-6.9,1.5,0.8,2.2,54.1,11.9,0.0
Amir Abedzadeh,-0.039,0.0,-0.039,2.84,1993,27.0,Primeira Liga,Marítimo,Iran,GK,,3.5,3.8,28.0,-3.1,0.4,0.3,0.4,61.5,10.7,-8.3
Amir Rrahmani,0.055,0.019,0.036,1.98,1994,26.0,"Serie A, UEL",Napoli,Kosovo,CB,,4.9,5.7,15.0,-2.5,1.0,0.9,0.5,53.4,9.5,0.0
Amos Pieper,0.014,-0.001,0.015,3.99,1998,22.0,Bundesliga,Arminia Bielefeld,Germany,CB,,6.3,9.6,17.2,-3.9,2.2,1.2,0.4,50.3,10.9,0.0
Amos Youga,-0.002,0.001,-0.003,0.0,1992,27.0,UEL,CSKA Sofia,Central African Republic,CM,DM,11.2,11.2,21.5,-4.1,1.3,1.3,0.8,54.6,13.4,0.0
Anaitz Arbilla,0.013,0.003,0.01,4.18,1987,33.0,La Liga,Eibar,Spain,CB,"LB, RB",8.4,12.5,22.9,-11.3,2.1,0.9,1.3,54.7,14.9,0.0
Anas Tahiri,-0.092,-0.071,-0.021,1.86,1995,25.0,Eredivisie,RKC Waalwijk,Belgium,CM,"DM, LM",12.4,12.6,22.0,-9.2,1.3,0.7,1.5,46.5,13.4,0.0
Anastasios Donis,-0.045,-0.039,-0.006,0.29,1996,23.0,Eredivisie,"Reims, VVV-Venlo",Greece,RM,,10.9,8.9,25.1,-6.9,1.0,1.0,0.9,50.0,14.2,0.0
Anatolii Trubin,0.004,-0.001,0.004,0.0,2001,18.0,UCL,Shakhtar Donetsk,Ukraine,GK,,6.4,5.7,25.8,-3.1,0.9,0.6,0.7,53.8,13.1,1.1
Anco Jansen,-0.09,-0.08,-0.01,0.45,1989,31.0,Eredivisie,Emmen,Netherlands,ST,"RW, LW, CM",9.6,9.5,27.1,-4.6,0.9,1.0,2.2,38.8,16.0,0.0
Ander Barrenetxea,0.009,0.0,0.009,1.9,2001,18.0,"La Liga, UEL",Real Sociedad,Spain,LW,"RW, RB, ST, LM, RM",12.1,9.1,29.8,1.4,0.9,1.4,0.7,35.2,16.3,0.0
Ander Capa,0.03,0.007,0.023,3.44,1992,28.0,La Liga,Athletic Bilbao,Spain,RB,,10.4,10.2,24.5,1.5,1.3,1.0,0.7,49.4,14.4,0.0
Ander Guevara,-0.026,-0.001,-0.025,2.47,1997,23.0,"La Liga, UEL",Real Sociedad,Spain,CM,"DM, RM",8.5,11.7,19.3,-0.5,1.4,1.2,0.3,52.0,13.2,0.0
Ander Herrera,0.071,0.036,0.035,3.56,1989,30.0,"UCL, Ligue 1",Paris Saint-Germain,Spain,CM,"RW, DM, LM, RM",10.4,11.3,14.6,-5.7,1.7,1.7,0.6,43.2,13.0,0.0
Anders Dreyer,-0.015,-0.012,-0.004,0.0,1998,22.0,UCL,Midtjylland,Denmark,RW,,11.1,9.8,25.0,-7.1,1.1,0.7,2.5,46.6,13.6,0.0
Anderson,0.05,0.046,0.004,1.92,1997,22.0,Primeira Liga,Famalicão,Brazil,ST,LM,10.4,6.2,26.6,-4.1,0.9,0.7,0.6,41.2,12.6,0.0
Anderson Carvalho,-0.02,-0.024,0.005,2.45,1990,30.0,Primeira Liga,Santa Clara,Brazil,CM,"DM, RM",9.8,9.9,21.7,-3.4,1.8,2.0,0.4,45.7,12.3,0.0
Anderson Gniangbo,0.012,0.016,-0.004,1.28,1999,20.0,"Belgian Pro League, UEL",Gent,Côte d'Ivoire,LW,"AM, ST, CM",12.0,8.8,22.0,-16.5,1.1,0.8,0.6,39.2,13.6,0.0
Anderson Lucoqui,-0.044,-0.043,-0.001,1.69,1997,23.0,Bundesliga,Arminia Bielefeld,Angola,LB,,9.6,9.4,28.2,-4.1,1.5,1.4,1.0,50.6,16.2,0.0
Anderson Santamaría,-0.016,-0.004,-0.012,0.0,1992,29.0,Copa America,Peru,Peru,CB,,8.4,8.6,20.8,-3.1,1.4,1.1,0.9,51.0,11.9,0.0
Anderson,-0.031,-0.026,-0.005,1.68,1998,22.0,Primeira Liga,Portimonense,Brazil,LW,"RW, LM, RM, CM",14.2,11.5,27.6,-4.4,1.1,0.9,0.9,36.2,15.5,0.0
Andoni Gorosabel,0.062,0.027,0.035,4.43,1996,23.0,"La Liga, UEL",Real Sociedad,Spain,RB,,10.4,10.2,21.9,-6.9,1.1,1.7,1.4,48.3,14.8,0.0
Andraž Šporar,0.056,0.065,-0.009,2.05,1994,26.0,"Primeira Liga, UEL","Sporting CP, Braga",Slovenia,ST,CM,11.8,6.8,26.9,-17.1,0.7,0.6,0.5,45.9,13.7,0.0
Andre-Frank Zambo Anguissa,0.022,-0.006,0.028,4.02,1995,24.0,Premier League,Fulham,Cameroon,CM,"AM, DM",11.5,13.2,22.2,-10.5,1.9,1.3,0.4,58.6,15.0,0.0
Andrea Belotti,0.055,0.02,0.035,5.2,1993,26.0,"Euros, Serie A","Torino, Italy",Italy,ST,,18.5,8.9,31.5,-8.3,0.7,0.8,1.4,42.9,18.7,0.0
Andrea Carboni,0.024,0.022,0.003,1.71,2001,19.0,Serie A,Cagliari,Italy,CB,LB,7.2,9.6,21.3,-5.1,1.3,1.6,0.6,47.3,12.9,0.0
Andrea Consigli,0.044,0.017,0.028,5.74,1987,33.0,Serie A,Sassuolo,Italy,GK,,2.4,2.1,19.3,-3.1,0.3,0.3,0.3,62.7,8.4,2.9
Andrea Conti,-0.001,0.007,-0.009,1.15,1994,26.0,"Serie A, UEL","AC Milan, Parma",Italy,RB,"LB, CB, LW",9.0,10.8,20.2,-5.5,1.7,1.1,0.6,44.9,12.9,0.0
Andrea Favilli,0.009,0.011,-0.002,0.5,1997,23.0,Serie A,Hellas Verona,Italy,ST,,10.5,8.0,26.7,-1.0,1.0,0.8,0.9,43.8,15.1,0.0
Andrea Masiello,-0.037,-0.007,-0.03,2.82,1986,34.0,Serie A,Genoa,Italy,CB,,6.4,8.7,17.2,-5.5,1.8,0.9,0.5,52.7,9.9,0.0
Andrea Petagna,0.092,0.101,-0.009,2.01,1995,25.0,"Serie A, UEL",Napoli,Italy,ST,DM,12.2,5.9,24.1,-9.2,0.7,0.6,0.5,49.1,13.2,0.0
Andrea Poli,0.024,0.023,0.001,0.61,1989,30.0,Serie A,Bologna,Italy,DM,CM,11.7,9.7,20.0,-2.9,1.4,1.2,0.8,42.0,13.1,0.0
Andrea Ranocchia,0.109,0.066,0.042,1.55,1988,32.0,Serie A,Inter Milan,Italy,CB,,7.2,7.1,15.4,-10.5,1.5,1.2,0.7,57.5,11.2,0.0
Andrea Rispoli,-0.049,-0.017,-0.032,0.66,1988,31.0,Serie A,Crotone,Italy,WB,RB,10.5,9.3,25.0,-5.1,1.1,0.8,1.2,46.9,14.5,0.0
Andreas Beck,-0.072,-0.024,-0.048,0.27,1987,33.0,Belgian Pro League,Eupen,Germany,RB,"RW, CB, ST, CM",8.9,8.7,22.9,-3.6,1.4,1.3,1.2,44.6,14.0,0.0
Andreas Bouchalakis,-0.008,-0.012,0.005,0.0,1993,27.0,UCL,Olympiacos,Greece,DM,"RW, LM, CM",9.4,10.5,20.5,1.5,1.7,0.7,0.8,60.6,12.8,0.0
Andreas Christensen,0.112,0.033,0.079,3.06,1996,24.0,"Premier League, UCL, Euros","Denmark, Chelsea",Denmark,CB,,4.7,5.6,12.9,0.5,1.5,0.7,0.4,62.8,9.5,0.0
Andreas Cornelius,-0.027,-0.027,0.0,2.24,1993,27.0,"Euros, Serie A","Denmark, Parma",Denmark,ST,AM,12.4,7.0,30.3,-12.0,0.5,0.6,0.4,61.8,16.0,0.0
Andreas Gruber,-0.016,-0.006,-0.01,0.0,1995,25.0,UEL,LASK,Austria,RW,,11.0,9.3,23.8,-0.5,1.1,0.7,0.9,43.6,13.3,0.0
Andreas Hanche-Olsen,0.002,-0.008,0.01,3.06,1997,23.0,"Belgian Pro League, UEL",Gent,Norway,CB,RB,4.5,8.0,17.8,-1.5,1.4,1.0,0.6,59.9,11.2,0.0
Andreas Linde,-0.035,0.004,-0.039,0.0,1993,27.0,UEL,Molde,Sweden,GK,,5.3,5.1,25.5,-3.1,0.7,0.6,0.7,52.6,11.6,0.5
Andreas Luthe,0.003,0.006,-0.002,3.91,1987,33.0,Bundesliga,Union Berlin,Germany,GK,,3.1,3.2,25.6,-3.1,0.4,0.3,0.5,61.5,10.5,3.1
Andreas Pereira,-0.015,-0.017,0.002,0.69,1996,24.0,"UCL, Serie A",Lazio,Brazil,ST,"AM, CM, WB",9.5,10.6,27.9,-1.5,0.9,0.8,4.1,32.0,17.6,0.0
Andreas Skov Olsen,0.052,0.048,0.005,2.1,1999,20.0,"Euros, Serie A","Denmark, Bologna",Denmark,RW,"RB, WB",11.9,10.4,25.3,-11.5,0.7,0.9,2.1,47.4,15.8,0.0
Andreas Ulmer,0.018,0.01,0.007,0.0,1985,34.0,"Euros, UCL","RB Salzburg, Austria",Austria,LB,LW,9.5,9.5,25.4,-5.1,1.4,1.3,0.6,46.9,14.6,0.0
Andreas Vindheim,-0.019,-0.01,-0.01,0.0,1995,24.0,UEL,Sparta Prague,Norway,RW,"RB, RM, WB",11.1,8.6,25.6,-3.6,1.4,0.9,0.8,50.0,14.7,0.0
Andreas Voglsammer,-0.003,0.002,-0.005,1.37,1992,28.0,Bundesliga,Arminia Bielefeld,Germany,LW,"ST, LM",13.3,9.6,30.2,-10.7,0.8,0.9,1.3,50.8,15.8,0.0
Andreas Wiegel,-0.033,-0.033,-0.001,1.14,1991,29.0,Belgian Pro League,Waasland-Beveren,Germany,RB,"RM, WB",9.4,10.8,25.3,-5.1,1.5,1.3,1.3,54.3,15.4,0.0
Andrei Burcă,-0.024,-0.014,-0.01,0.0,1993,27.0,UEL,CFR Cluj,Romania,CB,,8.0,8.1,23.2,-3.6,1.7,0.9,1.4,59.2,12.8,0.0
Andrei Girotto,0.007,0.002,0.005,3.85,1992,28.0,Ligue 1,Nantes,Brazil,CB,"DM, CM",6.8,8.8,19.1,-5.3,1.9,1.4,0.9,59.5,11.6,0.0
Andrei Mostovoy,-0.006,-0.005,-0.001,0.0,1997,22.0,UCL,Zenit,Russia,ST,,9.6,9.1,23.6,-5.5,1.1,0.8,1.4,50.0,13.7,0.0
Andrei Ratiu,-0.066,-0.057,-0.009,0.46,1998,22.0,Eredivisie,ADO Den Haag,Romania,RW,"RB, RM",9.0,9.1,25.8,-4.1,1.3,1.4,0.8,46.1,13.8,0.0
Andrej Kramarić,0.058,0.056,0.002,4.33,1991,29.0,"Bundesliga, Euros, UEL","Hoffenheim, Croatia",Croatia,ST,"AM, LW, LM, CM",14.9,10.7,26.2,9.4,0.5,0.4,2.4,40.8,15.9,0.0
Andrejs Ciganiks,-0.011,-0.006,-0.005,0.0,1997,23.0,UEL,Zorya Luhansk,Latvia,LB,,9.0,9.2,23.9,-4.1,1.3,1.1,1.2,52.4,14.5,0.0
Andrew Gravillon,-0.029,-0.005,-0.024,2.65,1998,22.0,Ligue 1,Lorient,Guadeloupe,CB,,5.0,7.0,22.0,-1.0,2.1,0.8,0.7,50.7,12.9,0.0
Andrew Hjulsager,0.019,0.004,0.014,4.15,1995,25.0,Belgian Pro League,Oostende,Denmark,CM,"RW, LM",15.4,14.5,33.5,-13.5,0.8,1.8,1.1,47.0,19.6,0.0
