Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Alex Iwobi,0.134,0.122,0.012,4.73,1996,22.0,"Premier League, World Cup, UEL","Arsenal, Nigeria",Nigeria,LW,"AM, RW, LM",18.7,15.4,29.6,-1.0,0.7,0.9,0.5,33.9,18.6,0.0
Alex Král,-0.022,-0.015,-0.006,0.0,1998,20.0,UEL,Slavia Prague,Czechia,CM,DM,8.6,8.8,24.7,-0.7,1.3,1.3,0.9,43.2,13.2,0.0
Alex McCarthy,0.02,0.002,0.018,3.45,1989,28.0,Premier League,Southampton,England,GK,,3.4,3.5,34.1,-4.3,0.4,0.4,0.8,63.6,12.1,4.6
Alex Meret,0.035,0.005,0.03,1.91,1997,21.0,"Serie A, UEL",Napoli,Italy,GK,,3.0,3.2,23.3,-4.3,0.5,0.5,0.7,54.3,9.0,-5.1
Alex Pritchard,-0.043,-0.041,-0.002,2.19,1993,25.0,Premier League,Huddersfield Town,England,AM,"RW, LW, ST, RM, CM",18.8,12.3,30.8,-7.0,0.9,1.1,2.5,38.6,18.8,0.0
Alex Sandro,0.069,0.024,0.046,4.56,1991,27.0,"UCL, Serie A",Juventus,Brazil,LB,"LM, WB",10.1,12.2,20.8,-7.8,1.6,1.7,0.6,58.0,17.1,0.0
Alex Telles,0.079,0.068,0.011,5.8,1992,25.0,"UCL, Primeira Liga",Porto,Brazil,LB,,7.4,9.3,28.5,-6.9,1.8,0.9,8.1,58.9,17.3,0.0
Alexander Bannink,-0.078,-0.043,-0.035,1.21,1990,28.0,Eredivisie,Emmen,Netherlands,CM,"RW, DM, ST, LM, RM",10.3,9.8,28.3,-2.7,0.9,0.8,0.6,50.6,13.4,0.0
Alexander Büttner,-0.048,-0.019,-0.029,2.33,1989,29.0,Eredivisie,Vitesse,Netherlands,LB,"LW, LM",11.1,10.9,28.2,-10.3,1.2,1.2,3.9,48.8,17.8,0.0
Alexander Djiku,-0.031,-0.021,-0.01,3.18,1994,23.0,Ligue 1,Caen,Ghana,CB,,7.0,7.3,17.5,-5.1,2.5,1.3,0.4,58.4,10.8,0.0
Alexander Esswein,-0.025,-0.034,0.009,1.5,1990,28.0,Bundesliga,Stuttgart,Germany,CM,"RW, ST, RM",13.9,8.9,29.7,-12.1,1.1,1.0,1.2,42.4,16.4,0.0
Alexander Fuchs,-0.012,-0.015,0.003,0.85,1997,21.0,Bundesliga,Nürnberg,Germany,CM,"LM, RM",11.9,10.2,24.8,-2.2,1.1,1.4,0.8,44.5,14.1,0.0
Alexander Hack,-0.035,0.009,-0.044,1.14,1993,24.0,Bundesliga,Mainz 05,Germany,CB,,8.4,9.2,21.5,-3.6,2.5,1.2,0.9,56.0,13.2,0.0
Alexander Hleb,-0.031,-0.011,-0.02,0.0,1981,37.0,UEL,BATE Borisov,Belarus,LM,,9.0,9.0,24.3,-4.8,1.3,1.1,1.1,49.0,13.5,0.0
Alexander Isak,-0.009,0.004,-0.013,1.81,1999,18.0,Eredivisie,Willem II,Sweden,ST,,17.0,9.3,30.2,1.8,0.6,0.8,0.8,43.0,15.4,0.0
Alexander Merkel,-0.054,-0.014,-0.04,2.61,1992,26.0,Eredivisie,Heracles Almelo,Kazakhstan,CM,"DM, RM",8.1,10.1,18.3,-10.0,1.4,1.6,1.3,55.0,11.5,0.0
Alexander Nübel,0.003,-0.009,0.012,2.24,1996,21.0,"Bundesliga, UCL",Schalke 04,Germany,GK,,4.4,4.0,27.0,-4.3,0.5,0.4,0.5,58.7,10.2,-1.3
Alexander Schwolow,-0.046,0.003,-0.049,3.07,1992,26.0,Bundesliga,Freiburg,Germany,GK,,4.0,3.1,28.6,-4.3,0.4,0.3,1.0,56.1,12.1,2.9
Alexander Søderlund,-0.034,-0.024,-0.009,0.0,1987,30.0,UEL,Rosenborg,Norway,ST,,11.7,8.8,25.2,-4.3,1.0,1.0,1.1,45.4,13.7,0.0
Alexander Sørloth,-0.004,-0.007,0.003,2.37,1995,22.0,Belgian Pro League,"Crystal Palace, Gent",Norway,ST,"RW, RM",14.8,9.2,30.8,-13.0,0.6,0.9,0.5,55.1,16.1,0.0
Alexander Walke,0.004,0.003,0.001,0.0,1983,35.0,UEL,RB Salzburg,Germany,GK,,5.0,4.8,24.5,-4.3,0.6,0.6,0.7,50.0,10.5,4.3
Alexandre Guedes,0.018,0.015,0.003,3.21,1994,24.0,Primeira Liga,Vitória,Portugal,ST,RW,9.7,6.2,33.2,-9.1,0.6,0.6,0.4,41.8,13.9,0.0
Alexandre Lacazette,0.068,0.063,0.005,4.75,1991,27.0,"Premier League, UEL",Arsenal,France,ST,,15.2,7.1,29.8,7.0,0.7,0.8,0.6,35.3,16.3,0.0
Alexandre Lauray,0.003,0.003,-0.0,0.37,1997,21.0,Ligue 1,Bordeaux,France,CB,,8.3,9.1,21.4,-4.3,1.3,1.3,1.0,49.0,13.2,0.0
Alexandre Mendy,-0.007,0.005,-0.012,1.02,1994,24.0,Ligue 1,Guingamp,Guinea-Bissau,ST,,10.3,6.7,26.8,-3.7,0.8,0.8,0.8,42.1,12.9,0.0
Alexandros Katranis,-0.049,-0.03,-0.019,0.56,1998,20.0,Belgian Pro League,Excel Mouscron,Greece,LB,,8.6,10.0,26.9,-4.8,1.6,1.4,1.6,51.0,15.3,0.0
Alexandros Paschalakis,0.004,0.001,0.003,0.0,1989,29.0,UEL,PAOK,Greece,GK,,6.6,6.0,23.7,-4.3,0.8,0.8,0.8,53.3,11.2,4.0
Alexandru Maxim,0.037,0.031,0.007,0.96,1990,28.0,Bundesliga,Mainz 05,Romania,CM,"AM, RM, LM",14.6,13.7,24.4,-4.6,1.1,1.3,3.5,45.4,16.5,0.0
Alexei Koșelev,-0.178,-0.025,-0.153,0.1,1993,24.0,Eredivisie,Fortuna Sittard,Moldova,GK,,3.3,3.0,33.4,-4.3,0.4,0.3,0.5,65.4,12.2,12.1
Alexei Rios,-0.03,-0.005,-0.025,0.0,1987,31.0,UEL,BATE Borisov,Belarus,RB,,9.4,9.6,24.3,-4.6,1.6,1.2,1.0,54.9,13.8,0.0
Alexis Blin,-0.035,-0.033,-0.002,2.23,1996,21.0,Ligue 1,Amiens,France,CM,"DM, LM",8.3,9.4,21.0,-1.2,1.6,1.9,0.5,49.6,12.0,0.0
Alexis De Sart,-0.036,-0.034,-0.002,2.47,1996,21.0,Belgian Pro League,Sint-Truiden,Belgium,CM,"AM, DM, ST, RM",10.2,8.9,29.7,-2.9,1.4,1.5,0.4,49.5,14.2,0.0
Alexis Saelemaekers,0.012,-0.002,0.014,2.93,1999,19.0,"Belgian Pro League, UEL",Anderlecht,Belgium,WB,"LB, RW, RB, RM",14.8,10.7,23.2,-12.6,1.3,2.1,0.8,48.1,17.5,0.0
Alexis Sánchez,0.034,0.041,-0.008,1.45,1988,29.0,"Premier League, UCL",Manchester United,Chile,LW,"AM, RW, ST, LM",14.9,11.4,29.1,-7.3,1.1,1.2,1.5,39.1,17.4,0.0
Aleš Hruška,0.004,0.007,-0.003,0.0,1985,32.0,UCL,Viktoria Plzeň,Czechia,GK,,7.7,7.3,25.2,-4.3,1.0,0.9,1.2,50.0,13.4,2.7
Aleš Čermák,-0.025,-0.022,-0.004,0.0,1994,23.0,UCL,Viktoria Plzeň,Czechia,AM,"ST, LM, CM",11.9,10.7,24.0,-4.8,1.0,1.0,1.2,53.0,14.2,0.0
Alfa Semedo,-0.04,-0.025,-0.015,0.16,1997,20.0,"UCL, Primeira Liga","Espanyol, Benfica",Guinea-Bissau,CM,"RW, CB, LW, LM, RM",9.3,9.4,22.8,-0.1,1.5,1.5,1.0,51.6,13.5,0.0
Alfie Mawson,-0.086,0.003,-0.088,0.83,1994,24.0,Premier League,Fulham,England,CB,,6.0,6.6,20.0,-4.8,1.4,0.9,0.7,55.7,10.5,0.0
Alfonso Pedraza,0.041,0.037,0.004,3.56,1996,22.0,"La Liga, UEL",Villarreal,Spain,LB,"LW, ST, LM, WB",10.7,10.6,26.4,-5.6,1.4,1.8,0.8,50.0,16.2,0.0
Alfred Duncan,-0.023,-0.002,-0.021,2.23,1993,25.0,Serie A,Sassuolo,Ghana,CM,"DM, LM, RM",12.9,11.3,23.6,10.2,1.0,1.2,0.5,41.5,14.1,0.0
Alfred Gomis,-0.005,0.011,-0.016,2.32,1993,24.0,Serie A,SPAL,Senegal,GK,,4.3,3.8,24.7,-4.3,0.6,0.5,0.6,53.1,10.8,6.0
Alfredo Morales,-0.105,-0.03,-0.075,0.9,1990,28.0,Bundesliga,Fortuna Düsseldorf,United States,CM,DM,7.8,8.6,24.5,-4.1,1.4,1.2,0.6,50.7,13.5,0.0
Alfredo Morelos,-0.005,-0.006,0.001,0.0,1996,22.0,UEL,Rangers,Colombia,ST,,12.7,9.2,26.5,-2.5,0.9,1.0,0.9,46.9,14.9,0.0
Alfredo Stephens,-0.041,-0.033,-0.007,0.98,1994,23.0,Primeira Liga,Santa Clara,Panama,ST,RM,12.3,7.7,27.1,-10.4,0.9,0.7,0.7,35.9,13.6,0.0
Alfreð Finnbogason,0.072,0.065,0.008,2.58,1989,29.0,"Bundesliga, World Cup","Augsburg, Iceland",Iceland,ST,,12.4,7.7,29.9,-7.8,0.7,0.6,0.6,42.7,14.1,0.0
Alhassan Wakaso,0.023,-0.01,0.033,4.07,1992,26.0,Primeira Liga,Vitória,Ghana,DM,CM,6.1,7.0,17.6,-8.7,1.6,2.0,0.3,51.8,10.1,0.0
Alhassane Keita,-0.023,-0.001,-0.022,1.32,1992,26.0,Primeira Liga,Belenenses SAD,Guinea,ST,,11.3,8.0,29.4,-7.1,1.0,0.8,0.6,44.9,15.3,0.0
Ali Gabr,-0.03,-0.008,-0.022,0.0,1989,29.0,World Cup,Egypt,Egypt,CB,,8.1,7.7,23.0,-4.3,1.1,1.2,1.1,52.1,12.1,0.0
Ali Ghazal,-0.025,-0.022,-0.003,0.99,1992,26.0,Primeira Liga,Feirense,Egypt,DM,CM,8.7,8.1,22.2,-4.8,1.8,1.6,0.7,45.4,11.3,0.0
Ali Gholizadeh,-0.043,-0.042,-0.001,1.35,1996,22.0,Belgian Pro League,Charleroi,Iran,RW,"LW, ST, RM, CM",15.3,12.3,31.0,-4.1,0.9,1.2,1.5,43.9,17.1,0.0
Ali Ghorbani,-0.016,-0.007,-0.008,0.0,1990,27.0,UEL,Spartak Trnava,Azerbaijan,ST,,10.1,8.9,26.0,-4.1,1.0,1.1,1.1,44.5,14.6,0.0
Ali Messaoud,-0.078,-0.034,-0.044,1.84,1991,27.0,Eredivisie,Excelsior,Netherlands,CM,"AM, LW, ST, LM",11.3,7.9,28.3,-0.5,0.5,0.6,1.5,44.0,12.7,0.0
Alin Toșca,0.001,-0.003,0.003,0.0,1992,26.0,UEL,PAOK,Romania,LB,,8.8,9.2,21.3,-4.8,1.3,0.9,1.5,50.0,13.9,0.0
Alireza Beiranvand,-0.049,-0.009,-0.041,0.0,1992,25.0,World Cup,Iran,Iran,GK,,8.6,8.3,26.8,-4.3,1.0,0.9,1.0,50.0,13.9,0.5
Alireza Jahanbakhsh,-0.02,-0.032,0.012,1.25,1993,24.0,"Premier League, World Cup","Brighton, Iran",Iran,RW,"RM, LW, LM",10.7,8.5,29.7,-8.6,1.2,1.5,2.1,45.4,15.4,0.0
Alisson,0.208,0.025,0.183,10.15,1992,25.0,"Premier League, UCL, World Cup","Liverpool, Brazil",Brazil,GK,,1.7,1.5,18.6,-4.3,0.3,0.2,0.5,61.9,6.2,-9.2
Allan,0.061,0.006,0.055,4.83,1991,27.0,"UCL, Serie A",Napoli,Brazil,CM,"DM, RM",9.3,11.4,15.9,-5.1,1.2,2.6,0.3,47.4,14.0,0.0
Allan McGregor,0.007,0.002,0.004,0.0,1982,36.0,UEL,Rangers,Scotland,GK,,7.6,6.8,26.7,-4.3,0.9,0.8,0.9,50.0,12.5,4.1
Allan Nyom,0.003,0.009,-0.006,2.41,1988,30.0,La Liga,Leganés,Cameroon,RB,"RW, CB, WB",10.3,8.8,25.1,-0.7,1.2,1.3,0.6,53.6,12.8,0.0
Allan Saint-Maximin,-0.004,-0.0,-0.004,3.93,1997,21.0,Ligue 1,Nice,France,ST,"RW, LW, LM",19.7,13.5,35.1,-8.4,0.5,0.5,1.2,49.5,19.3,0.0
Allef,0.005,0.007,-0.002,0.37,1994,23.0,Primeira Liga,Vitória Setúbal,Brazil,ST,,9.8,9.1,26.3,-4.6,1.1,1.0,1.0,41.2,14.0,0.0
Almamy Touré,-0.005,-0.006,0.001,1.16,1996,22.0,"Bundesliga, UCL","Eintracht Frankfurt, Monaco",Mali,CB,RB,7.8,10.7,22.0,-5.3,1.7,1.5,0.7,56.8,12.9,0.0
Alphonse Areola,0.071,0.007,0.064,3.63,1993,25.0,"UCL, Ligue 1",Paris Saint-Germain,France,GK,,3.2,2.6,18.2,-4.3,0.4,0.4,0.6,50.0,6.8,-0.6
Aly Ndom,-0.014,-0.012,-0.001,0.52,1996,22.0,Ligue 1,"Caen, Reims",France,CM,"RW, DM",9.6,11.1,24.9,-4.8,1.2,1.4,1.0,49.2,13.7,0.0
Alyaksandr Martynovich,0.053,0.02,0.033,0.0,1987,30.0,UEL,Krasnodar,Belarus,CB,,7.4,8.3,18.3,-4.3,2.0,1.1,0.8,63.2,11.5,0.0
Amadou Diawara,0.023,0.013,0.01,1.02,1997,21.0,"Serie A, UEL",Napoli,Guinea,CM,"DM, ST, LM",9.1,8.4,16.7,-6.3,1.4,1.1,0.7,50.9,12.2,0.0
Amadou Haidara,0.035,0.036,-0.0,0.63,1998,20.0,"Bundesliga, UEL","RB Salzburg, RB Leipzig",Mali,CM,"DM, LM, RM",12.2,12.0,22.0,-3.0,1.4,1.6,1.0,55.0,14.5,0.0
Amara Baby,0.002,0.006,-0.004,2.09,1989,29.0,Belgian Pro League,"Antwerp, Charleroi",Senegal,LW,"RW, ST, LM",10.7,9.7,28.4,-13.5,1.1,1.5,0.5,55.5,14.5,0.0
Amath,0.006,0.003,0.004,1.43,1996,22.0,La Liga,Getafe,Senegal,ST,LM,14.1,10.5,29.3,-5.1,1.1,1.2,0.7,43.5,14.7,0.0
Ambroise Oyongo,-0.024,-0.019,-0.004,2.56,1991,27.0,Ligue 1,Montpellier,Cameroon,WB,"LB, LW",9.0,10.0,28.0,0.4,1.6,1.0,1.0,38.3,15.6,0.0
Amer Gojak,0.019,0.024,-0.005,0.0,1997,21.0,UEL,Dinamo Zagreb,Bosnia and Herzegovina,CM,,10.9,9.8,24.8,-8.3,1.1,1.0,0.8,46.7,13.5,0.0
Amilton,0.003,0.004,-0.002,1.64,1989,28.0,Primeira Liga,Aves,Brazil,ST,"RW, LW, RM",13.6,11.8,32.4,-7.8,1.1,1.0,0.8,47.0,16.5,0.0
Amin Askar,-0.026,-0.005,-0.021,0.0,1985,32.0,UEL,Sarpsborg 08,Ethiopia,LM,,9.5,9.5,25.3,-5.8,0.9,1.4,1.2,52.0,13.3,0.0
Amin Nouri,-0.034,-0.024,-0.01,0.81,1990,28.0,Belgian Pro League,Oostende,Norway,RB,,10.6,8.8,27.7,-4.8,1.0,1.2,0.8,49.0,14.5,0.0
Amin Younes,0.039,0.031,0.007,0.83,1993,24.0,"Serie A, UEL",Napoli,Germany,LW,"AM, LM, ST, RM",15.0,10.6,21.3,2.3,0.9,1.1,0.9,47.9,15.3,0.0
Amine Benchaib,-0.026,-0.023,-0.003,0.58,1998,20.0,Belgian Pro League,Lokeren,Morocco,LW,"RW, CM",9.8,8.9,25.0,-5.5,1.3,1.3,0.9,49.0,14.0,0.0
Amine Harit,-0.05,-0.05,0.0,1.09,1997,21.0,"Bundesliga, UCL, World Cup","Schalke 04, Morocco",Morocco,CM,"AM, RW, LW, LM, RM",15.5,13.6,27.7,-5.5,1.0,0.9,0.6,41.0,16.3,0.0
Amir Abedzadeh,-0.041,-0.008,-0.034,1.26,1993,25.0,Primeira Liga,Marítimo,Iran,GK,,6.3,5.4,28.2,-4.3,0.7,0.6,0.8,53.9,12.2,-0.9
Amir Abrashi,-0.044,-0.025,-0.019,0.84,1990,28.0,Bundesliga,Freiburg,Albania,CM,DM,7.8,8.1,20.2,-5.3,1.5,1.3,0.8,51.0,12.1,0.0
Amir Rrahmani,0.021,0.008,0.013,0.0,1994,24.0,UEL,Dinamo Zagreb,Kosovo,LB,,8.4,8.3,23.1,-6.3,1.4,1.3,0.8,59.3,12.9,0.0
Amr Warda,-0.019,-0.025,0.007,0.0,1993,24.0,"World Cup, UEL","Egypt, PAOK",Egypt,RW,LW,11.6,9.6,26.8,-5.8,1.2,0.9,1.9,48.3,16.0,0.0
Anaitz Arbilla,-0.021,0.007,-0.028,2.39,1987,31.0,La Liga,Eibar,Spain,CB,LB,5.8,10.1,22.9,-3.6,1.9,1.2,0.9,56.3,12.6,0.0
Anastasios Donis,0.01,0.009,0.001,1.41,1996,21.0,Bundesliga,Stuttgart,Greece,ST,"AM, RW, RM, CM",10.6,8.6,27.3,5.8,0.9,1.2,0.7,35.4,13.9,0.0
Anco Jansen,-0.11,-0.101,-0.009,1.33,1989,29.0,Eredivisie,Emmen,Netherlands,ST,"AM, DM, LW, LM, CM",18.0,15.1,30.3,-4.2,0.7,0.8,5.6,52.7,20.2,0.0
Ander Barrenetxea,0.016,0.014,0.001,0.6,2001,16.0,La Liga,Real Sociedad,Spain,RW,"AM, LW",11.9,9.2,26.3,-1.7,1.2,1.0,0.9,45.2,14.3,0.0
Ander Capa,-0.006,-0.03,0.023,2.2,1992,26.0,La Liga,Athletic Bilbao,Spain,RB,RW,11.2,11.8,26.9,-6.8,1.6,1.5,1.2,57.6,16.1,0.0
Ander Herrera,0.058,0.041,0.017,2.56,1989,28.0,"Premier League, UCL",Manchester United,Spain,CM,"DM, RM",10.8,10.3,16.4,-1.6,2.0,1.6,0.8,42.7,12.7,0.0
Anders Christiansen,-0.012,-0.006,-0.006,0.0,1990,28.0,UEL,Malmö,Denmark,CM,RM,9.4,9.0,23.0,-6.0,1.3,1.0,1.9,46.7,13.8,0.0
Anders Konradsen,-0.026,-0.016,-0.011,0.0,1990,28.0,UEL,Rosenborg,Norway,DM,"LM, CM",10.1,9.3,25.6,-4.3,1.3,1.1,1.0,46.4,14.2,0.0
Anderson Carvalho,-0.05,-0.037,-0.013,1.22,1990,28.0,Primeira Liga,Santa Clara,Brazil,CM,"DM, RM",8.6,9.1,25.9,-5.8,1.4,2.2,0.6,53.1,12.8,0.0
Anderson Esiti,-0.005,-0.012,0.007,2.54,1994,24.0,Belgian Pro League,Gent,Nigeria,DM,CM,7.0,9.2,18.2,-5.8,1.4,2.0,0.4,52.9,10.8,0.0
Andoni Gorosabel,-0.008,0.005,-0.013,0.61,1996,21.0,La Liga,Real Sociedad,Spain,RB,,8.3,9.0,23.1,-4.8,1.1,1.4,1.2,48.2,13.6,0.0
Andre Gray,0.042,0.054,-0.012,2.33,1991,27.0,Premier League,Watford,Jamaica,ST,,12.0,7.0,31.1,4.9,0.6,0.6,0.6,34.4,13.6,0.0
Andre-Frank Zambo Anguissa,-0.002,-0.006,0.004,2.08,1995,22.0,Premier League,Fulham,Cameroon,CM,"DM, LM, RM",10.9,12.6,19.8,-8.2,1.8,1.5,0.6,44.7,14.1,0.0
Andrea Barzagli,0.001,0.009,-0.008,0.36,1981,37.0,"UCL, Serie A",Juventus,Italy,CB,RB,7.9,9.2,20.2,-4.3,1.3,1.0,1.0,52.4,12.6,0.0
Andrea Beghetto,-0.036,-0.033,-0.003,2.47,1994,23.0,Serie A,Frosinone,Italy,WB,"LB, LM",13.3,8.5,31.3,-9.1,1.0,0.8,2.5,44.9,17.7,0.0
Andrea Belotti,-0.003,-0.015,0.012,4.51,1993,24.0,Serie A,Torino,Italy,ST,,13.0,7.7,34.5,-10.8,0.6,0.8,0.9,45.7,17.0,0.0
Andrea Consigli,-0.004,0.006,-0.01,4.36,1987,31.0,Serie A,Sassuolo,Italy,GK,,2.6,2.5,24.4,-4.3,0.4,0.3,0.3,54.8,9.3,0.1
Andrea Conti,0.033,0.025,0.008,0.82,1994,24.0,Serie A,AC Milan,Italy,RB,,9.4,10.7,21.2,-4.3,1.8,1.1,1.7,48.5,13.5,0.0
Andrea Masiello,0.045,0.015,0.03,3.18,1986,32.0,Serie A,Atalanta,Italy,CB,,5.0,8.1,16.0,-10.8,1.9,0.9,0.6,58.4,10.2,0.0
Andrea Petagna,0.018,0.011,0.007,4.62,1995,23.0,Serie A,SPAL,Italy,ST,RW,12.8,8.3,30.0,1.7,0.5,0.5,0.5,40.6,14.6,0.0
Andrea Pinamonti,-0.005,-0.001,-0.004,2.19,1999,19.0,Serie A,Frosinone,Italy,ST,AM,12.7,7.7,28.4,-9.1,0.7,0.7,0.5,39.5,14.8,0.0
Andrea Poli,0.033,0.011,0.021,3.16,1989,28.0,Serie A,Bologna,Italy,CM,"DM, RM",9.9,9.7,19.1,-1.9,1.6,2.0,0.5,39.3,11.3,0.0
Andrea Raggi,-0.023,-0.0,-0.023,0.6,1984,34.0,"UCL, Ligue 1",Monaco,Italy,LB,"CB, RB, WB",7.6,8.0,20.6,-5.8,1.3,1.0,0.9,48.2,11.6,0.0
Andreas Beck,-0.026,-0.016,-0.01,2.11,1987,31.0,Bundesliga,Stuttgart,Germany,RB,"RM, WB",8.9,8.6,25.9,-7.7,1.2,1.1,1.0,50.0,14.9,0.0
Andreas Bjelland,0.0,-0.004,0.004,0.0,1988,30.0,UEL,FC Copenhagen,Denmark,CB,,8.4,9.0,22.3,-4.3,1.3,1.0,0.9,58.0,12.7,0.0
Andreas Bouchalakis,0.003,0.006,-0.003,0.0,1993,25.0,UEL,Olympiacos,Greece,DM,CM,9.7,10.5,21.6,-6.3,1.4,1.2,1.0,50.0,13.2,0.0
Andreas Christensen,0.096,0.029,0.067,1.31,1996,22.0,"Premier League, World Cup, UEL","Denmark, Chelsea",Denmark,CB,,3.9,6.3,11.6,-10.0,1.3,0.8,0.4,55.4,8.1,0.0
Andreas Cornelius,-0.022,-0.015,-0.007,0.97,1993,25.0,"World Cup, UEL, Ligue 1","Bordeaux, Denmark",Denmark,ST,,13.2,6.3,30.4,-2.4,0.6,0.7,0.6,54.9,15.4,0.0
Andreas Granqvist,-0.001,-0.009,0.007,0.0,1985,33.0,World Cup,Sweden,Sweden,CB,,9.2,9.6,21.2,-5.3,1.4,0.9,1.2,53.4,12.8,0.0
Andreas Luthe,-0.02,-0.0,-0.02,1.62,1987,31.0,Bundesliga,Augsburg,Germany,GK,,4.9,4.8,26.1,-4.3,0.6,0.5,0.7,50.0,11.1,0.9
Andreas Maxsø,-0.008,-0.008,0.001,0.0,1994,24.0,UEL,Zürich,Denmark,CB,,8.4,8.6,22.3,-4.3,1.5,0.9,0.9,53.4,12.3,0.0
Andreas Pereira,0.011,0.012,-0.001,0.88,1996,22.0,"Premier League, UCL",Manchester United,Brazil,CM,"AM, DM, LW, RM",12.0,9.1,23.7,-1.2,1.4,1.1,1.3,42.7,14.9,0.0
Andreas Samaris,0.022,0.029,-0.006,2.2,1989,29.0,"Primeira Liga, UEL",Benfica,Greece,CM,"CB, DM",8.3,8.7,17.8,2.9,1.3,1.7,1.6,44.4,11.9,0.0
Andreas Ulmer,0.027,0.024,0.003,0.0,1985,32.0,UEL,RB Salzburg,Austria,LB,,9.7,10.9,24.1,-6.3,1.0,1.0,3.9,46.5,15.1,0.0
Andreas Vindheim,-0.015,-0.012,-0.003,0.0,1995,22.0,UEL,Malmö,Norway,RB,,10.3,9.4,25.5,-2.7,1.1,1.3,0.8,50.0,14.6,0.0
Andrei Girotto,0.012,-0.011,0.023,2.18,1992,26.0,Ligue 1,Nantes,Brazil,CM,DM,7.4,9.9,20.8,0.4,1.6,2.0,0.9,55.4,12.5,0.0
Andrei Ivan,-0.031,-0.024,-0.007,0.0,1997,21.0,UEL,Rapid Wien,Romania,LW,"LM, RM",10.3,10.4,26.6,-7.7,1.0,1.4,0.9,50.0,14.4,0.0
Andrej Kadlec,-0.019,-0.013,-0.006,0.0,1996,22.0,UEL,Spartak Trnava,Slovakia,RB,,8.8,9.5,25.0,-4.8,1.3,1.3,1.0,43.2,13.8,0.0
Andrej Kramarić,0.139,0.134,0.006,5.85,1991,27.0,"Bundesliga, UCL, World Cup","Hoffenheim, Croatia",Croatia,CM,"AM, LW, ST, LM, RM",16.6,12.3,26.3,-6.7,0.6,0.4,3.1,38.2,17.5,0.0
Andrej Lukić,-0.051,-0.036,-0.016,0.51,1994,24.0,Eredivisie,Emmen,Croatia,CB,,7.5,7.6,19.6,-6.3,1.4,0.8,0.9,56.0,11.2,0.0
Andrew Hjulsager,0.003,0.01,-0.007,0.51,1995,23.0,La Liga,Celta Vigo,Denmark,RM,"LW, LM",10.4,9.4,26.5,-4.8,1.1,1.5,1.3,44.1,14.8,0.0
Andrew Robertson,0.13,0.064,0.066,7.64,1994,24.0,"Premier League, UCL",Liverpool,Scotland,LB,,10.2,12.6,21.1,-9.1,1.0,1.5,0.5,47.6,15.5,0.0
Andrew Surman,-0.029,0.005,-0.034,1.68,1986,31.0,Premier League,Bournemouth,England,CM,,8.8,9.6,17.9,-5.8,1.0,0.8,0.6,53.3,11.0,0.0
Andrey Lunyov,-0.002,0.005,-0.007,0.0,1991,26.0,UEL,Zenit,Russia,GK,,7.1,6.2,25.3,-4.3,0.8,0.7,1.2,55.0,12.6,-0.5
Andrija Balić,-0.093,-0.043,-0.05,0.58,1997,20.0,Eredivisie,"Fortuna Sittard, Udinese",Croatia,DM,"AM, ST, RM, CM",11.1,9.7,25.0,-6.4,1.0,1.1,1.0,46.1,13.7,0.0
Andrija Novakovich,-0.078,-0.058,-0.02,1.85,1996,21.0,Eredivisie,Fortuna Sittard,United States,ST,,10.4,6.1,36.2,8.2,0.4,0.4,0.4,45.3,14.1,0.0
Andrija Pavlović,-0.032,-0.013,-0.02,0.0,1993,24.0,UEL,Rapid Wien,Serbia,ST,,9.4,8.8,25.1,-10.0,1.0,1.0,1.0,44.2,13.3,0.0
Andrija Živković,0.014,0.013,0.0,0.99,1996,22.0,"World Cup, Primeira Liga, UEL","Benfica, Serbia",Serbia,RW,"AM, LW, LM, RM, CM",13.4,11.0,27.7,-7.7,1.1,1.2,1.8,45.2,17.0,0.0
Andriy Batsula,-0.011,-0.013,0.003,0.71,1992,26.0,Belgian Pro League,Kortrijk,Ukraine,LW,"RW, CB",8.7,8.5,26.3,-5.3,1.8,1.3,1.6,50.0,14.4,0.0
Andriy Lunin,0.001,0.016,-0.015,0.51,1999,19.0,La Liga,Leganés,Ukraine,GK,,7.7,7.5,24.9,-4.3,0.9,0.9,1.0,51.1,12.7,-1.6
Andriy Pyatov,-0.01,0.003,-0.013,0.0,1984,34.0,UCL,Shakhtar Donetsk,Ukraine,GK,,6.1,5.8,24.4,-4.3,0.8,0.7,1.0,52.1,12.2,11.3
Andriy Yarmolenko,0.031,0.031,0.0,0.74,1989,28.0,Premier League,West Ham,Ukraine,RW,"AM, RM",10.7,10.3,24.6,0.4,1.0,0.9,0.9,50.0,14.2,0.0
Andros Townsend,-0.005,-0.009,0.004,4.04,1991,27.0,Premier League,Crystal Palace,England,RW,"ST, LM, RM",18.1,11.7,30.0,2.4,1.3,1.2,1.3,43.2,17.5,0.0
André Almeida,0.077,0.075,0.002,5.73,1990,27.0,"UCL, Primeira Liga",Benfica,Portugal,RB,,8.4,8.7,23.3,-6.1,1.4,1.4,1.1,62.5,15.2,0.0
André Almeida Pinto,-0.016,-0.01,-0.006,0.96,1989,28.0,"Primeira Liga, UEL",Sporting CP,Portugal,CB,LM,6.1,6.8,16.6,-5.8,1.5,0.9,0.6,54.7,9.7,0.0
