Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Riechedly Bazoer,-0.053,-0.034,-0.019,1.7,1996,22.0,Eredivisie,Vitesse,Netherlands,CM,"AM, DM",12.1,10.2,23.3,-2.3,0.6,1.1,3.2,51.6,15.8,0.0
Rifat Zhemaletdinov,-0.018,-0.011,-0.007,0.0,1996,22.0,UCL,Lokomotiv Moscow,Russia,RM,,10.7,9.5,26.5,-7.3,1.0,0.9,1.0,55.7,14.8,0.0
Riqui Puig,0.045,0.033,0.012,0.89,1999,19.0,La Liga,Barcelona,Spain,CM,"AM, RM",12.2,9.4,18.9,-9.2,1.1,1.2,1.1,43.6,14.0,0.0
Ritchie De Laet,-0.033,-0.02,-0.012,1.94,1988,30.0,Belgian Pro League,Antwerp,Belgium,LB,"CB, RB",6.1,7.7,26.9,-10.5,2.0,1.4,1.1,54.9,13.5,0.0
Ritsu Doan,-0.016,-0.003,-0.013,1.53,1998,21.0,"UEL, Eredivisie","Groningen, PSV",Japan,RW,"AM, RM, CM",11.5,8.5,25.5,-8.8,1.3,1.3,0.8,44.7,14.4,0.0
Riyad Mahrez,0.266,0.254,0.012,6.63,1991,28.0,"Premier League, UCL",Manchester City,Algeria,RW,"AM, RM",16.4,10.6,21.0,2.2,1.1,1.0,3.8,39.8,18.7,0.0
Rob Holding,0.036,0.03,0.005,0.97,1995,23.0,"Premier League, UEL",Arsenal,England,CB,,6.6,6.9,17.3,-10.5,1.0,0.8,0.7,55.2,11.3,0.0
Rob Schoofs,-0.017,-0.032,0.014,2.59,1994,25.0,Belgian Pro League,Mechelen,Belgium,CM,"AM, DM, LM",14.1,12.8,23.8,-4.1,1.5,1.4,2.9,36.0,16.0,0.0
Robbe Quirynen,-0.018,-0.013,-0.005,0.24,2001,17.0,Belgian Pro League,Antwerp,Belgium,LB,,8.8,9.3,23.5,-5.8,1.2,1.1,1.7,52.4,13.7,0.0
Robbert de Vos,-0.065,-0.046,-0.02,0.34,1996,23.0,Eredivisie,Emmen,Netherlands,RW,"DM, LW",9.0,8.5,23.1,-3.6,0.9,1.1,1.0,45.7,12.9,0.0
Robbie Brady,0.028,0.031,-0.003,0.72,1992,27.0,Premier League,Burnley,Ireland,LM,RM,12.1,10.1,27.3,-6.0,1.2,1.4,1.8,53.4,16.0,0.0
Robbie D'Haese,-0.034,-0.033,-0.001,0.85,1999,20.0,Belgian Pro League,Oostende,Belgium,CM,"RW, ST, RM",11.3,8.0,29.0,-8.2,1.3,1.2,0.7,43.8,14.2,0.0
Rober,0.004,0.013,-0.008,0.27,1995,24.0,La Liga,Levante,Spain,CB,,9.4,8.8,22.1,-5.8,1.2,1.0,1.1,52.1,12.8,0.0
Rober Correa,-0.031,-0.016,-0.015,1.07,1992,26.0,La Liga,Eibar,Spain,RB,,10.5,10.4,25.3,-6.8,1.4,0.9,1.3,51.1,15.0,0.0
Robert Andrich,-0.025,-0.01,-0.015,3.09,1994,24.0,Bundesliga,Union Berlin,Germany,CM,DM,15.1,13.1,26.1,-12.6,1.6,1.0,1.5,55.5,15.9,0.0
Robert Berić,-0.009,-0.007,-0.002,0.55,1991,28.0,"UEL, Ligue 1",Saint-Étienne,Slovenia,ST,LM,8.8,7.0,26.5,-8.3,1.0,0.9,0.8,36.5,12.0,0.0
Robert Ibáñez,0.005,0.012,-0.007,0.77,1993,26.0,La Liga,Osasuna,Spain,ST,"RM, LM",11.5,9.9,25.7,-6.9,1.1,1.2,0.8,47.0,14.7,0.0
Robert Lewandowski,0.29,0.287,0.004,9.92,1988,30.0,"Bundesliga, UCL",Bayern Munich,Poland,ST,,13.1,6.3,28.8,2.1,0.5,0.6,0.8,52.0,16.2,0.0
Robert Skov,0.04,0.046,-0.006,4.41,1996,23.0,Bundesliga,Hoffenheim,Denmark,LB,"AM, RW, LW, RM, WB",11.3,11.8,26.0,-10.7,0.9,1.1,6.6,47.5,17.0,0.0
Robert Snodgrass,0.009,0.015,-0.006,2.2,1987,31.0,Premier League,West Ham,Scotland,CM,"RW, ST, LM, RM",10.2,10.2,28.9,6.6,0.6,1.1,5.5,42.4,16.5,0.0
Robert Zwinkels,-0.083,-0.028,-0.055,0.34,1983,36.0,Eredivisie,ADO Den Haag,Netherlands,GK,,7.8,7.1,24.5,-5.8,0.8,0.8,0.9,53.6,12.8,-1.6
Roberto,-0.011,0.01,-0.022,1.92,1986,33.0,La Liga,"Deportivo Alavés, West Ham",Spain,GK,,5.1,4.5,32.5,-5.8,0.5,0.5,0.8,56.7,13.0,-2.8
Roberto Firmino,0.143,0.126,0.017,7.37,1991,27.0,"Premier League, UCL, Copa America","Liverpool, Brazil",Brazil,ST,"AM, LW",14.2,7.7,26.5,-19.0,0.4,1.0,0.3,32.5,15.2,0.0
Roberto Gagliardini,0.046,0.05,-0.004,3.12,1994,25.0,"Serie A, UEL",Inter Milan,Italy,CM,DM,10.6,12.0,19.6,-9.2,1.5,1.0,0.6,58.6,13.3,0.0
Roberto Inglese,0.035,0.033,0.002,1.27,1991,27.0,Serie A,Parma,Italy,ST,,8.7,7.0,28.6,-6.8,0.8,1.0,0.8,46.1,14.1,0.0
Roberto Pereyra,0.005,0.001,0.004,2.34,1991,28.0,"Premier League, Copa America","Watford, Argentina",Argentina,AM,"RW, LW, ST, LM, RM, CM",11.2,10.4,24.8,-6.6,1.0,0.7,2.3,37.6,14.3,0.0
Roberto Rosales,-0.023,-0.035,0.012,2.27,1988,30.0,"La Liga, Copa America","Venezuela, Leganés",Venezuela,RB,"LB, WB",10.2,10.0,27.0,-7.8,1.6,1.3,3.3,43.3,15.7,0.0
Roberto Soldado,0.003,-0.001,0.004,3.31,1985,34.0,La Liga,Granada,Spain,ST,,11.9,6.7,29.5,2.6,0.5,0.7,0.7,39.3,13.4,0.0
Roberto Soriano,0.032,0.024,0.007,4.03,1991,28.0,Serie A,Bologna,Italy,AM,"DM, LM, RM, CM",16.3,13.5,19.8,-1.7,0.9,1.1,0.4,38.3,13.5,0.0
Roberto Torres,0.0,0.001,-0.0,3.78,1989,30.0,La Liga,Osasuna,Spain,RW,"RM, LW",14.0,10.5,30.4,-14.7,1.2,0.7,4.2,51.1,17.3,0.0
Robin Gosens,0.104,0.096,0.008,5.7,1994,25.0,"UCL, Serie A",Atalanta,Germany,WB,LM,9.7,9.6,23.4,8.6,1.5,1.2,0.7,61.7,15.6,0.0
Robin Knoche,0.002,-0.001,0.003,2.23,1992,27.0,"Bundesliga, UEL",Wolfsburg,Germany,CB,,6.1,10.9,17.9,-2.1,1.3,0.9,0.4,52.0,10.7,0.0
Robin Koch,-0.043,0.019,-0.062,2.86,1996,23.0,Bundesliga,Freiburg,Germany,CB,"DM, CM",7.6,8.4,17.5,-17.9,1.6,0.9,0.4,62.1,11.3,0.0
Robin Le Normand,0.09,0.021,0.068,4.95,1996,22.0,La Liga,Real Sociedad,Spain,CB,,4.6,7.6,14.4,-7.8,1.0,1.2,0.5,59.3,10.1,0.0
Robin Olsen,0.03,0.003,0.027,2.45,1990,29.0,Serie A,Cagliari,Sweden,GK,,4.2,4.2,26.6,-5.8,0.5,0.5,0.7,53.6,11.2,-0.9
Robin Pröpper,-0.06,-0.03,-0.03,1.43,1993,25.0,Eredivisie,Heracles Almelo,Netherlands,CB,,6.3,9.4,19.8,-10.5,1.3,1.3,0.7,54.2,11.9,0.0
Robin Quaison,-0.008,0.01,-0.018,3.44,1993,25.0,Bundesliga,Mainz 05,Sweden,LW,"AM, ST, LM",11.8,7.6,30.3,1.0,0.6,0.8,0.8,35.2,13.3,0.0
Robin Zentner,0.016,0.001,0.015,2.92,1994,24.0,Bundesliga,Mainz 05,Germany,GK,,3.8,3.9,28.8,-5.8,0.4,0.4,0.5,60.3,11.8,3.4
Robinho Vieira,-0.048,-0.016,-0.032,0.65,1997,22.0,Primeira Liga,Belenenses SAD,Portugal,ST,"RM, CM",10.4,9.2,26.3,-11.4,1.2,1.2,1.0,41.1,15.4,0.0
Rochinha,-0.014,-0.005,-0.009,1.18,1995,24.0,"Primeira Liga, UEL",Vitória,Portugal,RW,"RB, LW, LM, RM",11.6,8.9,32.2,-10.8,1.0,1.1,3.6,44.7,18.6,0.0
Rocky Bushiri,-0.043,-0.008,-0.035,0.58,1999,19.0,Belgian Pro League,Sint-Truiden,Belgium,CB,,7.3,7.7,19.6,-8.2,1.3,0.8,0.8,57.8,11.6,0.0
Roderick Miranda,-0.021,-0.003,-0.017,2.38,1991,28.0,Primeira Liga,Famalicão,Portugal,CB,,6.3,12.5,16.3,1.1,1.8,1.0,0.7,58.0,11.0,0.0
Rodney Kongolo,-0.045,-0.027,-0.019,2.17,1998,21.0,Eredivisie,Heerenveen,Netherlands,CM,"DM, RM",8.5,8.0,23.3,4.4,1.2,1.5,0.5,45.6,11.4,0.0
Rodri,0.123,0.054,0.069,5.77,1996,23.0,"Premier League, UCL",Manchester City,Spain,CM,"CB, DM",8.7,11.0,10.9,2.0,1.2,1.4,0.4,62.0,12.2,0.0
Rodrigo,0.052,0.053,-0.001,4.5,1991,28.0,"La Liga, UCL",Valencia,Spain,ST,"RW, RM",15.6,11.3,27.1,-19.1,0.8,0.6,0.6,37.4,15.4,0.0
Rodrigo Battaglia,-0.012,-0.021,0.009,1.1,1991,28.0,"Primeira Liga, UEL",Sporting CP,Argentina,CM,"CB, DM",7.1,9.5,16.4,-8.7,1.1,1.1,0.6,55.2,11.6,0.0
Rodrigo Becão,-0.021,-0.007,-0.014,2.71,1996,23.0,Serie A,Udinese,Brazil,CB,,4.5,6.8,17.1,-3.6,1.8,1.2,0.4,65.5,10.1,0.0
Rodrigo Bentancur,0.064,0.028,0.036,4.1,1997,22.0,"UCL, Serie A, Copa America","Juventus, Uruguay",Uruguay,CM,"LM, RM",9.3,8.8,17.3,-10.1,1.6,1.7,2.0,57.5,14.1,0.0
Rodrigo De Paul,0.01,0.008,0.002,4.14,1994,25.0,"Serie A, Copa America","Argentina, Udinese",Argentina,CM,RM,18.9,19.6,26.5,2.9,1.1,1.1,4.2,42.1,22.2,0.0
Rodrigo Ely,0.048,-0.004,0.052,3.73,1993,25.0,La Liga,Deportivo Alavés,Brazil,CB,,5.1,6.9,21.9,-0.5,1.5,0.8,0.5,65.8,11.0,0.0
Rodrigo Palacio,0.037,0.03,0.007,4.2,1982,37.0,Serie A,Bologna,Argentina,ST,"AM, LW",13.2,9.8,31.2,-10.8,0.5,0.7,0.6,44.5,18.1,0.0
Rodrigo Pinho,0.003,0.016,-0.013,2.26,1991,28.0,Primeira Liga,Marítimo,Brazil,ST,"AM, LW, CM",14.0,8.7,28.8,-0.4,0.8,0.9,0.9,41.2,14.3,0.0
Rodrigo Tarín,-0.036,-0.005,-0.03,1.06,1996,23.0,La Liga,Leganés,Spain,CB,,6.0,6.8,21.5,-6.8,1.1,1.0,0.7,53.1,10.3,0.0
Rodrigo,-0.017,-0.003,-0.014,2.43,1998,21.0,Primeira Liga,Portimonense,Brazil,CB,,7.3,8.2,18.9,-6.3,1.4,1.0,0.8,51.0,11.0,0.0
Rodrigão,0.003,0.006,-0.003,2.16,1995,23.0,Primeira Liga,Gil Vicente FC,Brazil,CB,,6.6,7.5,19.9,-1.5,1.2,0.9,0.5,53.3,10.9,0.0
Rodrygo,0.089,0.078,0.01,2.1,2001,18.0,"La Liga, UCL",Real Madrid,Brazil,RW,"AM, LW",11.6,9.5,23.9,5.4,1.1,0.7,0.9,36.5,15.2,0.0
Roel Janssen,-0.092,-0.042,-0.051,1.26,1990,29.0,Eredivisie,VVV-Venlo,Netherlands,LB,,6.9,8.9,23.6,-5.8,2.0,1.7,0.7,55.3,12.6,0.0
Roger Assalé,0.03,0.022,0.008,0.86,1993,25.0,"La Liga, UEL","Leganés, Young Boys",Côte d'Ivoire,ST,"AM, RW, LM",13.6,8.9,27.4,-8.4,0.6,0.7,0.7,39.1,14.2,0.0
Roger Ibanez,0.006,0.01,-0.004,0.88,1998,20.0,"Serie A, UEL","Roma, Atalanta",Brazil,CB,,6.3,6.8,19.1,-7.3,2.0,1.2,1.0,57.8,12.0,0.0
Roger Martí,0.007,0.01,-0.003,3.28,1991,28.0,La Liga,Levante,Spain,ST,,10.7,7.2,31.3,-5.7,0.6,0.7,0.4,38.3,13.7,0.0
Roger Martínez,0.019,0.024,-0.005,0.0,1994,24.0,Copa America,Colombia,Colombia,RW,"LW, LM",13.2,9.6,24.2,-6.0,1.0,1.0,1.0,51.1,14.3,0.0
Rogério,0.021,0.016,0.005,1.57,1998,21.0,Serie A,Sassuolo,Brazil,LB,,10.4,11.8,19.4,-2.6,1.1,1.3,1.4,45.2,14.1,0.0
Roland Sallai,-0.01,-0.009,-0.002,1.52,1997,22.0,Bundesliga,Freiburg,Hungary,AM,"RW, LW, ST, RM",13.8,10.8,29.1,-10.0,0.9,1.0,0.6,45.9,16.7,0.0
Rolando Mandragora,-0.02,-0.012,-0.008,2.53,1997,22.0,Serie A,Udinese,Italy,CM,,12.2,8.9,20.6,-20.9,1.3,1.2,3.2,50.0,14.4,0.0
Romain Amalfitano,-0.052,-0.034,-0.018,1.67,1989,29.0,Ligue 1,Dijon,France,CM,"AM, DM",10.2,10.9,23.1,-2.6,1.7,1.4,0.5,45.1,13.8,0.0
Romain Del Castillo,0.025,0.02,0.005,1.96,1996,23.0,"UEL, Ligue 1",Rennes,France,ST,"AM, LM, RM",15.0,11.0,27.3,-13.4,1.0,1.2,0.5,43.8,15.7,0.0
Romain Hamouma,0.013,0.011,0.001,1.29,1987,32.0,"UEL, Ligue 1",Saint-Étienne,France,ST,"AM, RW, LW, LM",15.6,9.4,30.0,-0.8,0.5,1.1,2.6,42.2,16.3,0.0
Romain Perraud,-0.037,-0.021,-0.016,1.84,1997,21.0,Ligue 1,Stade Brestois,France,LB,,9.3,11.0,23.8,-11.0,1.4,0.9,1.1,38.8,16.1,0.0
Romain Philippoteaux,-0.038,-0.027,-0.011,2.2,1988,31.0,Ligue 1,Nîmes,France,LW,LM,12.8,11.1,27.8,7.1,0.8,0.8,1.5,43.8,13.3,0.0
Romain Salin,0.004,0.003,0.002,0.51,1984,35.0,"UEL, Ligue 1",Rennes,France,GK,,6.4,6.3,24.9,-5.8,0.8,0.7,0.8,53.6,12.2,-0.1
Romain Saïss,0.075,0.018,0.057,5.3,1990,29.0,"Premier League, UEL",Wolves,Morocco,CB,CM,6.7,8.4,20.1,-7.5,2.0,1.2,0.8,61.9,12.8,0.0
Romain Thomas,0.009,-0.001,0.011,3.41,1988,31.0,Ligue 1,Angers,France,CB,,4.8,4.9,16.1,-4.1,1.6,0.9,0.4,55.7,8.9,0.0
Roman Bezus,0.023,0.023,0.0,1.78,1990,28.0,"Belgian Pro League, UEL",Gent,Ukraine,AM,"ST, LM, RM, CM",16.0,11.6,25.2,10.3,1.0,1.1,1.8,48.3,16.7,0.0
Roman Bürki,0.083,0.007,0.076,5.57,1990,28.0,"Bundesliga, UCL",Borussia Dortmund,Switzerland,GK,,2.3,1.8,21.9,-5.8,0.3,0.3,0.3,53.6,7.9,-0.6
Roman Murtazayev,-0.039,-0.028,-0.011,0.0,1993,25.0,UEL,Astana FK,Kazakhstan,ST,,10.0,9.1,23.9,-6.8,1.0,0.9,1.1,45.2,13.5,0.0
Roman Yaremchuk,0.035,0.029,0.006,2.49,1995,23.0,"Belgian Pro League, UEL",Gent,Ukraine,ST,"RW, LW",10.9,6.0,28.3,10.0,0.4,0.5,0.6,41.7,13.0,0.0
Romano Postema,-0.058,-0.043,-0.016,0.27,2002,17.0,Eredivisie,Groningen,Netherlands,ST,,10.5,7.7,24.2,-10.5,0.9,0.8,1.0,50.0,12.9,0.0
Romano Schmid,-0.037,-0.022,-0.014,0.0,2000,19.0,UEL,Wolfsberger AC,Austria,RM,,12.6,9.8,26.4,-8.2,1.0,1.2,0.9,50.0,14.4,0.0
Romario Ibarra,-0.009,-0.01,0.001,0.0,1994,24.0,Copa America,Ecuador,Ecuador,LM,,9.8,9.1,23.7,-6.3,1.0,1.2,1.0,51.3,13.5,0.0
Romelu Lukaku,0.1,0.091,0.008,6.39,1993,26.0,"Serie A, UEL",Inter Milan,Belgium,ST,,14.2,6.6,32.6,6.4,0.3,0.4,0.4,53.6,15.8,0.0
Rominigue Kouamé,-0.036,-0.034,-0.002,1.15,1996,22.0,Belgian Pro League,Cercle Brugge,Mali,CM,DM,10.6,11.0,18.8,-6.8,1.3,1.6,0.7,48.1,11.6,0.0
Romulo,-0.06,-0.025,-0.035,0.61,1996,23.0,Primeira Liga,Portimonense,Brazil,CM,"LB, DM, LM, RM",9.6,9.1,23.8,-8.7,1.6,1.4,2.2,43.2,13.8,0.0
Romário Baldé,-0.017,-0.013,-0.004,0.28,1996,22.0,Primeira Liga,Gil Vicente FC,Guinea-Bissau,RW,"LW, RM",10.2,9.4,25.7,-7.8,1.1,1.2,1.0,47.8,14.4,0.0
Romário Baró,-0.032,-0.026,-0.006,0.43,2000,19.0,"Primeira Liga, UEL",Porto,Portugal,CM,"AM, DM, LW, ST",10.4,8.6,23.9,-7.8,1.0,1.4,0.9,47.0,14.2,0.0
Ron Vlaar,0.037,0.017,0.02,1.29,1985,34.0,"UEL, Eredivisie",AZ Alkmaar,Netherlands,CB,RW,6.1,7.8,15.5,-7.5,1.0,0.9,0.6,52.9,11.0,0.0
Ronald Araújo,0.024,0.025,-0.001,0.37,1999,20.0,La Liga,Barcelona,Uruguay,CB,,8.1,7.8,19.0,-6.8,1.0,1.0,1.0,51.0,12.4,0.0
Ronald Hernández,0.012,0.018,-0.005,0.0,1997,21.0,Copa America,Venezuela,Venezuela,RB,,10.5,8.6,24.0,-7.8,1.1,1.2,1.0,44.5,14.3,0.0
Ronald Vargas,-0.046,-0.031,-0.016,0.79,1986,32.0,Belgian Pro League,Oostende,Venezuela,CM,"RW, ST, LM, RM",11.8,10.7,28.0,-0.9,1.1,1.0,2.2,40.5,16.4,0.0
Ronaldo Vieira,-0.027,-0.019,-0.009,2.14,1998,21.0,Serie A,Sampdoria,England,CM,"DM, LM, RM",10.6,12.4,20.7,-12.7,1.2,1.1,1.5,45.3,13.6,0.0
Ronan,0.019,0.031,-0.012,1.35,1995,24.0,Primeira Liga,"Tondela, Rio Ave",Brazil,ST,,13.6,8.0,27.6,-8.0,0.7,0.6,0.7,56.4,14.8,0.0
Ronaël Pierre-Gabriel,-0.022,-0.008,-0.014,0.7,1998,21.0,Bundesliga,Mainz 05,France,RB,CB,8.6,9.5,23.4,-6.3,1.2,1.3,1.1,53.8,13.3,0.0
Rony Lopes,0.044,0.041,0.003,0.37,1995,23.0,"La Liga, UEL","Sevilla, Monaco",Portugal,LW,"AM, RW, LM, RM",13.1,9.9,22.9,-12.7,1.0,1.0,3.3,44.1,15.4,0.0
Roque Mesa,-0.024,-0.02,-0.005,2.42,1989,30.0,La Liga,Leganés,Spain,CM,"DM, LM, RM",14.5,13.9,24.5,-7.4,0.8,1.1,1.9,37.6,15.6,0.0
Ross Barkley,0.062,0.06,0.002,2.05,1993,25.0,"Premier League, UCL",Chelsea,England,CM,"AM, LM, RM",14.0,10.5,21.9,-13.4,0.9,0.9,2.0,49.2,15.0,0.0
Rouwen Hennings,-0.019,-0.005,-0.014,3.06,1987,31.0,Bundesliga,Fortuna Düsseldorf,Germany,ST,,12.0,6.4,28.3,8.3,0.4,0.5,0.9,39.5,13.7,0.0
Ruben Aguilar,0.036,0.023,0.013,1.77,1993,26.0,Ligue 1,Monaco,France,RB,WB,11.6,9.6,19.7,-6.8,1.1,1.6,1.0,52.2,14.2,0.0
Ruben Gabrielsen,-0.057,-0.004,-0.052,0.63,1992,27.0,Ligue 1,Toulouse,Norway,CB,,6.9,7.4,20.4,-7.8,1.2,0.8,0.8,59.6,11.4,0.0
Ruben Loftus-Cheek,0.03,0.034,-0.004,0.33,1996,23.0,Premier League,Chelsea,England,CM,RM,9.4,9.4,21.5,-8.2,1.1,0.9,1.1,48.9,13.3,0.0
Ruben Vargas,-0.034,-0.005,-0.029,2.87,1998,20.0,Bundesliga,Augsburg,Switzerland,LW,"AM, RW, LM, RM",15.5,13.0,33.8,-4.8,1.1,0.8,0.7,37.7,16.4,0.0
Rubén,0.043,0.006,0.037,2.71,1984,35.0,La Liga,Osasuna,Spain,GK,,4.3,4.1,33.4,-5.8,0.5,0.5,0.9,54.5,12.6,4.7
Rubén Alcaraz,-0.026,-0.022,-0.004,2.29,1991,28.0,La Liga,Valladolid,Spain,CM,"CB, DM, LM",12.3,11.7,21.7,-4.8,1.0,1.5,2.8,48.9,15.6,0.0
Rubén Duarte,0.001,-0.006,0.006,3.7,1995,23.0,La Liga,Deportivo Alavés,Spain,LB,CB,10.0,11.4,27.7,-11.0,1.7,1.3,1.2,50.3,16.1,0.0
Rubén García,0.009,0.025,-0.016,3.18,1993,26.0,La Liga,Osasuna,Spain,LW,"AM, LM, ST",16.0,11.9,29.9,-2.0,0.7,1.3,6.4,34.7,18.6,0.0
Rubén Pardo,-0.0,0.006,-0.006,0.26,1992,26.0,Ligue 1,Bordeaux,Spain,CM,DM,9.5,9.8,23.3,-1.0,1.1,1.1,1.1,51.3,13.8,0.0
Rubén Peña,0.034,0.013,0.021,3.14,1991,28.0,La Liga,Villarreal,Spain,RB,LB,8.9,10.9,23.7,-1.0,1.7,1.3,0.7,48.2,16.3,0.0
Rubén Pérez,-0.027,-0.032,0.005,2.59,1989,30.0,La Liga,Leganés,Spain,CM,DM,8.5,10.8,22.4,-8.2,1.7,1.3,1.0,52.9,13.8,0.0
Rubén Rochina,0.001,0.002,-0.001,2.6,1991,28.0,La Liga,Levante,Spain,CM,"LM, RM",16.2,12.0,28.6,-1.8,0.9,1.3,1.7,51.3,19.7,0.0
Rui Filipe Cunha Correia,-0.022,-0.014,-0.008,0.75,1995,24.0,Primeira Liga,Santa Clara,Portugal,CM,"AM, DM",8.8,11.0,23.2,-9.2,1.1,1.0,1.2,53.8,13.7,0.0
Rui Fonte,0.055,0.062,-0.007,1.49,1990,29.0,"Primeira Liga, UEL",Braga,Portugal,ST,"AM, RM, CM",11.0,6.9,24.6,-6.2,1.0,0.8,0.6,44.8,13.3,0.0
Rui Patrício,0.09,0.002,0.088,7.07,1988,31.0,"Premier League, UEL",Wolves,Portugal,GK,,2.4,1.9,29.4,-5.8,0.3,0.2,0.3,57.3,8.4,1.4
Rui Silva,0.089,0.019,0.07,6.51,1994,25.0,La Liga,Granada,Portugal,GK,,3.6,3.1,35.1,-5.8,0.4,0.3,0.7,54.7,14.2,-0.3
Rune Jarstein,0.03,0.007,0.023,4.1,1984,34.0,Bundesliga,Hertha Berlin,Norway,GK,,3.8,3.2,28.3,-5.8,0.4,0.4,1.0,60.3,11.6,2.5
Ruslan Malinovskyi,0.082,0.083,-0.0,3.1,1993,26.0,"UCL, Serie A",Atalanta,Ukraine,AM,"ST, CM",20.0,13.6,25.8,13.7,0.7,1.0,5.1,47.5,21.7,0.0
Ruud Vormer,0.116,0.105,0.012,5.39,1988,31.0,"UCL, Belgian Pro League",Club Brugge,Netherlands,CM,"AM, RM",13.4,9.6,22.3,-17.9,0.7,1.1,9.0,44.9,15.7,0.0
Ryad Boudebouz,-0.059,-0.056,-0.003,1.49,1990,29.0,"UEL, Ligue 1",Saint-Étienne,Algeria,AM,"RW, ST, RM",14.4,12.9,27.9,-13.2,0.7,1.1,5.1,39.3,18.0,0.0
Ryan Babel,-0.055,-0.045,-0.009,0.37,1986,32.0,"UCL, Eredivisie","Ajax, Galatasaray",Netherlands,LW,"RW, ST, WB",8.3,6.8,27.1,-11.9,0.7,0.7,0.7,46.3,13.9,0.0
Ryan Bennett,0.025,0.019,0.006,1.48,1990,29.0,"Premier League, UEL","Leicester City, Wolves",England,CB,RW,6.7,8.2,21.7,-6.8,1.5,0.9,1.1,54.0,12.2,0.0
Ryan Bertrand,0.009,0.011,-0.001,4.0,1989,29.0,Premier League,Southampton,England,LB,"CB, WB",9.3,11.9,26.0,-8.7,1.3,1.0,2.8,50.7,16.0,0.0
Ryan Christie,-0.016,-0.016,0.0,0.0,1995,24.0,UEL,Celtic,Scotland,AM,"RW, CM",12.4,10.7,24.5,1.1,1.1,1.3,3.4,50.0,15.4,0.0
Ryan Donk,-0.029,-0.009,-0.02,0.0,1986,33.0,UCL,Galatasaray,Suriname,CB,,9.2,8.8,22.3,-5.8,1.3,0.9,0.9,55.9,12.3,0.0
Ryan Fraser,0.008,0.008,0.001,2.99,1994,25.0,Premier League,Bournemouth,Scotland,LW,"RW, LM, RM, WB",15.1,14.3,28.9,-16.8,0.9,0.6,3.5,36.4,16.8,0.0
Ryan Fredericks,0.017,0.012,0.005,3.39,1992,26.0,Premier League,West Ham,England,RB,,10.1,9.7,25.8,-6.3,1.1,2.0,0.8,49.5,14.5,0.0
Ryan Gravenberch,-0.017,-0.004,-0.014,0.6,2002,17.0,"UEL, Eredivisie",Ajax,Netherlands,DM,"AM, LM, RM, CM",11.4,10.2,21.8,0.0,1.1,0.9,2.2,48.2,14.8,0.0
Ryan Jack,-0.012,-0.011,-0.001,0.0,1992,27.0,UEL,Rangers,Scotland,CM,RM,9.5,10.5,20.3,-6.8,1.8,1.1,0.8,48.9,12.2,0.0
Ryan Kent,-0.019,-0.018,-0.001,0.0,1996,22.0,UEL,Rangers,England,LW,,11.0,10.0,27.1,-6.0,1.0,1.1,0.8,48.9,14.3,0.0
Ryan Sessegnon,0.014,0.008,0.006,0.51,2000,19.0,"Premier League, UCL",Tottenham Hotspur,England,LW,"LB, LM, WB",9.1,9.9,25.4,-2.6,1.1,1.0,0.9,46.6,14.3,0.0
Ryan Thomas,-0.036,-0.033,-0.002,0.89,1994,24.0,"UEL, Eredivisie",PSV,New Zealand,DM,"AM, RB, ST, LM, RM, CM",10.6,8.9,20.6,-1.5,1.4,1.2,2.2,47.8,13.8,0.0
Ryota Morioka,0.021,0.003,0.018,3.74,1991,28.0,Belgian Pro League,Charleroi,Japan,AM,"DM, CM",16.5,13.7,24.4,0.5,1.8,2.4,3.5,48.4,16.1,0.0
Régis Gurtner,-0.041,-0.008,-0.033,2.72,1986,32.0,Ligue 1,Amiens,France,GK,,4.3,3.1,28.5,-5.8,0.4,0.4,0.6,56.4,9.9,9.6
Ró-Ró,-0.034,-0.017,-0.017,0.0,1990,28.0,Copa America,Qatar,Qatar,RB,,8.6,9.3,23.9,-5.8,1.5,1.2,1.0,55.7,13.7,0.0
Róbert Boženík,-0.055,-0.047,-0.008,0.29,1999,19.0,Eredivisie,Feyenoord,Slovakia,ST,,8.8,7.7,24.1,-6.6,0.9,0.8,1.0,36.8,13.4,0.0
Rômulo,-0.026,-0.01,-0.016,2.07,1987,32.0,Serie A,"Genoa, Brescia",Italy,CM,"AM, DM, RM, LM, WB",11.3,9.7,24.1,-11.7,0.8,1.2,1.2,49.0,12.5,0.0
Rúben Alexandre Gomes Oliveira,-0.081,-0.055,-0.026,1.53,1994,24.0,Primeira Liga,Aves,Portugal,CM,"DM, RM",11.4,10.1,25.1,-7.8,1.6,1.5,0.5,36.1,13.1,0.0
Rúben Dias,0.098,0.027,0.071,6.34,1997,22.0,"UCL, Primeira Liga",Benfica,Portugal,CB,,6.8,10.3,13.8,-5.0,1.0,1.0,0.4,60.3,9.6,0.0
Rúben Fernandes,-0.071,-0.012,-0.059,2.32,1986,33.0,Primeira Liga,Gil Vicente FC,Portugal,CB,LB,5.1,7.8,17.8,-3.6,1.5,0.5,0.3,44.3,9.0,0.0
Rúben Fonseca,-0.026,-0.025,-0.001,0.39,2000,19.0,Primeira Liga,Tondela,Portugal,ST,,10.3,8.1,25.7,-6.8,0.9,1.0,0.9,42.9,13.8,0.0
