Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Federico Bonazzoli,0.012,0.018,-0.006,2.75,1997,24.0,Serie A,Salernitana,Italy,ST,AM,11.8,8.7,27.1,5.9,0.7,0.8,0.6,40.9,15.4,0.0
Federico Ceccherini,-0.002,-0.015,0.012,3.22,1992,29.0,Serie A,Hellas Verona,Italy,CB,,6.5,7.9,21.9,-6.2,1.7,0.8,0.4,54.4,12.0,0.0
Federico Chiesa,0.03,0.021,0.009,1.39,1997,23.0,"UCL, Serie A",Juventus,Italy,ST,"LW, RM, LM, WB",14.9,10.7,25.5,1.7,0.8,1.5,1.6,40.5,16.1,0.0
Federico Di Francesco,0.001,-0.006,0.007,1.9,1994,27.0,Serie A,Empoli,Italy,ST,AM,12.0,8.7,31.1,9.6,0.9,0.7,0.7,36.5,15.5,0.0
Federico Dimarco,0.113,0.086,0.027,3.21,1997,23.0,"UCL, Serie A",Inter Milan,Italy,CB,WB,12.0,12.0,19.9,-7.2,1.3,1.1,7.6,49.1,18.0,0.0
Federico Fazio,0.04,0.014,0.026,2.42,1987,34.0,Serie A,Salernitana,Argentina,CB,,8.1,9.1,20.0,-5.3,1.6,0.9,0.5,64.2,11.8,0.0
Federico Fernández,0.003,0.025,-0.023,0.74,1989,32.0,Premier League,Newcastle United,Argentina,CB,,8.1,8.2,20.2,-5.1,1.0,0.7,0.9,54.8,11.7,0.0
Federico Ricca,-0.016,-0.004,-0.013,0.57,1994,26.0,"UCL, Belgian Pro League",Club Brugge,Uruguay,LB,"CB, LW",9.4,9.8,24.4,-1.5,1.2,0.8,0.8,54.5,14.7,0.0
Federico Valverde,0.04,0.026,0.014,3.1,1998,23.0,"La Liga, UCL",Real Madrid,Uruguay,CM,"RW, DM, LM, RM",10.8,11.5,17.8,-9.2,1.3,1.1,0.6,50.6,13.3,0.0
Felipe,0.06,0.015,0.045,2.77,1989,32.0,"La Liga, UCL",Atlético Madrid,Brazil,CB,WB,5.5,5.8,19.1,2.9,1.5,1.0,0.5,55.7,10.9,0.0
Felipe Anderson,0.061,0.045,0.016,5.33,1993,28.0,"Serie A, UEL",Lazio,Brazil,RW,"LW, ST, RM",16.2,12.7,26.2,-4.1,0.8,1.6,0.7,43.1,17.4,0.0
Felipe Avenatti,-0.038,-0.032,-0.006,0.94,1993,28.0,Belgian Pro League,"Beerschot Wilrijk, Union Saint-Gilloise",Uruguay,ST,CM,11.3,7.8,29.4,-5.3,0.8,0.7,0.7,59.2,15.4,0.0
Felipe Caicedo,0.023,0.035,-0.013,0.49,1988,32.0,Serie A,"Genoa, Inter Milan",Ecuador,ST,,10.8,8.5,25.0,-4.9,0.9,1.0,1.0,48.5,14.2,0.0
Felipe Pires,-0.051,-0.049,-0.002,1.16,1995,26.0,Primeira Liga,Moreirense,Brazil,LW,"AM, RW, LM, RM",13.1,11.4,27.2,-1.5,0.7,0.8,3.2,40.4,15.6,0.0
Felix Afena-Gyan,-0.017,-0.023,0.006,0.84,2003,18.0,Serie A,Roma,Ghana,ST,"AM, LW",11.4,7.8,28.3,-1.5,0.9,0.8,0.7,46.8,15.8,0.0
Felix Nmecha,-0.029,-0.02,-0.009,0.38,2000,20.0,"Bundesliga, UCL",Wolfsburg,Germany,AM,"LB, CB, DM, LW, ST, LM, RM, CM, WB",11.9,9.7,25.4,-7.0,1.3,0.8,0.9,51.8,15.1,0.0
Felix Passlack,-0.011,0.002,-0.013,0.61,1998,23.0,"Bundesliga, UCL",Borussia Dortmund,Germany,RB,"LB, ST, WB",8.3,9.5,22.1,1.0,1.0,1.3,0.8,47.5,13.9,0.0
Ferdi Kadioglu,-0.016,-0.003,-0.013,0.0,1999,21.0,UEL,Fenerbahçe,Turkey,WB,,9.9,10.1,24.0,-4.6,1.3,0.9,1.0,46.7,13.9,0.0
Ferdy Druijf,-0.048,-0.021,-0.027,0.59,1998,23.0,Belgian Pro League,Mechelen,Netherlands,ST,,11.9,8.0,26.9,1.8,0.7,0.8,1.1,56.5,14.9,0.0
Ferland Mendy,0.069,0.032,0.036,3.32,1995,26.0,"La Liga, UCL",Real Madrid,France,LB,,8.9,9.2,15.2,1.9,1.1,0.9,0.8,47.9,12.2,0.0
Fernandinho,0.095,0.089,0.006,2.03,1985,36.0,"Premier League, UCL",Manchester City,Brazil,CM,"CB, DM, RM",9.5,10.0,16.7,-4.6,1.3,1.2,0.8,52.4,14.3,0.0
Fernando,-0.003,-0.008,0.005,2.53,1987,34.0,"La Liga, UCL",Sevilla,Brazil,CM,"CB, DM",8.1,8.2,15.7,-3.0,1.7,1.0,0.5,50.7,10.5,0.0
Fernando Calero,0.021,0.007,0.014,1.68,1995,25.0,La Liga,Espanyol,Spain,CB,,6.8,7.1,19.3,-4.1,1.4,1.0,0.6,49.4,11.8,0.0
Fernando Castro,-0.037,-0.002,-0.035,0.68,1997,24.0,Primeira Liga,Arouca,Brazil,GK,,6.9,6.4,25.6,-3.1,0.7,0.7,1.0,53.8,12.4,0.0
Fernando Costanza,-0.052,-0.018,-0.034,0.0,1998,22.0,UCL,Sheriff Tiraspol,Brazil,RB,,8.3,9.8,24.6,-3.6,1.4,1.4,1.2,54.7,14.4,0.0
Fernando Ferreira Fonseca,-0.054,-0.035,-0.019,1.46,1997,24.0,Primeira Liga,Paços de Ferreira,Portugal,RB,WB,7.6,9.8,26.2,-3.6,1.5,1.0,1.1,48.2,15.0,0.0
Fernando Marçal,0.023,0.002,0.021,2.25,1989,32.0,Premier League,Wolves,Brazil,LM,"LB, WB",8.8,9.8,23.4,-5.1,1.6,1.3,0.8,55.0,14.8,0.0
Fernando Muslera,-0.018,0.004,-0.022,0.0,1986,35.0,UEL,Galatasaray,Uruguay,GK,,7.6,7.1,24.1,-3.1,0.8,0.7,0.8,51.3,12.9,-2.6
Fernando Niño,0.018,0.018,-0.0,1.34,2000,20.0,La Liga,Mallorca,Spain,ST,,11.0,7.9,26.7,-10.4,0.8,0.8,0.7,47.8,14.3,0.0
Fernando Pacheco,-0.021,0.015,-0.036,3.73,1992,29.0,La Liga,Deportivo Alavés,Spain,GK,,4.4,3.4,30.0,-3.1,0.3,0.3,0.5,54.9,11.1,9.5
Fernando,0.011,0.016,-0.005,0.0,1999,22.0,UCL,Shakhtar Donetsk,Brazil,ST,LW,11.5,8.0,24.6,-1.0,1.0,1.3,1.0,47.8,14.2,0.0
Ferrán Torres,0.096,0.087,0.009,3.63,2000,21.0,"La Liga, UEL","Barcelona, Manchester City",Spain,LW,"RW, ST",10.4,6.9,24.8,-17.7,0.8,0.6,0.9,49.3,15.4,0.0
Fidel,-0.021,-0.015,-0.006,2.76,1989,31.0,La Liga,Elche,Spain,CM,"AM, LW, LM",17.2,14.6,29.3,6.5,0.6,1.1,2.5,38.2,17.4,0.0
Fikayo Tomori,0.075,0.021,0.054,5.32,1997,23.0,"UCL, Serie A",AC Milan,England,CB,,4.3,6.2,14.9,-7.1,1.5,1.4,0.3,51.0,9.4,0.0
Filip Kostić,0.015,-0.011,0.026,3.78,1992,28.0,"Bundesliga, UEL",Eintracht Frankfurt,Serbia,WB,"AM, LW, LM",15.4,13.5,34.8,3.3,0.7,0.7,8.0,50.7,22.2,0.0
Filip Mladenović,-0.023,-0.01,-0.013,0.0,1991,29.0,UEL,Legia Warsaw,Serbia,WB,LM,9.4,8.8,24.5,1.0,0.9,1.1,1.2,47.6,13.7,0.0
Filip Novák,-0.014,-0.004,-0.01,0.0,1990,31.0,UEL,Fenerbahçe,Czechia,CB,,7.8,8.7,23.1,-3.6,1.2,0.9,0.9,49.0,13.1,0.0
Filip Panák,-0.004,0.001,-0.004,0.0,1995,25.0,UEL,Sparta Prague,Czechia,CB,,8.1,9.7,20.1,-4.1,1.3,0.9,0.9,52.9,11.9,0.0
Filip Stevanovic,-0.066,-0.052,-0.013,0.76,2002,18.0,Eredivisie,Heerenveen,Serbia,LW,"RW, ST, LM",10.5,9.0,27.1,-5.8,0.9,0.8,0.8,42.3,13.6,0.0
Filip Stojković,-0.023,-0.017,-0.006,0.0,1993,28.0,UEL,Rapid Wien,Montenegro,RB,CB,8.8,10.1,24.3,-3.1,1.1,1.2,1.3,49.0,14.2,0.0
Filip Đuričić,0.053,0.049,0.004,1.21,1992,29.0,Serie A,Sassuolo,Serbia,AM,"RW, LW, CM",11.9,10.0,24.9,-2.9,0.9,1.2,0.7,47.8,14.6,0.0
Filipe Ferreira,-0.057,-0.031,-0.027,1.36,1990,30.0,Primeira Liga,Boavista,Portugal,LM,"LB, CB, WB",8.6,9.6,24.6,-3.6,1.6,0.9,1.2,48.5,13.5,0.0
Filipe Relvas,-0.017,-0.015,-0.002,2.02,1999,21.0,Primeira Liga,Portimonense,Portugal,LB,"CB, CM",7.4,7.2,20.7,-8.8,1.7,1.0,0.5,65.6,11.8,0.0
Filipe Soares,-0.028,-0.02,-0.008,1.19,1999,22.0,Primeira Liga,Moreirense,Portugal,CM,"AM, LM",9.2,10.2,24.6,-12.6,1.2,0.9,0.6,46.2,13.7,0.0
Filippo Bandinelli,0.003,0.005,-0.002,2.76,1995,26.0,Serie A,Empoli,Italy,CM,"RM, LM",11.9,11.6,26.5,-3.8,0.7,1.0,1.0,38.1,14.3,0.0
Filippo Delli Carri,-0.019,-0.001,-0.018,0.41,1999,22.0,Serie A,Salernitana,Italy,RB,CB,9.1,8.7,23.8,-4.1,1.1,1.1,0.9,51.1,13.4,0.0
Filippo Melegoni,-0.015,-0.027,0.011,1.25,1999,22.0,Serie A,Genoa,Italy,AM,"RW, LW, ST, LM, CM, WB",12.1,10.1,28.0,-1.0,1.1,1.1,1.7,37.8,15.3,0.0
Finn Stokkers,-0.055,-0.048,-0.007,1.08,1996,25.0,Eredivisie,RKC Waalwijk,Netherlands,ST,"AM, LW",14.1,8.7,30.9,1.7,0.6,0.7,0.7,43.9,15.8,0.0
Flavien Tait,0.033,0.031,0.001,3.47,1993,28.0,Ligue 1,Rennes,France,CM,"AM, DM, LM",16.2,14.4,20.0,8.1,1.1,1.0,0.5,44.9,15.9,0.0
Flavio Junior Bianchi,0.0,-0.001,0.002,0.44,2000,21.0,Serie A,Genoa,Italy,ST,AM,9.8,8.1,24.6,-2.0,0.8,0.9,1.0,47.8,13.5,0.0
Flavius Daniliuc,-0.012,0.007,-0.019,1.68,2001,20.0,Ligue 1,Nice,Austria,RB,"LB, CB",6.8,8.7,16.9,-4.1,1.1,1.8,0.6,48.2,11.1,0.0
Florent Mollet,-0.026,-0.029,0.003,3.12,1991,29.0,Ligue 1,Montpellier,France,RW,"AM, LW, RM, CM",13.7,10.5,23.3,4.6,1.0,0.9,3.7,42.5,14.4,0.0
Florent Ogier,0.017,0.001,0.017,3.67,1989,32.0,Ligue 1,Clermont Foot,France,CB,,4.5,7.0,17.4,-1.5,1.4,0.8,0.4,55.2,10.1,0.0
Florentino Luís,-0.011,-0.014,0.002,1.29,1999,21.0,La Liga,Getafe,Portugal,CM,,9.7,9.2,22.8,-3.6,1.6,1.8,0.7,46.7,12.6,0.0
Florian Grillitsch,0.058,0.023,0.035,2.72,1995,25.0,Bundesliga,Hoffenheim,Austria,CB,"DM, LM, CM",10.3,11.4,16.0,-6.1,1.6,1.2,0.7,48.2,11.6,0.0
Florian Kainz,-0.002,0.002,-0.004,3.17,1992,28.0,Bundesliga,Köln,Austria,LW,"RW, LM, RM",12.4,12.4,33.8,-0.5,1.2,1.0,4.5,43.8,18.1,0.0
Florian Krüger,-0.038,-0.038,-0.0,1.24,1999,22.0,Bundesliga,Arminia Bielefeld,Germany,ST,"AM, RW, LW, LM",11.4,8.8,27.1,-3.9,0.6,0.5,0.9,44.7,13.0,0.0
Florian Lejeune,-0.042,-0.013,-0.029,2.88,1991,30.0,La Liga,Deportivo Alavés,France,CB,,5.2,8.0,20.2,-10.1,1.2,1.0,1.4,59.3,10.6,0.0
Florian Müller,0.02,0.001,0.018,4.14,1997,23.0,Bundesliga,Stuttgart,Germany,GK,,3.0,2.9,18.3,-3.1,0.3,0.3,0.4,58.0,7.1,6.4
Florian Neuhaus,0.02,0.03,-0.01,3.26,1997,24.0,Bundesliga,Borussia Mönchengladbach,Germany,CM,"AM, DM",11.3,12.4,22.4,-6.2,1.3,1.2,0.5,51.8,14.3,0.0
Florian Niederlechner,-0.013,0.013,-0.026,1.5,1990,30.0,Bundesliga,Augsburg,Germany,ST,AM,13.1,8.1,27.4,-2.5,0.7,0.7,0.6,38.3,13.4,0.0
Florian Sotoca,0.017,0.01,0.007,3.75,1990,30.0,Ligue 1,Lens,France,ST,"AM, RW",13.1,9.6,25.3,-13.4,1.1,0.9,0.4,61.8,16.4,0.0
Florian Tardieu,-0.028,-0.029,0.001,3.1,1992,29.0,Ligue 1,Troyes,France,CM,DM,12.3,14.0,18.9,-6.5,1.5,1.0,4.8,54.7,15.2,0.0
Florian Wirtz,0.097,0.097,-0.0,3.93,2003,18.0,"Bundesliga, UEL",Bayer Leverkusen,Germany,AM,"LW, ST, LM, CM",20.0,14.3,29.5,8.2,0.8,0.6,2.7,37.9,18.4,0.0
Florin Niță,-0.003,-0.002,-0.002,0.0,1987,34.0,UEL,Sparta Prague,Romania,GK,,8.1,7.0,24.5,-3.1,0.8,0.8,1.3,50.0,12.7,1.9
Flávio Ramos,-0.02,-0.013,-0.007,0.97,1994,27.0,Primeira Liga,Paços de Ferreira,Brazil,CB,,8.1,7.2,21.9,-5.1,1.2,0.8,0.9,53.6,12.2,0.0
Fodé Ballo-Touré,0.004,0.001,0.003,0.64,1997,24.0,"UCL, Serie A",AC Milan,Senegal,LB,"LW, LM",10.6,9.8,21.5,-4.6,1.1,1.7,0.8,46.5,13.6,0.0
Fran Beltrán,0.034,0.0,0.034,4.28,1999,22.0,La Liga,Celta Vigo,Spain,DM,"RM, CM",8.5,9.2,14.0,-0.0,1.2,1.4,0.4,37.0,10.2,0.0
Fran Garcia,0.023,-0.01,0.033,4.7,1999,21.0,La Liga,Rayo Vallecano,Spain,LB,,9.1,13.5,23.2,-2.5,1.4,1.2,1.3,43.9,13.4,0.0
Fran Mérida,-0.003,0.002,-0.005,0.37,1990,31.0,La Liga,Espanyol,Spain,CM,"AM, DM",10.7,10.1,25.0,-3.6,1.3,1.0,1.3,45.1,15.5,0.0
Fran Navarro,0.016,0.015,0.001,3.93,1998,23.0,Primeira Liga,Gil Vicente FC,Spain,ST,,8.9,4.9,26.1,6.1,0.5,0.6,0.3,37.3,11.2,0.0
Francesco Acerbi,0.079,0.034,0.045,5.05,1988,33.0,"Serie A, UEL",Lazio,Italy,CB,,5.0,9.1,12.9,0.8,1.4,0.7,0.5,59.2,10.1,0.0
Francesco Caputo,0.027,0.014,0.012,4.68,1987,33.0,Serie A,"Sassuolo, Sampdoria",Italy,ST,,12.0,5.4,26.5,0.6,0.4,0.4,0.3,45.9,11.7,0.0
Francesco Di Tacchio,-0.052,-0.034,-0.018,1.24,1990,31.0,Serie A,Salernitana,Italy,CM,"AM, DM",8.2,9.8,21.8,-5.1,1.5,0.8,0.9,48.5,12.7,0.0
Francesco Forte,-0.006,-0.005,-0.0,0.57,1993,28.0,Serie A,Venezia,Italy,ST,,10.4,8.2,24.5,-3.0,0.8,0.9,0.9,51.4,13.2,0.0
Francesco Magnanelli,0.003,0.007,-0.005,0.38,1984,36.0,Serie A,Sassuolo,Italy,DM,CM,8.1,9.6,19.9,-3.1,1.0,1.1,1.0,50.0,13.2,0.0
Francis Amuzu,0.056,0.053,0.003,2.07,1999,21.0,Belgian Pro League,Anderlecht,Belgium,CM,"AM, ST, RM",13.8,9.1,24.8,-1.3,0.9,1.0,1.3,42.7,15.3,0.0
Francis Cann,-0.022,-0.017,-0.005,0.26,1998,23.0,Primeira Liga,Vizela,Ghana,RW,LW,8.8,9.1,24.1,-3.6,1.1,1.1,1.0,47.5,13.6,0.0
Francis Coquelin,0.02,0.018,0.003,1.27,1991,30.0,"La Liga, UCL",Villarreal,France,CM,"RM, LM",10.4,10.1,21.7,7.9,1.8,1.4,0.6,51.3,13.1,0.0
Francisco Chico,-0.029,-0.012,-0.016,0.64,1998,23.0,Primeira Liga,Belenenses SAD,Portugal,RW,"LM, RM, CM",11.1,9.4,25.2,-3.6,1.1,1.0,1.3,46.0,15.0,0.0
Francisco Conceição,0.076,0.071,0.006,0.97,2002,18.0,"UCL, Primeira Liga",Porto,Portugal,RW,"RM, LW, ST, LM",14.0,11.3,23.8,-6.4,0.9,1.1,1.1,45.5,16.2,0.0
Francisco Geraldes,-0.04,-0.032,-0.008,1.77,1995,26.0,Primeira Liga,Estoril,Portugal,DM,"AM, LM, RM, CM",12.0,11.7,26.2,-8.8,1.1,1.0,1.5,47.1,15.8,0.0
Francisco Montero,-0.035,-0.0,-0.035,0.0,1999,22.0,UCL,Beşiktaş,Spain,CB,,8.3,9.3,20.9,0.5,1.3,1.0,1.0,47.5,12.5,0.0
Francisco Sierralta,-0.06,0.015,-0.075,0.39,1997,24.0,Premier League,Watford,Chile,CB,,8.0,7.5,21.7,-3.6,1.2,0.9,0.9,63.3,12.3,0.0
Francisco Trincão,0.015,0.022,-0.007,2.0,1999,21.0,Premier League,Wolves,Portugal,RW,"AM, ST, CM",13.6,10.7,27.1,-10.0,1.0,1.1,1.7,41.5,15.8,0.0
Franck Honorat,0.026,0.007,0.019,4.6,1996,24.0,Ligue 1,Stade Brestois,France,LW,"RW, LM, ST, RM",17.8,11.0,31.1,25.7,0.7,1.2,2.9,42.4,17.3,0.0
Franck Kanouté,-0.018,-0.015,-0.003,0.29,1998,22.0,Belgian Pro League,Cercle Brugge,Senegal,CM,DM,9.5,9.4,22.7,-0.0,1.1,1.0,1.7,51.3,13.4,0.0
Franck Kessié,0.075,0.035,0.04,4.51,1996,24.0,"UCL, Serie A",AC Milan,Côte d'Ivoire,DM,"AM, CM",10.9,10.3,18.0,3.6,1.1,1.0,0.4,51.9,12.5,0.0
Franck Ribéry,-0.01,-0.016,0.006,1.86,1983,38.0,Serie A,Salernitana,France,AM,"LW, ST",15.8,14.6,29.7,-7.4,0.6,0.9,1.7,41.6,18.3,0.0
Franco Cervi,0.017,0.008,0.009,2.72,1994,27.0,La Liga,Celta Vigo,Argentina,LM,RM,9.8,8.8,25.8,1.3,1.2,1.8,0.7,41.7,14.5,0.0
Franco Russo,0.001,-0.001,0.001,2.04,1994,26.0,La Liga,Mallorca,Argentina,CB,,5.9,7.6,21.7,1.0,1.6,0.9,0.5,48.0,11.6,0.0
Frank Boya,-0.038,-0.023,-0.015,1.17,1996,25.0,Belgian Pro League,"Antwerp, Zulte Waregem",Cameroon,CB,CM,7.8,6.9,21.8,-7.4,2.4,1.4,0.7,62.4,12.9,0.0
Frank Castañeda,-0.054,-0.024,-0.03,0.0,1994,27.0,UCL,Sheriff Tiraspol,Colombia,LW,,9.8,9.8,24.9,-4.1,0.9,0.8,1.7,42.3,14.0,0.0
Frank Onyeka,-0.025,-0.013,-0.012,1.25,1998,23.0,Premier League,Brentford,Nigeria,CM,,9.6,9.7,23.8,-7.0,1.2,1.3,0.7,45.9,13.1,0.0
Fransérgio,-0.067,-0.027,-0.04,1.23,1990,30.0,Ligue 1,"Bordeaux, Braga",Brazil,CM,"DM, LM, RM",7.5,8.3,24.7,-9.7,1.4,0.9,0.8,48.0,13.2,0.0
Franz Brorsson,-0.029,-0.024,-0.005,0.0,1996,25.0,UCL,Malmö,Sweden,CB,,8.8,8.7,21.6,-3.1,1.4,0.9,0.9,48.9,12.0,0.0
François Kamano,0.0,0.001,-0.001,0.0,1996,25.0,UEL,Lokomotiv Moscow,Guinea,ST,,9.4,8.8,24.7,-2.5,1.0,1.1,1.0,46.2,13.4,0.0
Fraser Forster,-0.008,0.008,-0.015,2.26,1988,33.0,Premier League,Southampton,England,GK,,4.1,3.8,29.4,-3.1,0.4,0.4,0.9,58.0,12.0,2.6
Fraser Hornby,-0.017,-0.017,0.0,0.44,1999,21.0,Ligue 1,Reims,Scotland,ST,,9.1,8.4,26.1,-5.6,1.1,0.8,0.9,50.7,14.0,0.0
Fred,0.08,0.05,0.03,4.03,1993,28.0,"Premier League, UCL",Manchester United,Brazil,DM,CM,10.7,10.1,19.7,8.5,1.5,1.3,0.6,50.7,14.4,0.0
Freddie Veseli,-0.027,-0.009,-0.018,0.7,1992,28.0,Serie A,Salernitana,Albania,RB,CB,7.8,8.1,21.7,-3.1,1.0,0.8,1.3,53.1,11.6,0.0
Freddie Woodman,-0.012,0.019,-0.031,0.47,1997,24.0,Premier League,Newcastle United,England,GK,,7.5,7.5,25.2,-3.1,0.9,0.8,1.0,50.0,13.0,7.9
Frederic Guilbert,0.04,0.018,0.022,4.26,1994,26.0,Ligue 1,Strasbourg,France,RB,WB,10.9,9.9,29.1,-7.4,1.9,1.4,5.5,43.7,18.9,0.0
Frederik Jäkel,-0.071,-0.022,-0.048,1.86,2001,20.0,Belgian Pro League,Oostende,Germany,CB,,5.8,9.0,24.5,4.8,1.6,0.8,0.4,65.4,11.7,0.0
Frederik Rønnow,0.02,-0.001,0.021,0.97,1992,28.0,Bundesliga,Union Berlin,Denmark,GK,,6.4,6.4,26.0,-3.1,0.7,0.7,0.9,54.9,12.7,4.0
Frederik Winther,-0.018,-0.004,-0.013,0.4,2001,20.0,Bundesliga,Augsburg,Denmark,CB,,8.5,8.6,22.7,-3.1,1.4,0.9,1.0,49.1,12.9,0.0
Fredrik André Bjørkan,-0.032,-0.007,-0.024,0.4,1998,22.0,Bundesliga,Hertha Berlin,Norway,LB,,10.5,10.6,23.1,-3.1,1.2,1.4,1.2,45.3,13.4,0.0
Fredrik Aursnes,0.026,0.022,0.004,3.95,1995,25.0,Eredivisie,Feyenoord,Norway,DM,"RW, CB, CM",9.8,11.9,19.6,-6.2,1.3,1.2,1.2,54.8,14.8,0.0
Fredrik Jensen,-0.011,-0.008,-0.003,0.54,1997,23.0,Bundesliga,Augsburg,Finland,CM,"AM, ST, RM",10.7,9.5,26.3,-4.1,0.9,1.0,1.2,43.9,13.9,0.0
Fredrik Midtsjø,-0.037,-0.022,-0.015,2.52,1993,27.0,Eredivisie,AZ Alkmaar,Norway,DM,"LM, RM, CM",10.6,12.7,24.7,-5.6,1.5,0.9,2.5,48.0,16.3,0.0
Freek Heerkens,-0.069,-0.04,-0.029,1.39,1989,31.0,Eredivisie,Willem II,Netherlands,CB,CM,6.7,8.2,21.7,-10.5,1.2,0.8,1.0,44.5,11.8,0.0
Frenkie de Jong,0.131,0.069,0.062,5.88,1997,24.0,"La Liga, UCL",Barcelona,Netherlands,CM,"DM, LM, RM",12.4,11.9,15.5,-13.0,1.0,0.9,0.8,57.9,12.3,0.0
Frédéric Frans,-0.029,-0.014,-0.014,0.62,1989,32.0,Belgian Pro League,Beerschot Wilrijk,Belgium,CB,,8.4,7.2,20.2,-7.0,1.0,0.8,0.8,50.9,11.1,0.0
Fyodor Smolov,-0.029,-0.02,-0.01,0.0,1990,31.0,UEL,Lokomotiv Moscow,Russia,ST,,13.0,9.4,26.7,-10.1,1.0,0.8,1.5,51.2,15.2,0.0
Fábio,-0.003,-0.015,0.012,2.28,1990,31.0,Ligue 1,Nantes,Brazil,LB,"CB, RB, RM, WB",8.9,9.3,24.6,-7.9,1.7,1.9,1.1,50.0,14.4,0.0
Fábio Cardoso,0.013,-0.001,0.014,1.61,1994,27.0,"UCL, Primeira Liga",Porto,Portugal,CB,RW,5.7,6.8,15.2,-5.6,1.1,0.7,0.6,44.5,9.5,0.0
Fábio China,-0.031,-0.02,-0.011,0.67,1992,29.0,Primeira Liga,Marítimo,Portugal,LB,"CB, WB",7.6,10.1,24.9,-3.6,1.3,1.0,0.7,47.8,15.0,0.0
Fábio Martins,-0.008,-0.006,-0.001,0.55,1993,28.0,"Primeira Liga, UEL",Braga,Portugal,RW,"AM, LW, LM, RM, CM",12.0,9.2,24.2,-4.9,0.9,0.9,1.8,47.5,14.5,0.0
Fábio Pacheco,-0.052,-0.041,-0.011,1.83,1988,33.0,Primeira Liga,Moreirense,Portugal,CM,DM,7.3,8.3,22.2,-5.1,1.6,1.4,0.5,52.9,10.6,0.0
Fábio Silva,0.022,0.018,0.004,0.9,2002,19.0,Premier League,Wolves,Portugal,ST,"AM, LW",11.8,8.8,27.8,-11.4,0.8,0.8,0.9,37.6,14.8,0.0
Gabriel Gudmundsson,-0.018,-0.02,0.002,1.97,1999,22.0,"UCL, Ligue 1","Groningen, Lille",Sweden,LB,"LW, LM",10.0,11.2,28.6,-10.1,1.2,1.9,0.7,51.2,16.9,0.0
Gabriel Jesus,0.177,0.152,0.025,5.14,1997,24.0,"Premier League, UCL",Manchester City,Brazil,ST,"RW, LW",12.2,6.6,23.9,-1.7,1.0,0.8,0.4,40.6,16.0,0.0
Gabriel Magalhães,0.163,0.048,0.116,8.02,1997,23.0,Premier League,Arsenal,Brazil,CB,,4.3,6.6,13.5,5.3,0.7,1.1,0.4,56.1,10.3,0.0
Gabriel Martinelli,0.085,0.07,0.015,3.79,2001,20.0,Premier League,Arsenal,Brazil,LW,"RW, ST, LM",12.7,9.0,28.7,-8.5,1.2,1.1,1.2,36.8,16.8,0.0
Gabriel Paulista,0.024,-0.001,0.025,2.5,1990,30.0,La Liga,Valencia,Brazil,CB,,6.0,7.2,21.1,2.9,1.9,0.9,0.8,60.1,10.8,0.0
Gabriel Silva,-0.033,-0.02,-0.012,0.81,1991,30.0,Ligue 1,Saint-Étienne,Brazil,LB,"RB, LM, RM, WB",7.5,8.1,24.2,-3.1,1.6,1.0,0.8,42.2,13.5,0.0
Gabriele Zappa,-0.01,-0.007,-0.003,1.5,1999,21.0,Serie A,Cagliari,Italy,WB,"CB, RB",9.1,10.3,25.0,-6.1,1.2,0.9,0.8,52.6,14.6,0.0
Gaetano Castrovilli,-0.012,-0.005,-0.007,1.81,1997,24.0,Serie A,Fiorentina,Italy,LM,RM,11.7,10.9,25.8,-3.0,1.0,1.2,1.6,46.5,15.4,0.0
Gaius Makouta,-0.033,-0.039,0.006,2.86,1997,24.0,Primeira Liga,Boavista,Republic of Congo,CM,DM,11.0,12.9,25.2,-7.2,1.3,1.1,0.7,53.9,14.2,0.0
Galeno,0.053,0.053,0.0,2.27,1997,23.0,"Primeira Liga, UEL","Braga, Porto",Brazil,LW,"AM, RW, LM, ST, WB",14.8,11.2,29.0,1.9,1.2,1.2,0.9,50.5,18.0,0.0
Gareth Bale,0.017,0.022,-0.005,0.42,1989,32.0,"La Liga, UCL",Real Madrid,Wales,ST,RW,8.1,8.4,24.1,-3.9,1.0,0.9,1.6,53.0,13.6,0.0
Gary Magnée,-0.036,-0.031,-0.005,1.24,1999,21.0,Belgian Pro League,Eupen,Belgium,CM,"LB, DM, LM, WB",10.8,10.1,26.4,-5.3,1.8,1.2,0.9,46.7,15.7,0.0
Gary Medel,0.014,-0.004,0.018,4.21,1987,33.0,Serie A,Bologna,Chile,CB,CM,4.7,6.8,13.9,-4.6,1.5,0.9,0.6,39.4,8.9,0.0
Gastón Campi,-0.019,-0.007,-0.012,0.45,1991,30.0,Primeira Liga,Arouca,Argentina,CB,,7.8,8.2,23.5,-4.6,1.4,1.0,0.9,52.9,13.0,0.0
Gastón Pereiro,0.005,0.01,-0.005,1.38,1995,26.0,Serie A,Cagliari,Uruguay,ST,"AM, RW, RM, CM",13.7,11.9,28.6,10.1,0.7,0.8,2.6,46.1,16.0,0.0
Gauthier Gallon,0.01,-0.002,0.012,4.09,1993,28.0,Ligue 1,Troyes,France,GK,,3.4,3.1,25.5,-3.1,0.4,0.3,0.4,51.3,10.1,-0.7
