Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Talocha,-0.025,-0.014,-0.011,2.47,1989,33.0,Primeira Liga,Farense,Portugal,LB,,9.7,10.5,26.0,-2.7,1.3,1.3,1.8,54.4,16.5,0.0
Talys Oliveira,-0.053,-0.029,-0.024,0.97,1999,24.0,Primeira Liga,Farense,Brazil,LB,,9.5,8.8,29.6,-1.7,1.5,1.3,2.0,51.7,17.4,0.0
Tamble,-0.019,-0.013,-0.007,0.45,2000,22.0,Primeira Liga,Portimonense,Portugal,ST,,8.3,7.7,24.2,-1.6,0.8,0.9,0.9,38.7,13.2,0.0
Tammy Abraham,-0.014,-0.005,-0.009,0.31,1997,25.0,"Serie A, UEL",Roma,England,ST,"RW, LW",7.3,7.8,28.1,-3.2,0.8,0.9,0.9,49.0,14.8,0.0
Tanguy Coulibaly,0.009,0.012,-0.003,0.9,2001,22.0,Ligue 1,Montpellier,France,LW,"ST, LM",10.3,9.2,25.9,-4.8,0.7,1.2,0.7,46.7,14.0,0.0
Tanguy Nianzou,-0.039,-0.001,-0.038,0.34,2002,21.0,"La Liga, UCL",Sevilla,France,CB,"LB, RB, LW",7.5,8.7,22.0,-1.2,1.1,1.5,0.9,53.5,13.4,0.0
Taras Stepanenko,-0.012,0.002,-0.013,0.0,1989,33.0,UCL,Shakhtar Donetsk,Ukraine,DM,"CM, WB",8.4,8.6,20.4,-3.6,1.1,1.4,0.8,52.2,13.1,0.0
Tarik Tissoudali,0.1,0.091,0.009,3.3,1993,30.0,Belgian Pro League,Gent,Morocco,ST,"AM, LW",16.4,9.2,30.8,-1.1,0.5,0.9,0.5,45.9,17.1,0.0
Tariq Lamptey,0.016,0.012,0.004,1.39,2000,22.0,"Premier League, UEL",Brighton,Ghana,RB,"LB, RW, LW, WB",7.1,8.0,22.7,-3.6,1.2,1.4,0.6,50.0,14.3,0.0
Taylor Booth,-0.04,-0.035,-0.005,0.93,2001,22.0,Eredivisie,Utrecht,United States,RW,LW,10.1,9.5,29.5,12.7,1.0,0.9,0.9,52.3,17.1,0.0
Tayo Adaramola,-0.027,-0.028,0.001,0.68,2003,19.0,Belgian Pro League,RWD Molenbeek,Ireland,LB,WB,8.3,10.3,24.7,-2.7,1.0,1.6,1.1,51.1,14.3,0.0
Teddy Alloh,-0.03,-0.019,-0.011,0.23,2002,21.0,Belgian Pro League,Eupen,France,LB,WB,9.8,9.9,22.9,-1.2,1.1,1.2,1.0,43.3,14.3,0.0
Teddy Teuma,0.032,0.023,0.009,3.45,1993,29.0,Ligue 1,Reims,Malta,CM,"AM, DM, LM",12.1,11.3,24.8,12.2,1.0,1.6,5.0,44.5,19.1,0.0
Teden Mengi,-0.017,-0.006,-0.011,3.1,2002,21.0,Premier League,Luton Town,England,CB,,4.7,6.6,21.7,1.8,2.2,1.0,0.4,55.5,11.1,0.0
Telasco Segovia,-0.035,-0.023,-0.011,0.84,2003,20.0,Primeira Liga,Casa Pia,Venezuela,CM,"AM, RM",9.5,9.3,22.0,-3.6,1.5,1.8,0.7,41.9,13.9,0.0
Terem Moffi,0.038,0.026,0.012,3.28,1999,24.0,Ligue 1,Nice,Nigeria,ST,RW,9.2,5.9,30.4,0.6,0.5,0.6,0.4,40.7,14.3,0.0
Tetê,-0.019,-0.02,0.001,0.0,2000,23.0,UCL,Galatasaray,Brazil,RW,DM,9.2,9.5,26.4,2.8,0.9,1.1,1.3,50.0,16.0,0.0
Teun Koopmeiners,0.075,0.06,0.015,5.14,1998,25.0,"Serie A, UEL",Atalanta,Netherlands,AM,CM,12.0,11.9,29.4,12.5,0.5,1.1,2.7,43.8,17.8,0.0
Theo Hernández,0.165,0.094,0.071,7.38,1997,25.0,"UCL, Serie A",AC Milan,France,LB,CB,12.5,12.2,18.5,0.3,1.2,1.0,2.4,59.8,18.1,0.0
Theo Leoni,0.011,0.008,0.003,2.79,2000,23.0,Belgian Pro League,Anderlecht,Belgium,CM,"DM, RM, LM",12.4,11.0,20.1,3.5,1.7,1.8,1.3,38.3,15.4,0.0
Therence Koudou,-0.008,-0.003,-0.005,0.42,2004,18.0,Ligue 1,Reims,France,RB,RM,9.9,8.9,23.4,-1.7,1.0,1.0,1.2,43.6,14.3,0.0
Thiago,0.069,0.062,0.007,3.51,2001,22.0,Belgian Pro League,Club Brugge,Brazil,ST,,10.0,5.3,29.9,-4.0,0.5,1.0,0.4,42.5,14.6,0.0
Thiago Silva,0.128,0.049,0.079,5.96,1984,38.0,Premier League,Chelsea,Brazil,CB,,4.8,6.6,10.2,10.6,1.2,0.8,0.5,63.1,8.8,0.0
Thibang Phete,-0.076,-0.022,-0.054,0.36,1994,29.0,Primeira Liga,Chaves,South Africa,CB,"DM, CM",8.0,7.9,20.6,-2.2,1.3,1.1,0.8,46.2,12.3,0.0
Thibault De Smet,-0.002,-0.025,0.023,2.5,1998,25.0,Ligue 1,Reims,Belgium,LB,"LW, LM, WB",6.7,9.6,21.1,-2.7,1.2,1.9,0.6,47.2,13.4,0.0
Thibault Vlietinck,-0.024,-0.025,0.001,0.55,1997,25.0,Belgian Pro League,OH Leuven,Belgium,WB,RW,9.5,10.1,25.7,-2.7,0.8,1.2,1.7,45.3,15.4,0.0
Thibaut Courtois,0.026,0.018,0.008,0.53,1992,31.0,"La Liga, UCL",Real Madrid,Belgium,GK,,6.0,6.1,25.4,-1.2,0.7,0.9,0.8,50.0,11.6,0.0
Thibo Baeten,-0.079,-0.064,-0.016,0.72,2002,21.0,Eredivisie,Go Ahead Eagles,Belgium,ST,"AM, RW, LW",11.7,8.4,28.9,-6.4,0.8,1.0,0.7,37.4,16.3,0.0
Thibo Somers,-0.006,-0.006,-0.0,3.09,1999,24.0,Belgian Pro League,Cercle Brugge,Belgium,AM,"RW, RB, LW, ST, WB",10.5,7.4,34.4,-3.3,0.8,1.5,0.6,44.1,16.5,0.0
Thierry Correia,0.008,-0.005,0.013,3.11,1999,24.0,La Liga,Valencia,Portugal,RB,"LB, LM, RM",8.5,9.8,25.8,-4.1,1.6,1.6,1.3,41.1,16.2,0.0
Thierry Lutonda,-0.086,-0.05,-0.036,0.53,2000,22.0,Eredivisie,RKC Waalwijk,Belgium,LB,,8.6,8.0,23.1,-1.2,1.7,1.5,0.8,47.4,14.7,0.0
Thijs Dallinga,0.033,0.021,0.011,4.1,2000,22.0,"UEL, Ligue 1",Toulouse,Netherlands,ST,,9.5,5.4,31.5,5.7,0.4,0.9,0.4,53.2,14.4,0.0
Thilo Kehrer,-0.011,0.008,-0.019,1.74,1996,26.0,"UEL, Ligue 1","West Ham, Monaco",Germany,CB,"LB, DM, RB",7.1,11.0,18.2,-4.6,1.1,1.2,0.7,49.3,11.9,0.0
Thom Haye,-0.062,-0.053,-0.009,2.38,1995,28.0,Eredivisie,Heerenveen,Indonesia,DM,"AM, CB, CM",12.6,14.5,21.0,-3.0,1.2,1.4,7.5,50.0,17.9,0.0
Thomas Beelen,-0.007,-0.012,0.006,1.73,2001,22.0,"UEL, Eredivisie",Feyenoord,Netherlands,CB,,6.1,9.7,13.3,-5.0,1.3,1.0,0.5,56.0,10.5,0.0
Thomas Bruns,-0.095,-0.079,-0.016,0.72,1992,31.0,Eredivisie,Heracles Almelo,Netherlands,AM,"RW, DM, LW, LM, CM",11.9,10.1,27.4,-6.0,0.8,1.4,2.0,40.5,18.0,0.0
Thomas Buitink,-0.076,-0.057,-0.02,0.39,2000,23.0,Eredivisie,Vitesse,Netherlands,ST,,7.8,8.1,27.4,1.8,0.7,0.9,0.8,37.0,14.1,0.0
Thomas Delaine,0.005,0.015,-0.01,2.91,1992,31.0,Ligue 1,Strasbourg,France,LB,"RB, LM, WB",9.7,9.4,27.1,-4.4,1.1,1.1,1.6,50.0,15.7,0.0
Thomas Delaney,0.001,-0.006,0.007,1.26,1991,31.0,Belgian Pro League,Anderlecht,Denmark,RM,"CB, LM",9.7,8.7,25.1,-3.9,1.4,1.4,0.7,58.7,16.1,0.0
Thomas Foket,-0.041,-0.024,-0.017,1.98,1994,28.0,Ligue 1,Reims,Belgium,RB,"CB, WB",7.5,7.7,21.5,-2.2,1.4,1.1,0.8,48.5,13.8,0.0
Thomas Henry,0.019,0.026,-0.007,0.51,1994,28.0,Serie A,Hellas Verona,France,ST,"AM, LW",8.9,7.8,26.7,2.1,0.8,0.9,0.9,49.3,15.7,0.0
Thomas Isherwood,-0.068,-0.016,-0.052,0.55,1998,25.0,Bundesliga,Darmstadt 98,Sweden,CB,,6.0,7.8,20.4,-1.2,1.2,1.1,0.8,52.2,12.3,0.0
Thomas Kaminski,-0.011,0.01,-0.021,4.42,1992,30.0,Premier League,Luton Town,Belgium,GK,,2.6,2.7,35.8,-1.2,0.3,0.4,0.3,54.3,15.4,1.6
Thomas Kristensen,-0.019,-0.025,0.006,2.61,2002,21.0,Serie A,Udinese,Denmark,CB,,4.8,7.3,24.1,-2.7,1.4,1.2,0.6,56.4,12.6,0.0
Thomas Lam,-0.019,-0.023,0.004,3.29,1993,29.0,Eredivisie,Zwolle,Finland,CB,CM,5.7,7.2,14.3,-5.8,1.0,0.9,0.7,61.0,10.7,0.0
Thomas Meunier,0.021,0.017,0.004,0.9,1991,31.0,Bundesliga,Borussia Dortmund,Belgium,RB,,8.0,10.3,21.8,-3.6,0.9,0.9,1.0,51.1,15.9,0.0
Thomas Müller,0.215,0.206,0.008,5.0,1989,33.0,"Bundesliga, UCL",Bayern Munich,Germany,AM,"RW, ST",13.9,7.7,27.7,-2.4,0.5,1.0,0.4,49.4,17.9,0.0
Thomas Partey,0.013,0.02,-0.008,1.18,1993,30.0,"Premier League, UCL",Arsenal,Ghana,CM,"RB, LM, RM",8.1,10.7,20.7,-2.2,1.1,1.1,0.7,48.8,14.0,0.0
Thomas Robinet,-0.072,-0.066,-0.006,2.41,1996,26.0,Eredivisie,Almere City,France,ST,"AM, CM",9.8,7.6,32.6,-4.6,0.5,0.7,0.4,46.4,15.3,0.0
Thomas Van den Keybus,-0.064,-0.04,-0.024,1.14,2001,22.0,Belgian Pro League,Westerlo,Belgium,LW,"AM, RW, DM, ST, LM, RM, CM",12.4,9.3,28.8,-4.4,0.9,1.3,1.0,35.4,16.8,0.0
Thomas van den Belt,-0.047,-0.031,-0.016,0.28,2001,22.0,"UCL, Eredivisie",Feyenoord,Netherlands,DM,"AM, LM, RM, CM",8.0,8.2,23.8,-3.6,1.0,1.3,0.9,52.5,14.6,0.0
Thorgan Hazard,0.057,0.038,0.019,2.53,1993,30.0,Belgian Pro League,"Anderlecht, Borussia Dortmund",Belgium,LW,"RW, LM",13.2,10.7,24.2,4.3,0.8,1.9,3.2,39.8,18.0,0.0
Théo Barbet,-0.093,-0.067,-0.026,1.23,2001,22.0,Eredivisie,Almere City,France,CB,AM,6.3,8.3,24.1,-4.1,1.2,0.8,0.8,49.1,12.8,0.0
Théo Defourny,-0.123,-0.032,-0.09,1.22,1992,31.0,Belgian Pro League,RWD Molenbeek,Belgium,GK,,3.7,3.3,28.0,-1.2,0.3,0.3,0.4,55.6,10.4,-2.5
Théo Fonseca,-0.021,-0.015,-0.007,0.79,2000,23.0,Primeira Liga,Famalicão,France,RW,"LW, ST",8.7,7.9,25.7,-1.1,1.1,0.9,0.7,45.5,14.0,0.0
Théo Le Bris,-0.015,-0.034,0.019,1.93,2002,20.0,Ligue 1,Lorient,France,WB,"AM, LW, LM",9.8,10.8,23.3,-6.9,1.0,1.6,0.7,46.0,14.6,0.0
Théo Sainte-Luce,-0.007,-0.005,-0.002,0.46,1998,24.0,Ligue 1,Montpellier,France,LB,,7.5,9.4,22.7,-1.7,1.0,1.4,1.2,48.8,14.0,0.0
Tiago Araújo,-0.015,-0.03,0.015,2.88,2001,22.0,Primeira Liga,Estoril,Portugal,LM,"LB, WB",9.0,10.0,27.4,0.8,1.3,1.2,1.2,45.9,17.3,0.0
Tiago Dantas,-0.042,-0.01,-0.032,0.74,2000,22.0,Eredivisie,AZ Alkmaar,Portugal,DM,"RM, CM",9.9,11.4,18.7,-3.0,0.8,1.2,0.8,47.4,14.0,0.0
Tiago Dias,-0.036,-0.027,-0.01,0.88,1998,25.0,Primeira Liga,Casa Pia,Portugal,RW,"LB, AM, RM, LW, LM",12.3,11.3,28.1,2.3,0.9,1.1,1.9,44.8,16.3,0.0
Tiago Esgaio,-0.002,-0.015,0.013,3.11,1995,27.0,Primeira Liga,Arouca,Portugal,RB,"LB, CB",7.5,8.9,22.2,5.7,1.5,1.6,0.9,68.6,14.7,0.0
Tiago Fonseca Morais,-0.009,-0.004,-0.005,1.88,2003,19.0,Primeira Liga,"Boavista, Lille",Portugal,LW,"LM, RM",11.0,11.7,31.3,10.7,0.9,1.4,1.5,37.0,18.3,0.0
Tiago Gouveia,-0.006,0.003,-0.009,0.73,2001,22.0,"UCL, Primeira Liga",Benfica,Portugal,LW,"AM, RW",11.4,8.8,24.9,-0.2,0.7,1.2,1.0,45.8,15.7,0.0
Tiago Silva,-0.033,-0.023,-0.01,2.64,1993,30.0,Primeira Liga,Vitória,Portugal,CM,RM,13.5,13.8,24.3,-2.1,1.2,1.4,6.9,41.0,18.4,0.0
Tiago Tomás,-0.004,-0.013,0.009,1.4,2002,21.0,Bundesliga,Wolfsburg,Portugal,LW,"AM, RW, ST, LM, WB",10.8,7.9,31.6,-8.2,0.7,0.8,1.0,50.8,18.2,0.0
Tiago santos,-0.013,-0.014,0.001,3.05,2002,21.0,Ligue 1,Lille,Portugal,RB,,10.5,10.4,24.2,-3.0,0.8,1.7,0.8,39.7,17.8,0.0
Tidjany Chabrol,-0.027,-0.029,0.002,1.27,2002,21.0,Primeira Liga,Gil Vicente FC,France,LW,"RW, DM, LM",15.2,12.5,25.4,3.0,0.6,1.0,1.6,42.1,16.6,0.0
Tiemoué Bakayoko,-0.009,-0.008,-0.001,1.74,1994,28.0,Ligue 1,Lorient,France,CM,,7.0,8.3,20.9,0.3,1.5,1.5,0.8,57.6,12.9,0.0
Tijjani Noslin,0.003,0.012,-0.009,3.33,1999,24.0,Serie A,"Fortuna Sittard, Hellas Verona",Netherlands,ST,"AM, RW, LW",12.2,8.6,32.8,3.9,0.6,0.8,0.8,43.9,15.8,0.0
Tijjani Reijnders,0.094,0.034,0.06,5.92,1998,25.0,"UCL, Serie A",AC Milan,Netherlands,DM,"AM, LM, CM",12.7,12.1,16.4,-4.0,1.0,1.2,2.0,38.4,14.3,0.0
Tijs Velthuis,-0.071,-0.032,-0.038,1.49,2002,21.0,Eredivisie,Sparta Rotterdam,Netherlands,CB,,5.2,7.9,15.3,-6.0,0.6,1.2,0.5,52.1,10.5,0.0
Tim Breithaupt,-0.053,-0.006,-0.047,0.62,2002,21.0,Bundesliga,Augsburg,Germany,DM,CM,7.7,8.1,23.0,-1.7,1.0,1.3,0.8,52.1,13.1,0.0
Tim Drexler,-0.048,-0.014,-0.034,0.59,2005,18.0,Bundesliga,Hoffenheim,Germany,CB,,7.1,7.8,19.0,-1.2,1.2,1.2,0.8,39.6,12.1,0.0
Tim Kleindienst,0.005,0.015,-0.011,4.08,1995,27.0,Bundesliga,Heidenheim,Germany,ST,,11.5,8.3,37.3,-9.0,0.6,0.7,0.4,58.7,17.8,0.0
Tim Oermann,-0.037,-0.021,-0.016,0.78,2003,19.0,Bundesliga,VFL Bochum,Germany,RB,CB,6.6,8.7,26.8,-1.7,0.7,1.0,1.2,44.9,13.4,0.0
Tim Ream,0.038,0.027,0.01,2.52,1987,35.0,Premier League,Fulham,United States,CB,,4.9,8.3,15.7,-1.1,1.6,1.0,0.7,54.1,11.4,0.0
Tim Siersleben,-0.063,-0.009,-0.055,0.83,2000,23.0,Bundesliga,Heidenheim,Germany,CB,CM,7.4,10.6,20.3,-2.2,1.8,1.3,0.7,51.8,13.2,0.0
Tim Skarke,-0.068,-0.035,-0.033,2.08,1996,26.0,Bundesliga,Darmstadt 98,Germany,ST,"RW, RB, LW, RM, CM, WB",10.7,10.0,29.0,20.4,0.6,0.9,1.9,29.6,17.2,0.0
Timo Hübers,-0.037,-0.003,-0.034,3.06,1996,27.0,Bundesliga,Köln,Germany,CB,,4.9,8.4,17.7,-9.0,2.3,1.7,0.4,63.3,12.0,0.0
Timo Werner,0.164,0.163,0.001,2.68,1996,27.0,"Premier League, UCL","RB Leipzig, Tottenham Hotspur",Germany,LW,"AM, ST, LM",12.1,13.0,25.3,-10.5,0.7,0.9,0.6,46.0,16.8,0.0
Timon Wellenreuther,0.031,-0.037,0.068,2.6,1995,27.0,"UEL, Eredivisie",Feyenoord,Germany,GK,,3.1,2.8,21.1,-1.2,0.4,0.5,0.6,50.0,9.6,0.3
Timothy Castagne,0.069,0.02,0.049,5.04,1995,27.0,Premier League,Fulham,Belgium,RB,,7.6,7.5,21.0,-3.5,1.6,1.1,0.6,50.0,14.6,0.0
Timothy Weah,0.043,0.027,0.016,2.16,2000,23.0,Serie A,Juventus,United States,WB,"RW, CM",8.9,9.1,24.0,-8.2,0.8,1.6,0.6,49.1,14.8,0.0
Timothé Cognat,-0.015,-0.014,-0.001,0.0,1998,25.0,UEL,Servette FC,France,CM,,12.0,10.9,22.8,-2.7,1.1,1.1,1.2,44.8,15.1,0.0
Tin Jedvaj,-0.019,0.004,-0.023,0.0,1995,27.0,UEL,Panathinaikos,Croatia,CB,,7.8,9.9,19.4,-2.2,1.2,1.1,0.9,48.9,13.0,0.0
Tino Kadewere,-0.013,-0.021,0.008,1.39,1996,27.0,Ligue 1,"Lyon, Nantes",Zimbabwe,ST,"AM, RW, LW, LM, RM",9.9,8.2,28.0,-2.1,1.3,0.8,0.6,53.3,14.7,0.0
Tjaronn Chery,-0.028,-0.004,-0.024,1.22,1988,35.0,"UEL, Eredivisie","Maccabi Haifa, NEC Nijmegen",Suriname,AM,"RW, LW",15.8,11.9,26.2,9.3,0.6,0.9,5.5,47.3,18.4,0.0
Tobe Leysen,-0.06,-0.023,-0.037,1.34,2002,21.0,Belgian Pro League,OH Leuven,Belgium,GK,,5.0,4.6,27.7,-1.2,0.4,0.5,0.7,55.6,13.0,-6.5
Tobias Kempe,-0.033,-0.006,-0.026,1.53,1989,34.0,Bundesliga,Darmstadt 98,Germany,CM,"AM, LM, RM",10.6,8.6,26.4,-6.9,1.0,1.3,5.3,45.2,16.4,0.0
Tobias Lauritsen,-0.029,-0.015,-0.014,2.9,1997,25.0,Eredivisie,Sparta Rotterdam,Norway,ST,,12.5,7.0,32.6,-6.1,0.4,0.5,0.6,62.2,17.2,0.0
Tobias Lawal,-0.052,-0.008,-0.043,0.0,2000,23.0,UEL,LASK,Austria,GK,,6.9,6.6,25.9,-1.2,0.6,0.7,0.8,50.0,12.5,0.0
Toby Alderweireld,0.028,0.004,0.024,4.16,1989,34.0,"UCL, Belgian Pro League",Antwerp,Belgium,CB,ST,6.8,8.4,15.4,-11.8,1.0,0.9,0.9,55.7,12.9,0.0
Tolu Arokodare,0.034,0.034,-0.001,2.15,2000,22.0,Belgian Pro League,Genk,Nigeria,ST,"RW, LW",11.6,5.8,29.8,-7.2,0.7,0.6,0.7,60.6,16.4,0.0
Tom Cairney,0.082,0.058,0.024,2.99,1991,32.0,Premier League,Fulham,Scotland,DM,"AM, LM, CM",14.6,14.4,17.9,-1.6,1.1,1.2,0.9,56.9,16.8,0.0
Tom Davies,0.015,0.027,-0.012,0.34,1998,25.0,Premier League,Sheffield United,England,CM,,9.9,9.3,24.6,-3.2,1.1,1.4,1.0,50.0,15.8,0.0
Tom Krauß,-0.027,-0.021,-0.006,1.59,2001,22.0,Bundesliga,Mainz 05,Germany,CM,"AM, CB, DM, ST, LM",7.9,9.8,24.2,-0.2,1.3,2.1,0.5,53.6,15.6,0.0
Tom Lacoux,-0.035,-0.008,-0.027,0.4,2002,21.0,Primeira Liga,Famalicão,France,DM,CM,9.8,8.5,21.8,-2.2,1.2,1.5,0.8,50.0,14.3,0.0
Tom Lawrence,-0.015,-0.005,-0.011,0.0,1994,29.0,UEL,Rangers,Wales,AM,,9.6,8.4,25.0,1.8,1.0,1.2,1.0,50.0,15.1,0.0
Tom Lockyer,0.016,0.015,0.001,1.77,1994,28.0,Premier League,Luton Town,Wales,CB,,6.9,8.1,22.9,-1.6,1.8,1.5,0.6,59.5,13.3,0.0
Tom Louchet,0.022,0.017,0.005,0.63,2003,20.0,Ligue 1,Nice,France,CM,"RW, RB, LW, RM, WB",8.6,8.7,26.0,-1.1,0.8,1.1,1.8,44.0,15.9,0.0
Tom Vandenberghe,-0.133,-0.031,-0.102,0.71,1992,30.0,Belgian Pro League,Kortrijk,Belgium,GK,,4.4,3.9,29.4,2.8,0.4,0.4,0.6,60.0,12.0,-0.2
Toma Bašić,-0.029,-0.024,-0.006,1.35,1996,26.0,Serie A,Salernitana,Croatia,CM,LM,9.4,9.9,23.3,-2.7,1.0,1.1,1.2,46.0,13.2,0.0
Tomas Totland,-0.017,-0.005,-0.011,0.0,1998,24.0,UEL,Häcken,Norway,LB,,9.7,9.9,21.3,-2.2,1.7,1.3,0.9,48.7,14.1,0.0
Tomi Horvat,-0.013,-0.008,-0.005,0.0,1999,24.0,UEL,Sturm Graz,Slovenia,CM,"AM, ST",9.9,9.7,24.1,-1.2,0.9,1.5,1.0,47.1,14.5,0.0
Tommaso Augello,-0.001,0.002,-0.003,3.34,1994,28.0,Serie A,Cagliari,Italy,LB,WB,7.4,11.3,29.7,1.3,0.9,1.1,2.8,56.3,18.0,0.0
Tommaso Baldanzi,0.006,0.011,-0.005,1.82,2003,20.0,"Serie A, UEL","Roma, Empoli",Italy,RW,"AM, ST, LM",13.1,9.9,26.1,-5.0,0.7,0.9,1.3,41.5,16.3,0.0
Tommaso Corazza,0.012,0.014,-0.002,0.29,2004,19.0,Serie A,Bologna,Italy,RB,LB,8.2,10.1,23.1,-1.7,1.3,1.3,1.0,48.5,14.9,0.0
Tommaso Pobega,0.013,0.016,-0.003,0.47,1999,24.0,"UCL, Serie A",AC Milan,Italy,DM,"AM, CB, LM, RM, CM",8.3,8.3,23.5,-5.0,1.3,1.6,0.8,51.2,15.0,0.0
Tommy Doyle,0.017,0.006,0.011,1.85,2001,21.0,Premier League,Wolves,England,CM,"AM, DM",8.7,11.7,19.1,-3.2,1.1,1.2,1.9,44.5,14.9,0.0
Tomás Araújo,-0.037,-0.004,-0.033,0.53,2002,21.0,"UCL, Primeira Liga",Benfica,Portugal,CB,"DM, RB",7.8,8.0,18.1,1.8,1.3,1.4,1.0,55.4,12.7,0.0
Tomás Costa Silva,-0.002,-0.011,0.009,3.58,1999,23.0,Primeira Liga,Vizela,Portugal,RB,"RM, WB",11.6,10.2,24.3,-5.5,1.5,1.9,1.0,51.5,16.6,0.0
Tomás Händel,-0.033,-0.036,0.003,2.86,2000,22.0,Primeira Liga,Vitória,Portugal,CM,,9.6,11.6,19.2,0.3,1.0,1.3,1.8,59.2,12.3,0.0
Tomás Ribeiro,-0.03,-0.026,-0.004,2.81,1999,24.0,Primeira Liga,Vitória,Portugal,CB,,5.2,8.2,20.9,-5.2,1.0,0.9,0.3,56.9,11.6,0.0
Tomáš Holeš,0.005,0.019,-0.014,0.0,1993,30.0,UEL,Slavia Prague,Czechia,CB,,6.9,8.9,20.7,-2.2,1.7,1.5,0.8,49.1,13.2,0.0
Tomáš Koubek,-0.051,-0.003,-0.048,0.27,1992,30.0,Bundesliga,Augsburg,Czechia,GK,,7.3,7.5,27.6,-1.2,0.8,1.0,0.9,50.0,13.8,0.0
Tomáš Souček,0.048,0.038,0.01,5.04,1995,28.0,"Premier League, UEL",West Ham,Czechia,DM,"AM, CM",7.6,7.3,22.6,1.0,1.6,1.2,0.4,58.3,12.5,0.0
Tomáš Suslov,-0.029,-0.031,0.002,2.44,2002,21.0,Serie A,Hellas Verona,Slovakia,AM,"RW, LW, ST, RM, CM",10.8,9.4,29.7,-9.0,0.6,1.4,2.6,43.8,16.7,0.0
Tomáš Vlček,-0.04,-0.008,-0.033,0.0,2001,22.0,UEL,Slavia Prague,Czechia,CB,RB,7.9,9.1,22.1,-1.2,1.1,1.0,0.9,54.1,13.7,0.0
Tomáš Wiesner,-0.008,-0.01,0.002,0.0,1997,26.0,UEL,Sparta Prague,Czechia,WB,RM,7.9,9.5,26.3,-3.6,1.0,1.0,0.9,53.0,15.5,0.0
Tomáš Čvančara,0.016,0.022,-0.006,1.36,2000,22.0,Bundesliga,Borussia Mönchengladbach,Czechia,ST,"AM, RW",8.5,6.9,29.7,-4.0,0.6,0.9,0.9,46.5,15.5,0.0
Toni Borevkovic,-0.038,-0.021,-0.017,2.25,1997,26.0,Primeira Liga,Vitória,Croatia,CB,,4.7,5.9,18.0,-8.6,1.7,0.9,0.4,58.6,9.6,0.0
Toni Domgjoni,-0.073,-0.059,-0.014,0.56,1998,24.0,Eredivisie,Vitesse,Kosovo,DM,"LW, RM, CM",8.0,8.8,23.4,-1.2,1.1,1.2,0.7,62.7,13.7,0.0
Toni Kroos,0.144,0.097,0.047,5.26,1990,33.0,"La Liga, UCL",Real Madrid,Germany,CM,"DM, LM",9.6,14.8,12.7,-4.8,0.9,1.6,6.0,53.5,14.9,0.0
Toni Lato,0.014,-0.006,0.021,2.3,1997,25.0,La Liga,Mallorca,Spain,LB,,8.6,8.9,25.6,-1.7,1.2,1.5,0.9,41.1,15.0,0.0
Toni Martínez,0.005,0.007,-0.002,0.74,1997,26.0,"UCL, Primeira Liga",Porto,Spain,ST,,8.5,6.4,26.9,5.2,0.7,0.9,0.7,54.8,14.8,0.0
Tonny Vilhena,0.017,0.028,-0.011,0.0,1995,28.0,UEL,Panathinaikos,Netherlands,DM,LM,9.0,9.2,22.2,-2.2,0.9,1.4,1.5,46.0,14.2,0.0
Tosin Adarabioyo,0.02,0.025,-0.006,2.48,1997,25.0,Premier League,Fulham,England,CB,,5.3,7.8,17.2,5.2,1.6,1.0,0.5,62.1,13.5,0.0
Tosin Aiyegun,-0.012,-0.013,0.001,1.17,1998,25.0,Ligue 1,Lorient,Benin,AM,"ST, LM",8.4,7.6,26.5,-0.2,0.7,0.9,0.7,48.9,13.3,0.0
Toti Gomes,0.013,-0.004,0.018,4.13,1999,24.0,Premier League,Wolves,Portugal,CB,LB,5.2,7.1,20.3,-6.9,1.1,1.2,0.5,61.2,13.2,0.0
Trent Alexander-Arnold,0.15,0.102,0.047,5.43,1998,24.0,"Premier League, UEL",Liverpool,England,RB,,10.6,12.1,26.5,4.5,1.4,1.1,5.0,57.4,23.0,0.0
Trevoh Chalobah,0.024,0.03,-0.006,1.49,1999,24.0,Premier League,Chelsea,England,CB,RB,4.8,6.9,22.9,-1.2,0.9,0.7,0.6,43.7,11.9,0.0
Triantafyllos Pasaridīs,-0.004,-0.002,-0.002,0.61,1996,27.0,Serie A,Salernitana,Greece,CB,DF,6.7,8.6,27.9,-1.2,0.8,1.1,0.8,50.0,12.2,0.0
Tristan Gooijer,-0.051,-0.039,-0.011,0.57,2004,18.0,"UEL, Eredivisie",Ajax,Netherlands,RB,"LM, RM, WB",7.9,10.1,20.8,-2.2,1.1,1.9,0.8,52.5,14.1,0.0
Troy Parrott,0.017,0.038,-0.021,2.39,2002,21.0,Eredivisie,Excelsior,Ireland,ST,RW,12.5,8.0,29.1,0.9,0.4,0.7,0.6,40.5,15.5,0.0
Tsuyoshi Watanabe,0.005,-0.009,0.014,3.3,1997,26.0,Belgian Pro League,Gent,Japan,CB,,5.3,6.1,16.4,0.8,0.9,1.0,0.4,57.5,10.0,0.0
