Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
David Luiz,0.018,0.025,-0.007,1.27,1987,30.0,"Premier League, UCL",Chelsea,Brazil,CB,"DM, CM",5.8,8.6,18.3,4.6,1.9,1.3,1.0,50.0,11.3,0.0
David López,0.024,0.01,0.014,5.22,1989,27.0,La Liga,Espanyol,Spain,CB,CM,6.2,9.0,18.9,-2.9,1.8,1.4,0.3,53.3,10.7,0.0
David Ospina,0.052,0.033,0.019,0.67,1988,28.0,"Premier League, UEL",Arsenal,Colombia,GK,,4.0,3.6,22.9,0.4,0.6,0.6,0.6,52.3,9.5,-2.3
David Pollet,-0.052,-0.046,-0.006,0.94,1988,28.0,Belgian Pro League,Charleroi,Belgium,ST,"AM, LM",10.3,7.8,29.0,-5.5,0.9,0.9,0.6,43.5,13.1,0.0
David Rozehnal,-0.03,-0.015,-0.016,0.31,1980,37.0,Belgian Pro League,Oostende,Czechia,CB,,8.4,8.8,22.9,0.4,1.2,1.0,0.9,59.0,12.7,0.0
David Silva,0.226,0.201,0.025,7.53,1986,31.0,"Premier League, UCL",Manchester City,Spain,CM,"RM, LM",16.6,16.0,17.3,6.5,1.0,0.9,1.6,51.5,17.1,0.0
David Simón,-0.03,0.003,-0.033,0.83,1988,28.0,La Liga,Las Palmas,Spain,RB,CB,10.2,9.3,23.3,-0.6,1.9,1.6,0.7,46.5,14.2,0.0
David Soria,0.013,0.019,-0.006,1.88,1993,24.0,"La Liga, UCL",Sevilla,Spain,GK,,4.0,3.7,23.9,0.4,0.6,0.5,0.7,56.4,9.2,-0.4
David Timor,-0.001,0.001,-0.003,1.28,1989,27.0,La Liga,Girona,Spain,CM,"AM, CB",8.2,9.9,21.6,5.1,1.6,1.1,1.5,56.9,12.4,0.0
David Zurutuza,0.0,0.001,-0.001,3.11,1986,31.0,"La Liga, UEL",Real Sociedad,Spain,CM,"DM, RM, LM",9.2,9.3,19.5,-6.7,1.8,1.4,0.4,49.1,11.7,0.0
David de Gea,0.084,0.016,0.067,6.73,1990,26.0,"Premier League, UCL",Manchester United,Spain,GK,,2.2,2.0,31.4,0.4,0.3,0.3,0.6,51.2,10.0,-17.4
David de Paula,-0.032,-0.018,-0.015,0.0,1984,33.0,UEL,Austria Wien,Spain,AM,,8.8,8.5,23.8,0.4,1.1,1.1,0.9,50.0,12.5,0.0
David von Ballmoos,0.001,-0.003,0.004,0.0,1994,22.0,UEL,Young Boys,Switzerland,GK,,6.4,6.5,26.5,0.4,0.9,0.9,1.0,52.5,11.7,4.4
Davide Astori,0.083,0.026,0.056,4.52,1987,30.0,Serie A,Fiorentina,Italy,CB,,6.0,8.3,16.0,0.4,1.8,1.3,0.4,61.5,10.5,0.0
Davide Biondini,-0.013,-0.0,-0.013,0.27,1983,34.0,Serie A,Sassuolo,Italy,CM,RM,10.6,9.5,22.9,0.4,1.2,1.3,1.0,46.6,12.8,0.0
Davide Biraschi,-0.009,-0.004,-0.005,2.38,1994,23.0,Serie A,Genoa,Italy,CB,"RB, WB",7.0,9.4,23.1,-2.5,1.8,1.3,0.5,52.3,12.8,0.0
Davide Calabria,0.052,0.015,0.037,2.78,1996,20.0,"Serie A, UEL",AC Milan,Italy,RB,"LB, WB",8.8,9.9,21.6,1.3,1.9,2.4,0.4,50.6,14.9,0.0
Davide Di Gennaro,0.007,0.012,-0.004,0.01,1988,29.0,"Serie A, UEL",Lazio,Italy,DM,CM,9.4,8.9,22.4,-0.1,1.5,1.3,2.0,51.3,13.4,0.0
Davide Faraoni,-0.014,-0.004,-0.01,2.24,1991,25.0,Serie A,Crotone,Italy,RB,"RW, LM, RM, WB",9.0,10.8,26.7,4.1,2.3,1.7,1.8,47.5,15.1,0.0
Davide Mariani,-0.023,-0.014,-0.009,0.0,1991,26.0,UEL,Lugano,Switzerland,LW,"LM, CM",12.2,11.1,23.9,1.8,1.0,1.1,3.3,46.7,14.4,0.0
Davide Santon,0.012,0.007,0.005,1.24,1991,26.0,Serie A,Inter Milan,Italy,LB,"CB, RB, LW",7.2,9.0,21.6,-0.6,1.7,1.4,0.7,59.9,13.0,0.0
Davide Zappacosta,0.043,0.037,0.007,2.05,1992,25.0,"Premier League, UCL","Chelsea, Torino",Italy,WB,"RW, RB, RM",8.9,9.2,24.5,1.7,0.9,1.0,0.7,54.6,14.5,0.0
Davie Selke,0.052,0.05,0.002,3.36,1995,22.0,"Bundesliga, UEL",Hertha Berlin,Germany,ST,AM,14.3,7.0,32.9,12.5,0.6,0.8,0.4,49.8,15.7,0.0
Davino Verhulst,-0.027,-0.002,-0.026,3.5,1987,29.0,Belgian Pro League,Lokeren,Belgium,GK,,3.8,2.9,30.0,0.4,0.4,0.4,0.6,52.3,10.9,-3.1
Davinson Sánchez,0.07,0.024,0.046,4.88,1996,21.0,"Premier League, UCL",Tottenham Hotspur,Colombia,CB,,3.2,5.0,12.8,-5.3,1.6,1.0,0.3,52.3,8.1,0.0
Davy De fauw,-0.037,-0.011,-0.025,3.25,1981,36.0,"Belgian Pro League, UEL",Zulte Waregem,Belgium,RB,"CB, WB",6.1,8.1,20.2,11.9,1.3,1.3,1.3,55.4,10.0,0.0
Davy Klaassen,0.008,0.01,-0.001,0.36,1993,24.0,"Premier League, UEL",Everton,Netherlands,CM,"AM, RW, DM, LW, LM",11.0,9.4,22.6,-0.6,1.3,1.1,0.9,53.9,12.5,0.0
Davy Pröpper,-0.018,-0.018,-0.001,3.89,1991,25.0,Premier League,Brighton,Netherlands,CM,"DM, LM",11.3,11.6,22.8,-8.3,1.7,1.3,0.4,52.0,13.0,0.0
Davy Roef,-0.034,-0.005,-0.029,3.06,1994,23.0,Belgian Pro League,Waasland-Beveren,Belgium,GK,,3.1,2.7,26.6,0.4,0.4,0.4,0.4,55.7,8.5,0.1
Dawid Kownacki,0.006,0.011,-0.005,1.17,1997,20.0,Serie A,Sampdoria,Poland,ST,,10.7,7.5,26.9,12.9,0.8,1.1,0.7,50.5,13.6,0.0
Dayot Upamecano,0.018,0.015,0.004,3.45,1998,18.0,"Bundesliga, UEL",RB Leipzig,France,CB,,4.9,7.4,16.7,7.8,1.9,1.7,0.3,61.9,9.8,0.0
DeAndre Yedlin,0.002,-0.008,0.011,3.98,1993,24.0,Premier League,Newcastle United,United States,RB,WB,9.0,8.6,24.2,-0.6,1.5,1.2,0.9,48.9,13.2,0.0
Declan Rice,-0.011,0.011,-0.022,1.86,1999,18.0,Premier League,West Ham,England,CB,"DM, CM",6.7,8.3,20.9,-0.6,1.6,1.4,0.8,48.1,10.3,0.0
Dedryck Boyata,-0.01,-0.002,-0.008,0.0,1990,26.0,UCL,Celtic,Belgium,CB,,8.6,7.5,18.5,0.4,1.5,1.2,0.9,55.2,11.1,0.0
Deiver Machado,-0.044,-0.032,-0.012,0.83,1993,23.0,Belgian Pro League,Gent,Colombia,LM,"LB, WB",9.3,8.5,25.6,-0.1,1.2,1.5,0.7,47.1,13.6,0.0
Dejan Blaževski,-0.036,-0.018,-0.018,0.0,1985,31.0,UEL,FK Vardar,North Macedonia,RW,"LW, ST",10.8,8.3,23.4,4.3,1.0,1.0,1.8,48.8,13.6,0.0
Dejan Lovren,0.136,0.05,0.086,5.14,1989,28.0,"Premier League, UCL",Liverpool,Croatia,CB,,4.5,6.0,14.0,0.3,1.6,1.0,0.4,62.8,9.8,0.0
Dele Alli,0.083,0.072,0.011,5.95,1996,21.0,"Premier League, UCL",Tottenham Hotspur,England,AM,"LW, ST, CM",15.2,10.3,29.8,1.6,0.8,1.1,0.6,40.1,17.3,0.0
Demarai Gray,0.028,0.036,-0.008,2.72,1996,21.0,Premier League,Leicester City,Jamaica,LW,"AM, LM, ST, RM",13.7,10.7,28.6,2.6,0.9,1.0,2.1,36.0,15.2,0.0
Deni Milošević,-0.034,-0.022,-0.012,0.0,1995,22.0,UEL,Konyaspor,Bosnia and Herzegovina,AM,LW,10.7,10.2,25.5,3.3,1.1,1.2,0.9,43.9,13.1,0.0
Denis Alibec,-0.02,-0.01,-0.01,0.0,1991,26.0,UEL,FCSB,Romania,ST,,11.9,9.7,25.5,0.8,1.0,1.0,1.6,46.6,14.0,0.0
Denis Cheryshev,0.061,0.065,-0.004,1.71,1990,26.0,"La Liga, UEL",Villarreal,Russia,LW,"AM, LM, ST, RM",13.1,11.9,27.7,-10.9,1.2,1.4,0.6,47.0,15.4,0.0
Denis Glushakov,0.004,0.01,-0.006,0.0,1987,30.0,UCL,Spartak Moscow,Russia,DM,"AM, CM",9.7,9.3,23.1,-0.1,1.1,1.0,0.9,44.6,13.1,0.0
Denis Scherbitskiy,-0.011,-0.004,-0.007,0.0,1996,21.0,UEL,BATE Borisov,Belarus,GK,,6.6,6.6,27.1,0.4,0.8,0.8,1.2,51.3,12.6,-1.3
Denis Suárez,0.065,0.069,-0.004,1.12,1994,23.0,"La Liga, UCL",Barcelona,Spain,CM,"AM, RW, RM",9.5,10.0,24.6,0.3,0.8,1.2,2.9,50.0,15.2,0.0
Denis Vavro,0.011,0.007,0.004,0.0,1996,21.0,UEL,FC Copenhagen,Slovakia,CB,,7.0,8.0,18.6,-3.5,1.3,1.1,0.7,64.2,10.9,0.0
Denis Zakaria,0.009,-0.001,0.01,3.34,1996,20.0,Bundesliga,Borussia Mönchengladbach,Switzerland,CM,DM,8.5,7.8,18.8,2.7,1.8,1.9,0.4,45.6,10.7,0.0
Dennis Aogo,-0.023,-0.017,-0.005,2.37,1987,30.0,Bundesliga,Stuttgart,Germany,CM,"LB, AM, DM, LM, WB",8.8,10.0,20.4,-5.7,1.4,1.3,2.8,49.2,12.6,0.0
Dennis Appiah,-0.012,-0.019,0.007,2.56,1992,25.0,"UCL, Belgian Pro League",Anderlecht,France,RB,"LB, CB, RM, WB",8.2,10.1,26.0,-1.1,1.3,1.7,0.8,51.3,14.8,0.0
Dennis Diekmeier,0.001,-0.022,0.023,2.6,1989,27.0,Bundesliga,Hamburger SV,Germany,RB,"RM, WB",10.1,10.2,31.4,-2.5,1.0,1.9,1.0,58.5,16.0,0.0
Dennis Geiger,-0.006,0.002,-0.009,2.13,1998,19.0,"Bundesliga, UEL",Hoffenheim,Germany,CM,"DM, LM",11.9,9.8,19.8,0.3,1.2,1.9,1.1,45.4,12.9,0.0
Dennis Man,-0.041,-0.028,-0.013,0.0,1998,18.0,UEL,FCSB,Romania,RW,AM,13.4,9.2,25.5,-0.1,1.1,1.1,1.6,46.7,13.3,0.0
Dennis Praet,0.012,0.012,-0.0,3.92,1994,23.0,Serie A,Sampdoria,Belgium,CM,"AM, RM",13.8,13.3,22.0,-4.2,1.3,1.9,0.4,38.2,13.6,0.0
Dennis Widgren,-0.009,-0.001,-0.008,0.0,1994,23.0,UEL,Östersund,Sweden,LB,,10.3,9.0,22.9,-0.1,1.3,1.4,0.9,48.8,13.1,0.0
Denys Boyko,-0.007,0.001,-0.008,0.0,1988,29.0,UEL,Dynamo Kyiv,Ukraine,GK,,7.3,7.3,26.4,0.4,0.9,0.9,0.9,52.5,12.4,-3.8
Denys Harmash,-0.01,-0.014,0.004,0.0,1990,27.0,UEL,Dynamo Kyiv,Ukraine,DM,"AM, RM, CM",11.1,9.9,24.1,-1.1,1.6,1.7,1.3,48.2,14.3,0.0
Derlis González,-0.019,-0.015,-0.004,0.0,1994,23.0,UEL,Dynamo Kyiv,Paraguay,RW,"LW, LM",6.4,6.5,23.7,0.4,0.8,0.8,0.7,50.0,8.9,0.0
Diadie Samassékou,-0.008,-0.019,0.01,0.0,1996,21.0,UEL,RB Salzburg,Mali,CM,DM,8.4,9.0,21.0,-0.1,1.8,1.9,0.8,45.9,11.0,0.0
Diafra Sakho,0.013,0.012,0.001,1.61,1989,27.0,Ligue 1,"Rennes, West Ham",Senegal,ST,AM,9.7,6.6,31.2,-5.6,0.8,0.9,0.6,37.9,14.1,0.0
Diawandou Diagne,-0.101,-0.042,-0.059,1.1,1994,22.0,Belgian Pro League,Eupen,Senegal,CM,"DM, RB, WB",7.0,7.3,22.7,4.8,1.1,0.9,0.4,46.3,9.1,0.0
Diego Benaglio,-0.033,0.005,-0.038,0.26,1983,33.0,"UCL, Ligue 1",Monaco,Switzerland,GK,,6.7,6.2,24.0,0.4,0.9,0.8,0.8,48.8,10.7,2.1
Diego Carlos,0.032,-0.004,0.036,3.75,1993,24.0,Ligue 1,Nantes,Brazil,CB,,5.7,6.7,20.9,-2.4,1.2,1.6,1.6,64.3,10.5,0.0
Diego Costa,0.047,0.031,0.015,1.82,1988,28.0,"La Liga, UEL",Atlético Madrid,Spain,ST,,14.0,7.7,32.0,-2.0,0.8,0.9,0.6,43.9,15.6,0.0
Diego Demme,-0.03,-0.001,-0.029,2.64,1991,25.0,"Bundesliga, UEL",RB Leipzig,Germany,DM,CM,12.2,15.7,18.5,-2.1,1.7,2.0,0.5,32.2,15.5,0.0
Diego Falcinelli,0.013,0.001,0.012,2.61,1991,26.0,Serie A,"Fiorentina, Sassuolo",Italy,ST,"AM, LW, CM",10.8,6.4,30.7,-12.7,0.6,0.6,0.8,45.3,14.6,0.0
Diego Farias,0.009,-0.0,0.009,2.34,1990,27.0,Serie A,Cagliari,Brazil,ST,"AM, LM",14.6,10.2,27.9,-11.8,0.8,1.1,1.1,44.4,15.3,0.0
Diego Godín,0.084,0.019,0.065,5.17,1986,31.0,"La Liga, UEL",Atlético Madrid,Uruguay,CB,,5.2,5.2,15.3,-11.5,1.8,1.2,0.3,57.4,8.3,0.0
Diego González,-0.019,0.002,-0.021,1.78,1995,22.0,La Liga,Málaga,Spain,LB,CB,6.9,6.6,23.1,1.8,1.2,1.2,0.7,53.5,11.1,0.0
Diego Laxalt,-0.009,-0.014,0.006,3.71,1993,24.0,Serie A,Genoa,Uruguay,WB,LM,10.0,11.2,29.4,7.3,1.0,1.5,0.4,46.3,15.7,0.0
Diego Llorente,0.052,0.032,0.02,4.13,1993,23.0,"La Liga, UEL",Real Sociedad,Spain,CB,,3.9,7.4,13.9,10.9,1.8,1.1,0.3,51.9,9.1,0.0
Diego López,0.02,0.009,0.011,1.31,1981,35.0,La Liga,Espanyol,Spain,GK,,5.8,5.7,29.1,0.4,0.7,0.7,0.7,51.3,11.9,-2.6
Diego Perotti,0.027,0.025,0.002,2.56,1988,29.0,"UCL, Serie A",Roma,Argentina,LW,"RW, LM",15.9,14.5,27.4,3.2,0.9,1.2,2.6,42.8,17.8,0.0
Diego Reyes,-0.036,-0.009,-0.027,0.0,1992,24.0,UCL,Porto,Mexico,CB,CM,8.2,8.0,21.2,0.4,1.3,1.2,1.0,53.1,11.8,0.0
Diego Rico,0.048,-0.003,0.051,3.92,1993,24.0,La Liga,Leganés,Spain,LB,,10.5,12.2,28.8,3.2,2.5,1.6,2.9,54.6,16.9,0.0
Diego Rolán,-0.03,-0.02,-0.01,2.25,1993,24.0,La Liga,Málaga,Uruguay,ST,"LW, LM, RM",14.8,10.9,30.1,-2.0,0.8,1.2,0.6,33.5,15.1,0.0
Dieumerci Mbokani,0.009,0.01,-0.0,0.0,1985,31.0,UEL,Dynamo Kyiv,DR Congo,ST,,12.4,9.5,24.6,0.4,1.0,1.1,1.3,56.7,14.2,0.0
Dieumerci Ndongala,-0.008,-0.017,0.01,2.17,1991,26.0,Belgian Pro League,"Standard Liège, Genk",DR Congo,RW,"AM, RB, LW, LM, RM",12.2,10.1,32.3,8.1,1.0,1.4,0.6,42.2,15.5,0.0
Dimitri Foulquier,-0.019,-0.006,-0.013,1.55,1993,24.0,Ligue 1,Strasbourg,France,RB,LB,9.7,11.1,23.9,-0.1,1.1,1.0,1.0,47.1,13.2,0.0
Dimitri Liénard,-0.016,-0.008,-0.008,3.29,1988,29.0,Ligue 1,Strasbourg,France,CM,"LB, LW, LM",11.9,12.6,28.3,6.5,1.7,1.7,8.0,41.3,18.8,0.0
Dimitri Mohamed,-0.083,-0.042,-0.042,2.28,1989,28.0,Belgian Pro League,Excel Mouscron,France,CM,"LB, AM, DM, RM, LM",6.9,7.9,27.4,5.4,1.1,1.2,1.7,46.4,11.4,0.0
Dimitri Oberlin,0.038,0.034,0.003,0.0,1997,19.0,UCL,Basel,Switzerland,ST,,13.3,8.8,26.7,2.4,1.0,1.2,2.0,46.7,13.8,0.0
Dimitri Payet,0.15,0.148,0.002,5.92,1987,30.0,"UEL, Ligue 1",Marseille,France,AM,LW,20.7,16.1,29.0,-3.4,0.8,0.6,9.6,38.7,21.7,0.0
Dimitris Goutas,-0.036,-0.018,-0.019,1.9,1994,23.0,Belgian Pro League,Sint-Truiden,Greece,CB,,5.2,6.4,19.9,1.3,1.4,1.1,0.4,49.5,9.1,0.0
Dimitris Kolovos,-0.043,-0.033,-0.01,0.44,1993,24.0,Belgian Pro League,Mechelen,Greece,RW,"LW, ST, LM, RM",10.6,10.3,24.4,-0.6,1.2,0.9,0.8,47.7,13.5,0.0
Dimitris Nikolaou,-0.038,-0.006,-0.032,0.0,1998,18.0,UCL,Olympiacos,Greece,CB,,8.8,8.3,22.5,4.8,1.3,1.2,1.0,52.3,12.1,0.0
Dimitris Siovas,0.004,-0.0,0.004,2.91,1988,28.0,La Liga,Leganés,Greece,CB,,6.3,7.1,22.4,-2.9,2.2,1.4,0.7,63.7,10.2,0.0
Dino Arslanagic,-0.024,-0.021,-0.002,1.8,1993,24.0,Belgian Pro League,Antwerp,Belgium,CB,,5.8,6.2,22.1,4.8,1.3,1.1,0.5,54.4,9.1,0.0
Diogo Figueiras,-0.037,-0.009,-0.028,0.0,1991,26.0,UCL,"Olympiacos, Braga",Portugal,RB,,10.3,9.3,22.8,-0.1,1.7,1.2,0.8,50.0,13.1,0.0
Diogo Gonçalves,-0.031,-0.026,-0.005,0.0,1997,20.0,UCL,Benfica,Portugal,LW,,9.1,8.0,25.1,-1.1,1.0,1.0,0.9,43.6,13.2,0.0
Dion Cools,0.019,0.007,0.012,4.25,1996,21.0,Belgian Pro League,Club Brugge,Malaysia,WB,"CB, RB, RM",10.9,9.3,26.0,6.3,1.3,1.5,0.9,55.6,16.7,0.0
Divock Origi,0.002,0.008,-0.006,2.77,1995,22.0,Bundesliga,"Wolfsburg, Liverpool",Belgium,ST,"RW, CM",9.1,5.8,30.1,-4.1,0.6,0.6,0.5,43.6,13.7,0.0
Djené,0.021,-0.016,0.037,5.0,1991,25.0,La Liga,Getafe,Togo,CB,,4.8,6.8,24.1,1.8,2.1,1.8,0.3,55.6,9.4,0.0
Djibril Sidibé,0.063,0.054,0.009,4.02,1992,25.0,"UCL, Ligue 1",Monaco,France,RB,"LB, RW",12.0,13.0,20.1,5.6,1.8,1.6,0.7,57.3,14.3,0.0
Djibril Sow,-0.004,0.0,-0.004,0.0,1997,20.0,UEL,Young Boys,Switzerland,CM,,10.5,9.8,23.0,-1.1,1.2,1.2,1.1,45.9,13.0,0.0
Dmitri Kombarov,0.005,0.0,0.005,0.0,1987,30.0,UCL,Spartak Moscow,Russia,LB,WB,10.8,10.8,23.0,-0.6,1.4,1.2,1.1,45.7,14.4,0.0
Dmitri Tarasov,-0.014,-0.011,-0.003,0.0,1987,30.0,UEL,Lokomotiv Moscow,Russia,CM,DM,8.4,9.1,22.7,-1.1,1.6,1.4,0.9,41.5,13.0,0.0
Dmitriy Shomko,-0.013,-0.002,-0.011,0.0,1990,27.0,UEL,FC Astana,Kazakhstan,LB,,11.9,9.8,26.5,4.3,1.5,1.5,1.6,57.3,15.5,0.0
Dmitry Poloz,0.015,0.024,-0.009,0.0,1991,26.0,UEL,Zenit,Russia,LW,"ST, LM",10.6,9.5,24.6,1.8,1.1,1.1,1.0,50.0,13.3,0.0
Dmytro Chygrynskiy,-0.012,-0.006,-0.006,0.0,1986,30.0,UEL,AEK Athens,Ukraine,CB,,8.5,8.8,21.6,0.4,1.3,1.0,0.9,51.1,11.7,0.0
Dmytro Hrechyshkin,-0.015,-0.01,-0.005,0.0,1991,25.0,UEL,Zorya Luhansk,Ukraine,CB,,8.2,8.3,22.6,-0.1,1.2,1.1,2.1,57.3,12.6,0.0
Dodi Lukebakio,-0.033,-0.037,0.004,1.47,1997,19.0,Belgian Pro League,"Watford, Charleroi",Belgium,RW,"RM, LM",12.3,10.7,31.2,1.2,1.2,1.0,4.6,52.0,17.6,0.0
Domagoj Pavičić,-0.018,-0.008,-0.01,0.0,1994,23.0,UEL,Rijeka,Croatia,AM,,10.5,10.0,24.0,4.8,1.1,1.7,1.8,46.9,13.4,0.0
Domagoj Vida,-0.007,0.0,-0.007,0.0,1989,28.0,UEL,"Beşiktaş, Dynamo Kyiv",Croatia,CB,,8.6,9.2,22.0,-2.1,1.2,1.1,1.1,52.5,12.3,0.0
Domen Črnigoj,-0.021,-0.013,-0.007,0.0,1995,21.0,UEL,Lugano,Slovenia,RW,,9.1,9.2,25.4,-0.1,1.2,1.2,1.0,52.0,13.3,0.0
Domenico Berardi,-0.022,-0.027,0.005,2.8,1994,22.0,Serie A,Sassuolo,Italy,RW,"AM, LW, ST, RM",18.8,11.4,31.6,-14.4,0.9,0.9,3.3,39.9,18.5,0.0
Domenico Criscito,0.025,0.028,-0.003,0.0,1986,30.0,UEL,Zenit,Italy,LB,,9.3,10.6,23.3,3.3,1.8,2.5,1.5,54.2,14.8,0.0
Domenico Maietta,-0.004,0.005,-0.009,0.63,1982,34.0,Serie A,Bologna,Italy,CB,,7.8,9.2,21.4,0.4,1.3,1.1,0.8,52.2,11.8,0.0
Dominic Calvert-Lewin,-0.003,-0.016,0.013,2.57,1997,20.0,"Premier League, UEL",Everton,England,ST,"AM, LW",13.3,7.9,34.6,-5.2,0.7,0.7,0.5,44.0,15.9,0.0
Dominic Maroh,0.01,0.009,0.0,1.35,1987,30.0,"Bundesliga, UEL",Köln,Slovenia,CB,,6.6,6.3,16.5,-0.6,1.9,1.4,0.6,58.6,10.1,0.0
Dominic Solanke,0.077,0.072,0.005,1.17,1997,19.0,"Premier League, UCL",Liverpool,England,ST,"LW, LM",11.1,7.5,27.3,-10.3,0.9,1.0,0.8,39.1,14.8,0.0
Dominik Kaiser,-0.03,-0.022,-0.008,0.32,1988,28.0,"Bundesliga, UCL",RB Leipzig,Germany,AM,"RW, RB, ST, RM",8.8,8.8,24.4,-1.1,1.0,1.3,2.6,44.8,13.8,0.0
Dominik Kohr,0.036,0.023,0.013,2.76,1994,23.0,Bundesliga,Bayer Leverkusen,Germany,DM,"AM, CM",12.7,10.5,20.2,-11.8,1.6,1.4,0.6,42.8,13.8,0.0
Dominik Prokop,-0.021,-0.009,-0.012,0.0,1997,20.0,UEL,Austria Wien,Austria,CM,"AM, RW",10.7,9.7,23.5,6.1,1.0,1.0,1.1,45.7,12.9,0.0
Dominique Heintz,-0.055,0.002,-0.057,2.7,1993,23.0,"Bundesliga, UEL",Köln,Germany,CB,,6.0,10.9,18.1,1.8,1.6,1.4,0.3,51.3,10.4,0.0
Dor Elo,-0.01,-0.004,-0.006,0.0,1993,23.0,UEL,Be'er Sheva,Israel,RB,,9.0,8.9,23.4,0.4,1.2,1.5,0.9,51.1,13.2,0.0
Dor Micha,-0.016,-0.01,-0.006,0.0,1992,25.0,UEL,Maccabi Tel Aviv,Israel,RW,RM,12.1,11.9,23.1,0.4,1.2,1.3,1.2,47.6,13.6,0.0
Dor Peretz,-0.01,-0.008,-0.003,0.0,1995,22.0,UEL,Maccabi Tel Aviv,Israel,CM,,8.7,8.8,22.7,-0.6,1.3,1.4,0.9,54.3,12.5,0.0
Dorian Dessoleil,-0.025,-0.012,-0.013,3.94,1992,24.0,Belgian Pro League,Charleroi,Belgium,CB,,3.9,6.5,17.8,4.9,1.7,1.1,0.4,54.9,8.8,0.0
Dorin Rotariu,-0.059,-0.03,-0.029,1.82,1995,22.0,Belgian Pro League,Excel Mouscron,Romania,RW,"AM, RM, ST, LM",8.8,8.2,27.5,14.3,0.7,1.0,0.9,42.8,10.7,0.0
Douglas,-0.003,-0.0,-0.003,0.0,1983,34.0,UEL,Vitória,Brazil,GK,,8.1,7.6,24.6,0.4,1.0,1.0,0.9,50.0,12.3,2.7
Douglas Costa,0.123,0.096,0.027,4.16,1990,26.0,"UCL, Serie A",Juventus,Brazil,RW,"AM, LW, LM, RM, WB",18.1,13.7,26.4,3.3,0.8,0.8,2.0,38.2,17.8,0.0
Douglas Luiz,0.007,0.019,-0.012,0.44,1998,19.0,La Liga,Girona,Brazil,AM,"ST, CM",10.2,10.1,24.0,-3.0,1.2,1.5,1.5,46.9,14.0,0.0
Douglas Santos,-0.007,-0.01,0.003,3.17,1994,23.0,Bundesliga,Hamburger SV,Brazil,LB,"LM, WB",10.5,12.5,27.4,0.4,2.0,2.1,1.1,48.2,16.7,0.0
Douglas,-0.028,-0.02,-0.009,0.0,1990,26.0,UCL,Benfica,Brazil,RB,,11.1,10.4,22.8,-0.1,1.3,1.4,0.9,47.6,13.5,0.0
Dragan Mihajlović,-0.028,-0.009,-0.018,0.0,1991,25.0,UEL,Lugano,Switzerland,RB,LB,8.9,8.5,23.5,0.4,1.3,1.0,1.2,50.0,12.8,0.0
Dragoș Nedelcu,-0.023,-0.011,-0.012,0.0,1997,20.0,UEL,FCSB,Romania,DM,,8.7,9.6,23.2,-0.1,1.8,1.3,0.8,50.0,12.6,0.0
Dries Mertens,0.082,0.075,0.007,6.05,1987,30.0,"UCL, Serie A",Napoli,Belgium,ST,,14.9,6.9,30.0,-0.1,0.5,0.8,1.8,34.5,15.0,0.0
Dries Wouters,-0.003,-0.008,0.005,1.25,1997,20.0,Belgian Pro League,Genk,Belgium,DM,CM,7.1,8.2,20.9,2.8,1.4,0.9,0.6,48.6,10.5,0.0
Duje Ćaleta-Car,0.01,-0.006,0.015,0.0,1996,20.0,UEL,RB Salzburg,Croatia,CB,,5.9,8.8,19.5,-3.9,0.9,0.8,0.8,63.6,9.9,0.0
Duje Čop,-0.017,-0.015,-0.002,1.49,1990,27.0,Belgian Pro League,"Standard Liège, Cagliari",Croatia,ST,"AM, DM, LW",13.1,8.8,29.2,4.7,0.8,0.8,0.7,41.0,13.8,0.0
Durel Avounou,-0.014,-0.01,-0.004,0.83,1997,19.0,Ligue 1,Caen,Republic of Congo,WB,"LM, CM",7.7,7.4,25.6,-1.1,1.3,1.3,0.8,47.1,12.9,0.0
Duván Zapata,0.059,0.054,0.006,3.86,1991,26.0,Serie A,Sampdoria,Colombia,ST,,13.0,7.6,33.6,4.6,0.6,0.7,0.5,46.1,15.8,0.0
Dušan Basta,0.008,0.009,-0.001,1.12,1984,32.0,"Serie A, UEL",Lazio,Serbia,WB,CB,8.6,7.6,24.9,-5.3,1.8,0.9,0.6,45.5,13.2,0.0
Dušan Tadić,-0.003,-0.006,0.003,3.81,1988,28.0,Premier League,Southampton,Serbia,AM,"RW, LW, LM, RM",17.0,13.1,30.9,0.3,0.8,1.0,1.5,29.6,17.7,0.0
Duško Tošić,-0.017,-0.003,-0.014,0.0,1985,32.0,UCL,Beşiktaş,Serbia,CB,,7.1,7.8,23.0,-1.6,2.0,1.5,0.8,53.5,12.5,0.0
Dwight Gayle,0.04,0.038,0.002,3.31,1990,26.0,Premier League,Newcastle United,England,ST,,11.8,6.7,28.2,-7.8,0.7,0.8,1.1,43.9,12.9,0.0
Dyego Sousa,-0.013,-0.005,-0.009,0.0,1989,27.0,UEL,Braga,Portugal,ST,,10.1,8.7,25.3,0.8,1.3,1.1,0.9,55.1,13.1,0.0
Dylan Batubinsika,-0.023,-0.017,-0.006,3.39,1996,21.0,Belgian Pro League,Antwerp,DR Congo,CB,,4.8,6.2,19.4,-5.7,1.5,1.3,0.5,56.5,7.7,0.0
