,player_id,player_name,team_name,vaep_value,offensive_value,defensive_value,count,minutes_played,vaep_rating,offensive_rating,defensive_rating
1581,331425.0,Davide Frattesi,Sassuolo,1.9599253410706297,2.638076576695312,-0.6781512356246822,1802,2968,0.05943169834782907,0.07999558352512738,-0.020563885177298312
1582,331459.0,Hannes Wolf,Borussia M.Gladbach,-0.4729358396725729,-0.40225343394558877,-0.07068240572698414,329,518,-0.08217031963423081,-0.06988959277046909,-0.012280726863761724
1583,331466.0,Romain Perraud,Southampton,2.2055788461552,3.157772379342001,-0.9521935331868008,1454,2017,0.09841452461773327,0.14090208931124446,-0.04248756469351119
1584,331555.0,Jerdy Schouten,Bologna,1.2941827564500272,1.6502111457521096,-0.35602838930208236,2303,2723,0.042775045200331416,0.054542417597388856,-0.01176737239705744
1585,331579.0,Justin Kluivert,Valencia,2.885579870594412,3.2969545616532936,-0.4113746910588816,841,1601,0.16221248491786203,0.1853378579317904,-0.023125373013928384
1586,331582.0,Domingos Quina,Elche,0.5364263831255958,0.5257041526460089,0.01072223047958687,289,322,0.1499328400040485,0.14693594328615153,0.0029968967178969513
1587,331790.0,Boubacar Kamara,Aston Villa,1.210233724443242,1.4073958420194685,-0.1971621175762266,1472,1950,0.05585694112814963,0.06495673117012932,-0.009099790041979689
1588,331924.0,Aaron Wan-Bissaka,Man Utd,0.13153340268763714,0.4580024124006741,-0.32646900971303694,1289,1556,0.0076079731631666725,0.026491142105437446,-0.018883168942270774
1589,332268.0,Luca Pellegrini,Eintracht Frankfurt,0.28955082108941865,0.7204171683369205,-0.43086634724750184,637,806,0.03233197754100208,0.08044360440486704,-0.04811162686386497
1590,332268.0,Luca Pellegrini,Lazio,0.15710541157750413,0.3513009235612117,-0.19419551198370755,262,806,0.01754278789326969,0.03922715027358443,-0.02168436238031474
1591,332270.0,Pietro Pellegri,Torino,0.8803510315483436,0.9804741718689911,-0.10012314032064751,210,540,0.14672517192472392,0.1634123619781652,-0.016687190053441252
1592,332325.0,Declan Rice,West Ham,8.451583557381973,7.289297015433412,1.1622865419485606,3427,3580,0.21246997769954679,0.18325048362821425,0.02921949407133253
1593,332398.0,Nicolò Zaniolo,Roma,-1.2727811756939627,-0.8695879000751302,-0.40319327561883256,473,954,-0.12007369582018516,-0.08203659434671039,-0.03803710147347477
1594,332403.0,Eberechi Eze,Crystal Palace,8.616711358200739,9.001533234298442,-0.38482187609770335,2046,2847,0.27239340436883264,0.284558479482564,-0.012165075113731402
1595,332419.0,Lloyd Kelly,Bournemouth,0.8152403552085161,2.4367900634533726,-1.6215497082448564,1734,2239,0.03276982222812258,0.09795047150996138,-0.06518064928183881
1596,332553.0,Emanuel Vignato,Bologna,0.21869485272001477,0.24922441277559848,-0.030529560055583715,154,356,0.055288024564048674,0.06300617176911198,-0.007718147205063299
1597,332553.0,Emanuel Vignato,Empoli,0.8946772061721422,0.957806667658966,-0.06312946148682386,88,356,0.2261824397626202,0.24214213508232288,-0.01595969531970266
1598,332823.0,Unai Simón,Athletic Club,4.810691519116517,2.8733861609944142,1.937305358122103,1554,2972,0.14568042958293625,0.08701371281611618,0.05866671676682007
1599,332866.0,Keidi Bare,Espanyol,0.4040842637154274,0.29624760435801,0.10783665935741737,432,586,0.06206072309622604,0.045498778826315533,0.01656194426991052
1600,332867.0,Morgan Gibbs-White,Nottingham Forest,4.196462342241971,5.406250881019473,-1.2097885387775023,1885,3445,0.10963181735900651,0.14123732345188755,-0.03160550609288105
1601,332867.0,Morgan Gibbs-White,Wolves,-0.24336795894335955,-0.2184725732789375,-0.024895385664422065,152,3445,-0.006357943775007941,-0.0057075563411043174,-0.0006503874339036244
1602,332990.0,Djené Dakonam,Getafe,1.3681820474157576,2.965782340266742,-1.5976002928509843,1858,3096,0.03977273393650458,0.08621460291473086,-0.04644186897822629
1603,333044.0,Harry Wilson,Fulham,0.8047400229226331,0.9126027989806607,-0.10786277605802752,737,1227,0.05902738554444742,0.06693908060982841,-0.007911695065380992
1604,333048.0,Jørgen Strand Larsen,Celta Vigo,-1.2247857266920619,-0.8555438417824917,-0.3692418849095702,703,1845,-0.05974564520449082,-0.041733845940609346,-0.018011799263881474
1605,333182.0,Jorge Cuenca,Villarreal,-0.020621801435481757,0.6101014792220667,-0.6307232806575485,621,566,-0.003279085033910527,0.09701260270315548,-0.10029168773706601
1606,333227.0,Marco Friedl,Werder Bremen,3.295215296788374,3.6847598691494206,-0.38954457236104645,2688,2811,0.10550315784808029,0.11797523593861539,-0.012472078090535105
1607,333255.0,Abdelhamid Sabiri,Sampdoria,-1.4452831676886826,-0.7148736796067506,-0.7304094880819321,813,1177,-0.11051443083430877,-0.05466323803280167,-0.055851192801507125
1608,333260.0,Michele Cerofolini,Fiorentina,0.7097067155409604,0.5025893663987517,0.2071173491422087,303,484,0.13197025702207943,0.09345670036340425,0.03851355665867517
1609,333350.0,Arne Maier,Augsburg,4.449805964873406,5.32071092499001,-0.8709049601166043,1071,2029,0.1973792690185345,0.23600984881670817,-0.03863057979817368
1610,333365.0,Ajdin Hrustic,Verona,0.5430516044595279,0.556981331946794,-0.013929727487266064,176,253,0.193180412653587,0.1981356516806777,-0.0049552390270906944
1611,333373.0,Alessandro Buongiorno,Torino,-0.3806243391300086,0.5931479497812688,-0.9737722889112774,2415,2917,-0.011743637477442843,0.018300759506449844,-0.030044396983892687
1612,333419.0,Irvin Cardona,Augsburg,-0.39324895589379594,-0.18127218983136117,-0.21197676606243476,153,637,-0.055561076970865986,-0.02561145539218604,-0.02994962157867995
1613,333419.0,Irvin Cardona,Brest,-0.6097351193311624,-0.5081020838115364,-0.10163303551962599,127,637,-0.08614781905777805,-0.07178836348985601,-0.01435945556792204
1614,333542.0,Randal Kolo Muani,Eintracht Frankfurt,7.539416418443626,8.373001357078511,-0.8335849386348855,1472,2792,0.24303276420484468,0.26990333887430734,-0.02687057466946264
1615,333741.0,Stefan Posch,Bologna,7.570753869746113,8.71588330855593,-1.1451294388098177,2740,2740,0.2486743971814417,0.2862881378722751,-0.037613740690833425
1616,333741.0,Stefan Posch,Hoffenheim,-0.12642077839700505,0.0013473419821821153,-0.12776812037918717,17,2740,-0.004152507319609655,4.425575853882861e-05,-0.004196763078148483
1617,334087.0,Gabriel Magalhães,Arsenal,3.943278113089036,5.5456016673124395,-1.6023235542234033,3675,3757,0.09446234500346373,0.1328464599569123,-0.038384114953448574
1618,334653.0,Nicolás Domínguez,Bologna,2.199832779559074,2.8959155995980836,-0.6960828200390097,2216,2474,0.08002625309632848,0.10534858688917846,-0.02532233379284999
1619,334663.0,Agustín Rogel,Hertha Berlin,-0.8093761105556041,0.25335757399443537,-1.0627336845500395,882,1551,-0.046965731753710105,0.014701600038361821,-0.06166733179207192
1620,334740.0,Philipp Förster,Bochum,4.542115925241029,4.9750999430371445,-0.43298401779611595,896,1396,0.29282982326052476,0.32074426566858383,-0.02791444240805905
1621,335107.0,Juan Foyth,Villarreal,2.567711158422753,3.60862176126102,-1.0409106028382666,1986,2125,0.10875011965084602,0.15283574518281967,-0.04408562553197365
1622,335576.0,Gabriel Strefezza,Lecce,4.111596383249559,5.504808058300693,-1.393211675051134,1839,2574,0.14376211130243213,0.19247580623428998,-0.048713694931857836
1623,335692.0,Krépin Diatta,Monaco,2.6088119774649385,2.8901019169716164,-0.2812899395066779,1542,2188,0.10730945062698559,0.11887987775477399,-0.011570427127788397
1624,335696.0,Edu Expósito,Espanyol,3.12766113075614,3.2878920724191705,-0.16023094166303053,889,1288,0.21854774981991662,0.22974401127152588,-0.011196261451609277
1625,335766.0,Erik Botheim,Salernitana,-0.3611321367206983,-0.2539399827364832,-0.10719215398421511,369,1001,-0.03246942288198087,-0.022831766679603887,-0.009637656202376983
1626,335790.0,Nacho Vidal,Osasuna,0.3207411448820494,0.91227929078741,-0.5915381459053606,939,1369,0.021085977384502883,0.05997453336075011,-0.03888855597624723
1627,336028.0,Gregor Kobel,Borussia Dortmund,4.573702643101569,2.9132553531089798,1.6604472899925895,1595,2619,0.15717191213407455,0.10011186780443229,0.05706004432964225
1628,336048.0,Marin Pongracic,Lecce,0.6189512133714743,0.6368224723846652,-0.017871259013190866,605,859,0.06484937043472955,0.06672179570968552,-0.0018724252749559697
1630,336074.0,Myziane Maolida,Hertha Berlin,0.030269425828009844,0.023948609014041722,0.006320816813968122,38,372,0.00732324818419593,0.0057940183098488035,0.0015292298743471264
1631,336074.0,Myziane Maolida,Reims,0.896934417047305,0.9630016254959628,-0.06606720844865777,226,372,0.21700026218886412,0.23298426423289423,-0.015984002044030103
1632,336251.0,Kike Barja,Osasuna,1.2118390381087083,1.5849055585726164,-0.3730665204639081,979,1417,0.0769693108184783,0.10066443209000386,-0.023695121271525565
1633,336915.0,Scott McTominay,Man Utd,-0.7315586218610406,0.3600462168105878,-1.0916048386716284,807,1272,-0.05176122324488495,0.02547496817056046,-0.07723619141544541
