player,team,rating,season
Samir Handanović,Inter,6.92,19-20
Patric,Lazio,6.92,19-20
Lasse Schøne,Genoa,6.92,19-20
Felipe Caicedo,Lazio,6.92,19-20
Ante Rebić,Milan,6.92,19-20
Konstantinos Manolas,Napoli,6.91,19-20
Nikola Milenković,Fiorentina,6.91,19-20
Giacomo Bonaventura,Milan,6.91,19-20
Diego Perotti,Roma,6.91,19-20
Cristián Zapata,Genoa,6.91,19-20
Victor Moses,Inter,6.91,19-20
Filip Đuričić,Sassuolo,6.91,19-20
Sebastian Walukiewicz,Cagliari,6.91,19-20
Roberto Soriano,Bologna,6.91,19-20
Elseid Hysaj,Napoli,6.91,19-20
Marash Kumbulla,Hellas Verona,6.9,19-20
Nikola Kalinić,Roma,6.9,19-20
Douglas Costa,Juventus,6.9,19-20
Kévin Malcuit,Napoli,6.9,19-20
Simone Muratore,Juventus,6.9,19-20
Simon Kjær,Milan,6.9,19-20
Sebastien De Maio,Udinese,6.9,19-20
Milan Škriniar,Inter,6.9,19-20
Armando Izzo,Torino,6.89,19-20
Cristian Romero,Genoa,6.89,19-20
Hirving Lozano,Napoli,6.89,19-20
Matteo Pessina,Hellas Verona,6.89,19-20
Marlon,Sassuolo,6.89,19-20
Bruno Alves,Parma,6.89,19-20
Gianluca Mancini,Roma,6.89,19-20
Amadou Diawara,Roma,6.89,19-20
Faouzi Ghoulam,Napoli,6.89,19-20
Koray Günter,Hellas Verona,6.89,19-20
Rogério,Sassuolo,6.89,19-20
Remo Freuler,Atalanta,6.88,19-20
Rafael Tolói,Atalanta,6.88,19-20
Karol Linetty,Sampdoria,6.88,19-20
Timothy Castagne,Atalanta,6.87,19-20
Ken Sema,Udinese,6.87,19-20
Christian Kouamé,Fiorentina,6.87,19-20
Danilo D'Ambrosio,Inter,6.87,19-20
Nicolò Barella,Inter,6.87,19-20
Marco Sportiello,Atalanta,6.87,19-20
Lorenzo Andrenacci,Brescia,6.87,19-20
Juraj Kucka,Parma,6.87,19-20
Gastón Brugman,Parma,6.87,19-20
Marko Pajač,Genoa,6.86,19-20
Nicolás Domínguez,Bologna,6.86,19-20
Jhon Chancellor,Brescia,6.86,19-20
Iago Falque,Genoa,6.86,19-20
Antonio Sanabria,Genoa,6.86,19-20
Danilo Cataldi,Lazio,6.86,19-20
Cristian Ansaldi,Torino,6.86,19-20
Amir Rrahmani,Hellas Verona,6.86,19-20
Jacopo Petriccione,Lecce,6.86,19-20
Carles Pérez,Roma,6.86,19-20
Sofyan Amrabat,Hellas Verona,6.86,19-20
Mattia Bani,Bologna,6.86,19-20
Mattia Valoti,SPAL,6.86,19-20
Simone Missiroli,SPAL,6.85,19-20
Leonardo Spinazzola,Roma,6.85,19-20
Martín Cáceres,Fiorentina,6.85,19-20
Andrea Consigli,Sassuolo,6.85,19-20
Matteo Politano,Napoli,6.85,19-20
Mirko Antonucci,Roma,6.85,19-20
Gian Marco Ferrari,Sassuolo,6.85,19-20
Tommaso Augello,Sampdoria,6.85,19-20
Gaetano Castrovilli,Fiorentina,6.85,19-20
Stefano Sabelli,Brescia,6.84,19-20
Roger Ibañez,Roma,6.84,19-20
Fernando Llorente,Napoli,6.84,19-20
Germán Pezzella,Fiorentina,6.84,19-20
Franck Kessié,Milan,6.84,19-20
Mattia Caldara,Atalanta,6.84,19-20
Stanislav Lobotka,Napoli,6.84,19-20
Rachid Ghezzal,Fiorentina,6.84,19-20
Lucas Leiva,Lazio,6.84,19-20
Adrien Rabiot,Juventus,6.84,19-20
Simone Zaza,Torino,6.84,19-20
Danilo,Bologna,6.84,19-20
Marco Mancosu,Lecce,6.84,19-20
Dimitri Bisoli,Brescia,6.84,19-20
Krzysztof Piątek,Milan,6.83,19-20
Riccardo Ladinetti,Cagliari,6.83,19-20
Nicolas N'Koulou,Torino,6.83,19-20
Omar Colley,Sampdoria,6.83,19-20
Stefano Okaka,Udinese,6.83,19-20
Javier Pastore,Roma,6.83,19-20
Filippo Romagna,Sassuolo,6.83,19-20
Rolando Mandragora,Udinese,6.83,19-20
Marco D'Alessandro,SPAL,6.83,19-20
Hernani,Parma,6.83,19-20
Federico Dimarco,Hellas Verona,6.83,19-20
Ola Aina,Torino,6.83,19-20
Łukasz Skorupski,Bologna,6.82,19-20
Francesco Magnanelli,Sassuolo,6.82,19-20
Samuel Di Carmine,Hellas Verona,6.82,19-20
Pierluigi Gollini,Atalanta,6.82,19-20
Allan,Napoli,6.82,19-20
Nicolò Zaniolo,Roma,6.82,19-20
Rodrigo Becão,Udinese,6.82,19-20
Danilo,Juventus,6.81,19-20
Vlad Chiricheş,Sassuolo,6.81,19-20
Paolo Faragò,Cagliari,6.81,19-20
Blerim Džemaili,Bologna,6.81,19-20
Fabio Borini,Hellas Verona,6.81,19-20
Borja Valero,Inter,6.81,19-20
Federico Mattiello,Cagliari,6.81,19-20
Giulio Donati,Lecce,6.81,19-20
Aaron Ramsey,Juventus,6.8,19-20
Davide Calabria,Milan,6.8,19-20
Tomás Rincón,Torino,6.8,19-20
Filip Jagiełło,Genoa,6.8,19-20
Luca Zanimacchia,Juventus,6.8,19-20
Matteo Gabbia,Milan,6.8,19-20
Giovanni Simeone,Cagliari,6.8,19-20
Kevin Lasagna,Udinese,6.8,19-20
Emil Audero,Sampdoria,6.8,19-20
Jakub Jankto,Sampdoria,6.8,19-20
David Ospina,Napoli,6.79,19-20
Pau López,Roma,6.79,19-20
Andrea Poli,Bologna,6.79,19-20
Alessandro Florenzi,Roma,6.79,19-20
Justin Kluivert,Roma,6.79,19-20
Dalbert,Fiorentina,6.79,19-20
Federico Di Francesco,SPAL,6.79,19-20
Giacomo Raspadori,Sassuolo,6.79,19-20
Lyanco,Torino,6.79,19-20
Jens Stryger Larsen,Udinese,6.79,19-20
Simone Iacoponi,Parma,6.79,19-20
Yann Karamoh,Parma,6.79,19-20
Samir Caetano,Udinese,6.79,19-20
Charalampos Lykogiannīs,Cagliari,6.79,19-20
Ivan Radovanović,Genoa,6.78,19-20
Jony,Lazio,6.78,19-20
Kevin Bonifazi,SPAL,6.78,19-20
Albin Ekdal,Sampdoria,6.78,19-20
Andrea Cistana,Brescia,6.78,19-20
Ricardo Rodríguez,Milan,6.78,19-20
Dušan Vlahović,Fiorentina,6.78,19-20
Gianluca Caprari,Parma,6.78,19-20
Mattia Perin,Genoa,6.78,19-20
Pedro Obiang,Sassuolo,6.78,19-20
Ignacio Pussetto,Udinese,6.78,19-20
Enrico Alfonso,Brescia,6.78,19-20
Gervinho,Parma,6.77,19-20
Valerio Verre,Hellas Verona,6.77,19-20
Rade Krunić,Milan,6.77,19-20
William Troost-Ekong,Udinese,6.77,19-20
Alberto Cerri,SPAL,6.77,19-20
Federico Ceccherini,Fiorentina,6.77,19-20
Kastriot Dermaku,Parma,6.77,19-20
Mehdi Léris,Sampdoria,6.77,19-20
Kevin-Prince Boateng,Fiorentina,6.76,19-20
Panagiotis Tachtsidis,Lecce,6.76,19-20
Nicola Sansone,Bologna,6.76,19-20
Matías Vecino,Inter,6.76,19-20
Takehiro Tomiyasu,Bologna,6.76,19-20
Federico Bernardeschi,Juventus,6.76,19-20
Igor Júlio,Fiorentina,6.76,19-20
Diego Farias,Lecce,6.76,19-20
Mateo Musacchio,Milan,6.76,19-20
Hamed Junior Traorè,Sassuolo,6.76,19-20
Khouma Babacar,Lecce,6.76,19-20
Marko Rog,Cagliari,6.76,19-20
Alessandro Murgia,SPAL,6.76,19-20
Alex Ferrari,Sampdoria,6.76,19-20
Gary Medel,Bologna,6.76,19-20
Federico Fazio,Roma,6.76,19-20
Amin Younes,Napoli,6.76,19-20
Fabio Depaoli,Sampdoria,6.76,19-20
Soualiho Meïté,Torino,6.75,19-20
Bryan Cristante,Roma,6.75,19-20
Alan Empereur,Hellas Verona,6.75,19-20
Valter Birsa,Cagliari,6.75,19-20
Goran Pandev,Genoa,6.75,19-20
Senad Lulić,Lazio,6.75,19-20
Emiliano Rigoni,Sampdoria,6.75,19-20
Nicolò Rovella,Genoa,6.75,19-20
Koffi Djidji,Torino,6.75,19-20
Francesco Vicari,SPAL,6.75,19-20
Milan Badelj,Fiorentina,6.75,19-20
Gianluigi Buffon,Juventus,6.74,19-20
Daniele Ragatzu,Cagliari,6.74,19-20
Grégoire Defrel,Sassuolo,6.74,19-20
Adam Marušić,Lazio,6.74,19-20
Pol Lirola,Fiorentina,6.74,19-20
André Anderson,Lazio,6.74,19-20
Thiago Cionek,SPAL,6.74,19-20
Patrick Cutrone,Fiorentina,6.74,19-20
Stefano Sturaro,Genoa,6.74,19-20
Marco Parolo,Lazio,6.73,19-20
Lorenzo Venuti,Fiorentina,6.73,19-20
Ionuț Radu,Parma,6.73,19-20
Musa Juwara,Bologna,6.73,19-20
Diego Demme,Napoli,6.73,19-20
Fabio Pisacane,Cagliari,6.73,19-20
Ragnar Klavan,Cagliari,6.73,19-20
Mert Müldür,Sassuolo,6.73,19-20
Blaise Matuidi,Juventus,6.73,19-20
Pedro,Fiorentina,6.73,19-20
Valentin Eysseric,Hellas Verona,6.72,19-20
Walace,Udinese,6.72,19-20
Alessandro Deiola,Lecce,6.72,19-20
Alfredo Donnarumma,Brescia,6.72,19-20
Kevin Agudelo,Fiorentina,6.72,19-20
Jeremy Toljan,Sassuolo,6.71,19-20
Morten Thorsby,Sampdoria,6.71,19-20
Davide Biraschi,Genoa,6.71,19-20
Mattia De Sciglio,Juventus,6.71,19-20
Ilija Nestorovski,Udinese,6.71,19-20
Mattia Sprocati,Parma,6.71,19-20
Nehuén Paz,Lecce,6.71,19-20
Riccardo Sottil,Fiorentina,6.71,19-20
Mato Jajalo,Udinese,6.7,19-20
Bryan Dabo,SPAL,6.7,19-20
Christian Oliva,Cagliari,6.7,19-20
Eljif Elmas,Napoli,6.7,19-20
Valentino Lazaro,Inter,6.7,19-20
Luca Siligardi,Parma,6.7,19-20
Riccardo Calafiori,Roma,6.7,19-20
Lorenzo Pirola,Inter,6.7,19-20
Giacomo Vrioni,Juventus,6.7,19-20
Marco Brescianini,Milan,6.7,19-20
Daouda Peeters,Juventus,6.7,19-20
Stefano Piccinini,Sassuolo,6.7,19-20
Jakub Iskra,SPAL,6.7,19-20
Édgar Barreto,Sampdoria,6.7,19-20
Ervin Zukanović,SPAL,6.7,19-20
Andrea Ghion,Sassuolo,6.7,19-20
Lukas Lerager,Genoa,6.7,19-20
Mehdi Bourabia,Sassuolo,6.69,19-20
Andrea La Mantia,Lecce,6.69,19-20
Marco Calderoni,Lecce,6.69,19-20
Manuel Lazzari,Lazio,6.69,19-20
Antonino Barillà,Parma,6.68,19-20
Stefano Denswil,Bologna,6.68,19-20
Matteo Darmian,Parma,6.68,19-20
Hans Hateboer,Atalanta,6.68,19-20
Fabio Lucioni,Lecce,6.68,19-20
Adrien Tameze,Atalanta,6.68,19-20
Sebastiano Luperto,Napoli,6.68,19-20
Nahitan Nández,Cagliari,6.67,19-20
Andrea Pinamonti,Genoa,6.67,19-20
Alfred Duncan,Fiorentina,6.67,19-20
Lucas Castro,SPAL,6.67,19-20
Andrea Masiello,Genoa,6.67,19-20
Gianmarco Cangiano,Bologna,6.67,19-20
Mattia Destro,Genoa,6.67,19-20
Roberto Inglese,Parma,6.66,19-20
Fabrizio Cacciatore,Cagliari,6.66,19-20
Vincent Laurini,Parma,6.66,19-20
Ronaldo Vieira,Sampdoria,6.66,19-20
Giampaolo Pazzini,Hellas Verona,6.66,19-20
Cristian Dell'Orco,Lecce,6.66,19-20
Lucas Paquetá,Milan,6.66,19-20
Georgios Kyriakopoulos,Sassuolo,6.66,19-20
Julian Chabot,Sampdoria,6.65,19-20
Eddie Salcedo,Hellas Verona,6.65,19-20
Sergio Floccari,SPAL,6.65,19-20
Gabriele Corbo,Bologna,6.65,19-20
Federico Santander,Bologna,6.65,19-20
Jerdy Schouten,Bologna,6.65,19-20
Gabriel Strefezza,SPAL,6.65,19-20
Vincenzo Millico,Torino,6.65,19-20
Žan Majer,Lecce,6.64,19-20
Lorenzo Tonelli,Sampdoria,6.64,19-20
Evgen Shakhov,Lecce,6.64,19-20
Ladislav Krejčí,Bologna,6.64,19-20
Valon Behrami,Genoa,6.64,19-20
Marco Benassi,Fiorentina,6.64,19-20
Alberto Grassi,Parma,6.64,19-20
Lucas Biglia,Milan,6.63,19-20
Lucien Agoumé,Inter,6.63,19-20
Liam Henderson,Hellas Verona,6.63,19-20
Ibrahima Mbaye,Bologna,6.63,19-20
Saša Lukić,Torino,6.63,19-20
Nicholas Opoku,Udinese,6.63,19-20
Alessandro Matri,Brescia,6.63,19-20
Mattias Svanberg,Bologna,6.63,19-20
Antonino La Gumina,Sampdoria,6.63,19-20
Andreas Skov Olsen,Bologna,6.62,19-20
Florian Ayé,Brescia,6.62,19-20
Andrea Rispoli,Lecce,6.62,19-20
Andrea Conti,Milan,6.62,19-20
Hidde ter Avest,Udinese,6.62,19-20
Diego Laxalt,Milan,6.62,19-20
Federico Peluso,Sassuolo,6.62,19-20
Antonín Barák,Lecce,6.62,19-20
Léo Duarte,Milan,6.62,19-20
Andrea Favilli,Genoa,6.62,19-20
Alexis Saelemaekers,Milan,6.62,19-20
Bartosz Bereszyński,Sampdoria,6.61,19-20
Bastos,Lazio,6.61,19-20
Aleš Matějů,Brescia,6.61,19-20
Mattia Viviani,Brescia,6.61,19-20
Denis Vavro,Lazio,6.61,19-20
Luca Pellegrini,Cagliari,6.61,19-20
Sami Khedira,Juventus,6.61,19-20
Jacopo Sala,SPAL,6.61,19-20
Peter Ankersen,Genoa,6.61,19-20
Lorenzo De Silvestri,Torino,6.6,19-20
Artur Ioniță,Cagliari,6.6,19-20
Sebastiano Esposito,Inter,6.6,19-20
Jordan Lukaku,Lazio,6.6,19-20
André Silva,Milan,6.6,19-20
Luca Mazzitelli,Sassuolo,6.6,19-20
Daniel Fuzato,Roma,6.6,19-20
Felipe Curcio,Brescia,6.6,19-20
Leonardo Pavoletti,Cagliari,6.6,19-20
Jaume Cuéllar,SPAL,6.6,19-20
Alessandro Tripaldelli,Sassuolo,6.6,19-20
Federico Marigosu,Cagliari,6.6,19-20
Romario Benzar,Lecce,6.6,19-20
Vasco Regini,Parma,6.6,19-20
Daniele Rugani,Juventus,6.6,19-20
Luca Rossettini,Lecce,6.6,19-20
Nenad Tomović,SPAL,6.6,19-20
Alessandro Semprini,Brescia,6.59,19-20
Paolo Ghiglione,Genoa,6.59,19-20
Jaromír Zmrhal,Brescia,6.59,19-20
Daniele Gastaldello,Brescia,6.59,19-20
Bruno Martella,Brescia,6.59,19-20
Alex Meret,Napoli,6.59,19-20
Bartosz Salamon,SPAL,6.59,19-20
Arkadiusz Reca,SPAL,6.58,19-20
Andrea Bertolacci,Sampdoria,6.58,19-20
Edoardo Goldaniga,Genoa,6.58,19-20
Biagio Meccariello,Lecce,6.58,19-20
Rômulo,Brescia,6.58,19-20
Łukasz Teodorczyk,Udinese,6.58,19-20
Guilherme Arana,Atalanta,6.58,19-20
Lukáš Haraslín,Sassuolo,6.57,19-20
Andrea Papetti,Brescia,6.57,19-20
Sinan Gümüş,Genoa,6.57,19-20
Denilho Cleonise,Genoa,6.57,19-20
Emre Can,Juventus,6.56,19-20
Gonzalo Villar,Roma,6.56,19-20
Andrea Tabanelli,Lecce,6.56,19-20
Gastón Pereiro,Cagliari,6.56,19-20
Giangiacomo Magnani,Sassuolo,6.56,19-20
Bobby Adekanye,Lazio,6.56,19-20
Jeison Murillo,Sampdoria,6.55,19-20
Simon Skrabb,Brescia,6.55,19-20
Giuseppe Pezzella,Parma,6.55,19-20
Alberto Paloschi,Cagliari,6.54,19-20
Marco Olivieri,Juventus,6.53,19-20
Gennaro Tutino,Hellas Verona,6.53,19-20
Mert Çetin,Roma,6.53,19-20
Davide Santon,Roma,6.53,19-20
Brayan Vera,Lecce,6.53,19-20
Kristoffer Askildsen,Sampdoria,6.53,19-20
Mohamed Fares,SPAL,6.53,19-20
Claud Adjapong,Hellas Verona,6.52,19-20
Antonio Barreca,Genoa,6.5,19-20
Lorenzo Colombo,Milan,6.5,19-20
Raoul Bellanova,Atalanta,6.5,19-20
Carlo Pinsoglio,Juventus,6.5,19-20
Roberto Piccoli,Atalanta,6.5,19-20
Matteo Lovato,Hellas Verona,6.5,19-20
Federico Brancolini,Fiorentina,6.5,19-20
Luca Tremolada,Brescia,6.5,19-20
Edgaras Dubickas,Lecce,6.5,19-20
Antonio Rosati,Torino,6.5,19-20
Aleksa Terzić,Fiorentina,6.5,19-20
Michel Ndary Adopo,Torino,6.5,19-20
Luigi Vitale,Hellas Verona,6.5,19-20
Giannelli Imbula,Lecce,6.5,19-20
Giacomo Manzari,Sassuolo,6.5,19-20
Leonardo Morosini,Brescia,6.5,19-20
Marko Janković,SPAL,6.5,19-20
Emanuele Ndoj,Brescia,6.49,19-20
Nicola Murru,Sampdoria,6.49,19-20
Mariusz Stępiński,Hellas Verona,6.49,19-20
Felipe,SPAL,6.49,19-20
Marvin Zeegelaar,Udinese,6.48,19-20
Francesco Cassata,Genoa,6.48,19-20
Boško Šutalo,Atalanta,6.48,19-20
Birkir Bjarnason,Brescia,6.48,19-20
Gabriele Moncini,SPAL,6.48,19-20
Daniele Padelli,Inter,6.47,19-20
Daniele Dessena,Brescia,6.46,19-20
Lucas Felippe,Hellas Verona,6.45,19-20
Mitchell Dijks,Bologna,6.45,19-20
Massimiliano Mangraviti,Brescia,6.44,19-20
Davide Zappacosta,Roma,6.43,19-20
Valon Berisha,Lazio,6.43,19-20
Andri Baldursson,Bologna,6.43,19-20
Emmanuel Badu,Hellas Verona,6.43,19-20
Paweł Dawidowicz,Hellas Verona,6.43,19-20
Nikolas Špalek,Brescia,6.41,19-20
Gianluca Frabotta,Juventus,6.4,19-20
Angelo Da Costa,Bologna,6.4,19-20
Krisztofer Horváth,SPAL,6.4,19-20
Simone Edera,Torino,6.39,19-20
Georgi Tunjov,SPAL,6.39,19-20
Djavan Anderson,Lazio,6.38,19-20
Jawad El Yamiq,Genoa,6.37,19-20
Asmir Begović,Milan,6.35,19-20
Wladimiro Falcone,Sampdoria,6.35,19-20
Andrea Ghezzi,Brescia,6.35,19-20
Federico Bonini,Bologna,6.3,19-20
Karlo Letica,SPAL,6.29,19-20
Rafael,Cagliari,6.25,19-20
Luca Ranieri,Fiorentina,6.23,19-20
Lennart Czyborra,Atalanta,6.2,19-20
Daniel Maldini,Milan,6.2,19-20
Andrea Carboni,Cagliari,6.18,19-20
Juan Jesus,Roma,6.13,19-20
Francesco Rossi,Atalanta,6.1,19-20
Samir Ujkani,Torino,6.1,19-20
Davide Riccardi,Lecce,6.1,19-20
Szymon Żurkowski,Fiorentina,6.1,19-20
Boris Radunović,Hellas Verona,6.07,19-20
Antonio Donnarumma,Milan,0.0,19-20
Federico Marchetti,Genoa,0.0,19-20
Tommaso Berni,Inter,0.0,19-20
Raúl Moro,Lazio,0.0,19-20
Martin Palumbo,Udinese,0.0,19-20
Ilario Monterisi,Lecce,0.0,19-20
Christian Dalle Mura,Fiorentina,0.0,19-20
Nicolò Armini,Lazio,0.0,19-20
Jacopo Da Riva,Atalanta,0.0,19-20
Andrea Danzi,Hellas Verona,0.0,19-20
Christian Celesia,Torino,0.0,19-20
Luca Falbo,Lazio,0.0,19-20
Marco Ballarini,Udinese,0.0,19-20
Dion Ruffo Luci,Bologna,0.0,19-20
Felice D'Amico,Sampdoria,0.0,19-20
Marco Festa,Crotone,7.9,20-21
Papu Gómez,Atalanta,7.63,20-21
Lorenzo Insigne,Napoli,7.55,20-21
Rodrigo de Paul,Udinese,7.53,20-21
Cristiano Ronaldo,Juventus,7.45,20-21
Domenico Berardi,Sassuolo,7.43,20-21
Zlatan Ibrahimović,Milan,7.43,20-21
Lorenzo Pellegrini,Roma,7.42,20-21
Hakan Çalhanoğlu,Milan,7.42,20-21
Henrikh Mkhitaryan,Roma,7.4,20-21
Maximiliano Olivera,Fiorentina,7.4,20-21
Andrea Belotti,Torino,7.38,20-21
Josip Iličić,Atalanta,7.38,20-21
Ruslan Malinovskyi,Atalanta,7.37,20-21
Luis Muriel,Atalanta,7.32,20-21
Romelu Lukaku,Inter,7.32,20-21
Rafael,Spezia,7.3,20-21
Gianluca Pegolo,Sassuolo,7.3,20-21
Marcelo Brozović,Inter,7.28,20-21
Manuel Locatelli,Sassuolo,7.26,20-21
Adam Ounas,Crotone,7.26,20-21
Luis Alberto,Lazio,7.26,20-21
Ciro Immobile,Lazio,7.25,20-21
Antonio Candreva,Sampdoria,7.21,20-21
Karlo Letica,Sampdoria,7.2,20-21
Daniel Fuzato,Roma,7.2,20-21
Juan Cuadrado,Juventus,7.2,20-21
Federico Chiesa,Juventus,7.19,20-21
Federico Dimarco,Hellas Verona,7.19,20-21
Giovanni Di Lorenzo,Napoli,7.19,20-21
Junior Messias,Crotone,7.19,20-21
Piotr Zieliński,Napoli,7.19,20-21
Sergej Milinković-Savić,Lazio,7.18,20-21
Diego Godín,Cagliari,7.18,20-21
Fabián Ruiz,Napoli,7.18,20-21
Franck Kessié,Milan,7.18,20-21
Lautaro Martínez,Inter,7.17,20-21
Simon Kjær,Milan,7.17,20-21
Danilo,Juventus,7.16,20-21
Andrea Ranocchia,Inter,7.16,20-21
Theo Hernández,Milan,7.15,20-21
Paulo Dybala,Juventus,7.15,20-21
Simone Edera,Torino,7.15,20-21
Fikayo Tomori,Milan,7.14,20-21
Robin Gosens,Atalanta,7.14,20-21
João Pedro Galvão,Cagliari,7.12,20-21
Alessandro Bastoni,Inter,7.11,20-21
Dries Mertens,Napoli,7.11,20-21
Nicolò Barella,Inter,7.11,20-21
Nicola Zalewski,Roma,7.1,20-21
Gian Marco Crespi,Crotone,7.1,20-21
Gian Marco Ferrari,Sassuolo,7.1,20-21
Milan Badelj,Genoa,7.1,20-21
Adrien Rabiot,Juventus,7.09,20-21
Cristian Romero,Atalanta,7.09,20-21
Matteo Gabbia,Milan,7.09,20-21
Davide Calabria,Milan,7.08,20-21
Mattia Zaccagni,Hellas Verona,7.08,20-21
Kalidou Koulibaly,Napoli,7.08,20-21
Mattia Perin,Genoa,7.08,20-21
Milan Škriniar,Inter,7.07,20-21
Matthijs de Ligt,Juventus,7.07,20-21
Alex Sandro,Juventus,7.07,20-21
Berat Djimsiti,Atalanta,7.06,20-21
Omar Colley,Sampdoria,7.05,20-21
Nehuén Paz,Bologna,7.05,20-21
Guglielmo Vicario,Cagliari,7.05,20-21
Léo Sena,Spezia,7.05,20-21
Achraf Hakimi,Inter,7.05,20-21
Gianluca Mancini,Roma,7.05,20-21
Francesco Acerbi,Lazio,7.05,20-21
Hirving Lozano,Napoli,7.04,20-21
Alexis Sánchez,Inter,7.04,20-21
Rodrigo Bentancur,Juventus,7.04,20-21
Remo Freuler,Atalanta,7.04,20-21
Stefan de Vrij,Inter,7.03,20-21
Vlad Chiricheş,Sassuolo,7.03,20-21
Álvaro Morata,Juventus,7.03,20-21
Francesco Caputo,Sassuolo,7.03,20-21
Koray Günter,Hellas Verona,7.03,20-21
Simone Verdi,Torino,7.03,20-21
Gianluigi Buffon,Juventus,7.03,20-21
Gastón Brugman,Parma,7.02,20-21
Musa Barrow,Bologna,7.02,20-21
Răzvan Marin,Cagliari,7.02,20-21
Christian Eriksen,Inter,7.02,20-21
Roberto Soriano,Bologna,7.02,20-21
Ante Rebić,Milan,7.02,20-21
Kevin Strootman,Genoa,7.02,20-21
Alessio Cragno,Cagliari,7.01,20-21
Dušan Vlahović,Fiorentina,7.01,20-21
Andrea Consigli,Sassuolo,7.01,20-21
Cristiano Biraghi,Fiorentina,7.01,20-21
Alberto Paleari,Genoa,7.0,20-21
Matteo Scozzarella,Parma,7.0,20-21
Bremer,Torino,6.99,20-21
Davide Faraoni,Hellas Verona,6.99,20-21
Marten de Roon,Atalanta,6.99,20-21
Matteo Politano,Napoli,6.98,20-21
M'Bala Nzola,Spezia,6.98,20-21
Victor Osimhen,Napoli,6.98,20-21
Cristián Zapata,Genoa,6.98,20-21
Tiemoué Bakayoko,Napoli,6.97,20-21
Duván Zapata,Atalanta,6.97,20-21
David Ospina,Napoli,6.97,20-21
Aaron Ramsey,Juventus,6.97,20-21
Nicolas Viola,Benevento,6.96,20-21
Ştefan Radu,Lazio,6.96,20-21
Joaquín Correa,Lazio,6.96,20-21
Leonardo Bonucci,Juventus,6.96,20-21
Cristian Ansaldi,Torino,6.96,20-21
Erick Pulgar,Fiorentina,6.96,20-21
Maya Yoshida,Sampdoria,6.96,20-21
Nikola Milenković,Fiorentina,6.96,20-21
Roger Ibañez,Roma,6.96,20-21
Emil Audero,Sampdoria,6.95,20-21
Gianluigi Donnarumma,Milan,6.95,20-21
Rafael Leão,Milan,6.95,20-21
Diogo Dalot,Milan,6.95,20-21
Ionuț Radu,Inter,6.95,20-21
Hernani,Parma,6.95,20-21
Juraj Kucka,Parma,6.95,20-21
Fabio Quagliarella,Sampdoria,6.95,20-21
Domenico Criscito,Genoa,6.95,20-21
Bram Nuytinck,Udinese,6.95,20-21
Pedro,Roma,6.94,20-21
Gianluca Scamacca,Genoa,6.94,20-21
Jordan Veretout,Roma,6.94,20-21
Daniele Verde,Spezia,6.93,20-21
Ignacio Pussetto,Udinese,6.93,20-21
Manolo Gabbiadini,Sampdoria,6.93,20-21
Pietro Terracciano,Fiorentina,6.93,20-21
Matteo Ricci,Spezia,6.92,20-21
Mário Rui,Napoli,6.92,20-21
Darko Lazović,Hellas Verona,6.92,20-21
Brian Oddei,Sassuolo,6.92,20-21
Hamed Junior Traorè,Sassuolo,6.92,20-21
Antonio Sanabria,Torino,6.91,20-21
Merih Demiral,Juventus,6.91,20-21
Elseid Hysaj,Napoli,6.91,20-21
Giorgio Chiellini,Juventus,6.91,20-21
Antonín Barák,Hellas Verona,6.91,20-21
Simy,Crotone,6.91,20-21
Luca Cigarini,Crotone,6.91,20-21
Riccardo Orsolini,Bologna,6.91,20-21
Ismaël Bennacer,Milan,6.9,20-21
Alessio Romagnoli,Milan,6.9,20-21
Giacomo Raspadori,Sassuolo,6.9,20-21
Ivan Perišić,Inter,6.9,20-21
Aleksei Miranchuk,Atalanta,6.9,20-21
Amir Rrahmani,Napoli,6.9,20-21
Bruno Alves,Parma,6.9,20-21
Nicolò Rovella,Genoa,6.9,20-21
Nicolò Fagioli,Juventus,6.9,20-21
Antonio Cioffi,Napoli,6.9,20-21
Lyanco,Torino,6.9,20-21
Marko Rog,Cagliari,6.89,20-21
Mario Pašalić,Atalanta,6.89,20-21
Alex Ferrari,Sampdoria,6.89,20-21
Wojciech Szczęsny,Juventus,6.89,20-21
Franck Ribéry,Fiorentina,6.89,20-21
José Luis Palomino,Atalanta,6.89,20-21
Diego Demme,Napoli,6.89,20-21
Andreas Cornelius,Parma,6.89,20-21
Luiz Felipe,Lazio,6.89,20-21
Łukasz Skorupski,Bologna,6.89,20-21
Adama Soumaoro,Bologna,6.89,20-21
Ivan Ilić,Hellas Verona,6.88,20-21
Sebastien De Maio,Udinese,6.88,20-21
Julian Chabot,Spezia,6.88,20-21
Bryan Cristante,Roma,6.88,20-21
Samir Handanović,Inter,6.88,20-21
Diego Farias,Spezia,6.87,20-21
Keita Baldé,Sampdoria,6.87,20-21
Stephan El Shaarawy,Roma,6.87,20-21
Rodrigo Palacio,Bologna,6.87,20-21
Graziano Pellè,Parma,6.87,20-21
Radja Nainggolan,Cagliari,6.87,20-21
Chris Smalling,Roma,6.87,20-21
Jerdy Schouten,Bologna,6.86,20-21
Arthur,Juventus,6.86,20-21
Takehiro Tomiyasu,Bologna,6.86,20-21
Nicolás Domínguez,Bologna,6.86,20-21
Weston McKennie,Juventus,6.86,20-21
Andrea Carboni,Cagliari,6.85,20-21
Rodrigo Becão,Udinese,6.85,20-21
Martin Erlić,Spezia,6.85,20-21
